,LBAHH,GBAHA,WHD,LBAH,GBAH,IWH,IWA,WHA,SBD,B365<2.5,SOA,B365A,GBD,GBA,B365H,SBA,LBAHA,B365D,LBH,GBAHH,GB<2.5,LBD,GBH,LBA,SOD,WHH,B365>2.5,B365AH,B365AHH,IWD,SOH,GB>2.5,B365AHA,SBH,idGame,nWeekHome,nWeekAway,Date,year,IdHomeTeam,IdAwayTeam
231,1.95,1.95,3.1,0.25,0.25,2.8,2.3,2.2,3.2,1.8,2.2,2.25,3.25,2.25,3.1,2.25,1.9,3.2,2.8,1.9,1.85,3.2,2.9,2.2,3.25,2.87,2.0,0.25,1.95,2.9,2.8,1.85,1.95,2.8,Bolton_Liverpool_2003,24,24,2004-02-07,2003,23,10
232,2.1,1.85,3.3,0.75,0.75,4.6,1.6,1.57,3.4,1.9,1.62,1.615,3.5,1.61,5.5,1.61,1.75,3.6,5.0,2.0,1.85,3.5,5.25,1.571,3.4,5.5,1.9,0.75,2.05,3.4,5.0,1.85,1.85,5.0,Everton_Man United_2003,24,24,2004-02-07,2003,8,13
233,2.05,1.85,3.2,-0.5,-0.5,2.0,3.2,3.2,3.25,1.8,3.5,4.0,3.25,3.6,1.909,3.25,1.8,3.25,1.8,1.95,1.85,3.25,1.95,3.75,3.25,2.0,2.0,-0.25,1.775,3.1,1.91,1.85,2.125,2.0,Middlesbrough_Blackburn_2003,23,24,2004-02-07,2003,25,33
234,2.05,2.3,3.6,-1.5,-1.0,1.4,6.0,7.5,3.75,2.05,8.5,7.5,3.75,8.0,1.4,7.5,1.8,4.333,1.364,1.55,1.95,3.75,1.42,8.0,3.75,1.4,1.75,-1.25,1.875,3.9,1.36,1.75,2.025,1.4,Newcastle_Leicester_2003,24,24,2004-02-07,2003,9,27
235,1.75,2.0,3.2,-0.25,-0.25,1.9,3.5,3.2,3.2,1.75,3.0,3.4,3.3,3.3,2.1,3.1,2.1,3.25,1.909,1.8,1.85,3.25,2.0,3.4,3.25,2.0,2.05,-0.5,2.125,3.1,2.1,1.85,1.775,2.1,Southampton_Fulham_2003,24,24,2004-02-07,2003,12,16
236,1.95,2.1,4.0,1.25,1.5,5.4,1.45,1.33,3.75,1.95,1.33,1.4,4.0,1.4,9.0,1.4,1.9,4.0,7.0,1.65,1.9,3.75,7.5,1.4,4.0,8.0,1.85,1.25,1.925,3.8,8.5,1.79,1.975,7.5,Wolves_Arsenal_2003,24,24,2004-02-07,2003,4,31
237,2.05,2.45,3.2,-0.5,0.0,2.0,3.2,3.0,3.25,1.85,3.4,3.5,3.25,3.05,2.0,3.0,1.8,3.4,2.2,1.5,1.79,3.25,2.15,2.75,3.25,2.1,1.95,-0.25,1.875,3.1,2.1,1.9,2.025,2.1,Man City_Birmingham_2003,24,23,2004-02-08,2003,3,19
238,1.95,2.3,3.6,-1.25,-1.0,1.4,6.0,7.5,3.75,1.95,8.5,9.0,3.9,7.8,1.364,8.5,1.9,4.333,1.3330000000000002,1.55,2.0,4.0,1.4,8.0,4.75,1.4,1.85,-1.25,1.9,3.9,1.33,1.71,2.0,1.36,Chelsea_Charlton_2003,24,24,2004-02-08,2003,30,29
239,2.0,2.15,5.0,-1.5,-1.25,1.22,9.5,9.5,5.0,2.05,10.0,13.0,5.25,11.0,1.25,9.0,1.85,5.0,1.25,1.65,2.0,4.5,1.23,10.0,5.0,1.22,1.75,-1.5,2.05,4.8,1.22,1.71,1.85,1.25,Arsenal_Southampton_2003,25,25,2004-02-10,2003,31,12
240,1.8,2.31,3.2,-0.25,0.0,2.0,3.1,3.0,3.25,1.8,3.0,3.4,3.25,3.1,2.1,3.0,2.05,3.25,2.1,1.55,1.75,3.2,2.15,3.0,3.25,2.1,2.0,-0.25,1.85,3.2,2.1,1.95,2.05,2.1,Leeds_Wolves_2003,25,25,2004-02-10,2003,2,4
241,2.0,1.55,3.1,0.0,-0.25,2.5,2.5,2.37,3.2,1.85,2.4,2.5,3.25,2.4,2.7,2.4,1.85,3.25,2.38,2.3,1.75,3.2,2.65,2.6,3.3,2.62,1.95,0.0,2.05,3.0,2.75,1.95,1.85,2.6,Leicester_Bolton_2003,25,25,2004-02-10,2003,27,23
242,2.0,2.2,3.2,-0.25,0.0,2.0,3.2,3.5,3.25,1.75,3.25,3.4,3.25,3.35,2.1,3.25,1.85,3.25,2.1,1.6,1.71,3.2,2.05,3.0,3.25,1.9,2.05,-0.25,1.95,3.1,2.0,2.0,1.95,2.0,Birmingham_Everton_2003,24,25,2004-02-11,2003,19,8
243,2.05,1.55,3.1,0.0,-0.25,2.5,2.5,2.37,3.2,1.95,2.38,2.37,3.2,2.4,2.87,2.38,1.8,3.25,2.8,2.3,1.9,3.2,2.7,2.2,3.2,2.62,1.85,0.0,2.1,3.0,2.62,1.79,1.8,2.62,Blackburn_Newcastle_2003,25,25,2004-02-11,2003,33,9
244,1.8,2.45,3.2,-0.25,0.0,2.1,3.1,3.0,3.25,1.85,3.25,3.4,3.25,3.2,2.1,3.25,2.05,3.25,2.1,1.5,1.9,3.2,2.1,3.0,3.25,2.1,1.95,-0.25,1.9,3.0,2.0,1.79,2.0,2.0,Charlton_Tottenham_2003,25,25,2004-02-11,2003,29,6
245,1.95,2.3,3.2,-0.25,0.0,2.1,3.1,3.2,3.1,1.8,3.0,3.2,3.25,3.1,2.2,3.0,1.9,3.25,2.0,1.55,1.9,3.2,2.15,3.2,3.25,2.0,2.0,-0.25,1.975,3.0,2.1,1.79,1.925,2.2,Fulham_Aston Villa_2003,25,25,2004-02-11,2003,16,21
246,1.8,1.7,3.3,-0.75,-1.0,1.65,4.4,4.5,3.4,1.9,5.5,5.5,3.45,5.35,1.61,5.5,2.05,3.6,1.44,2.05,1.85,3.6,1.62,6.5,3.4,1.66,1.9,-0.75,1.8,3.3,1.57,1.85,2.1,1.57,Liverpool_Man City_2003,25,25,2004-02-11,2003,10,3
247,1.9,2.2,5.0,-1.5,-1.25,1.25,9.0,9.5,5.0,2.05,10.0,11.0,5.25,11.0,1.25,10.0,1.95,5.5,1.22,1.6,1.95,5.0,1.23,10.0,5.0,1.22,1.75,-1.5,1.95,4.5,1.22,1.75,1.95,1.22,Man United_Middlesbrough_2003,25,24,2004-02-11,2003,13,25
248,,1.85,3.4,,0.75,4.8,1.55,1.53,3.4,1.95,1.62,1.61,3.45,1.6,5.5,1.57,,3.6,5.0,2.0,1.95,3.5,5.5,1.57,4.0,5.5,1.85,0.75,2.0,3.5,4.75,1.75,1.9,5.5,Portsmouth_Chelsea_2003,25,25,2004-02-11,2003,28,30
249,1.8,1.6,3.1,0.0,-0.25,2.4,2.6,2.62,3.2,1.9,2.5,2.625,3.2,2.7,2.6,2.62,2.05,3.2,2.375,2.2,1.79,3.2,2.5,2.6,3.2,2.37,1.9,0.0,1.9,3.0,2.5,1.9,2.0,2.37,Wolves_Fulham_2003,26,26,2004-02-21,2003,4,16
250,1.85,2.05,3.2,-0.25,-0.25,1.85,3.6,3.75,3.25,1.7,3.25,3.75,3.25,3.65,2.0,3.25,2.0,3.2,1.8330000000000002,1.8,1.75,3.2,2.0,3.75,3.25,1.83,2.1,-0.25,1.825,3.1,2.0,1.95,2.075,2.0,Southampton_Everton_2003,26,26,2004-02-21,2003,12,8
251,2.05,1.65,3.2,-0.75,-1.0,1.7,4.2,4.33,3.25,1.85,5.0,5.0,3.25,4.5,1.7269999999999999,4.33,1.8,3.4,1.615,2.15,1.9,3.25,1.8,5.0,3.4,1.72,1.95,-0.75,2.125,3.2,1.62,1.79,1.775,1.72,Newcastle_Middlesbrough_2003,26,25,2004-02-21,2003,9,25
252,2.0,1.9,3.2,-0.25,-0.25,2.0,3.2,3.2,3.25,1.85,3.25,3.2,3.2,3.4,2.2,3.25,1.85,3.25,2.1,1.95,1.85,3.2,2.1,3.0,3.25,2.0,1.95,,,3.1,2.0,1.85,,2.0,Bolton_Man City_2003,26,26,2004-02-21,2003,23,3
253,1.85,1.6,2.9,0.0,-0.25,2.5,2.5,2.5,3.2,1.8,2.6,2.6,3.2,2.6,2.625,2.6,2.0,3.2,2.375,2.2,1.9,3.2,2.6,2.6,3.2,2.62,2.0,0.0,1.85,3.0,2.6,1.79,2.05,2.4,Chelsea_Arsenal_2003,26,26,2004-02-21,2003,30,31
254,2.0,2.2,3.2,-0.25,0.0,2.2,2.9,2.8,3.25,1.85,2.8,3.2,3.2,3.4,2.2,3.25,1.85,3.25,2.0,1.6,1.95,3.2,2.1,3.2,3.25,2.2,1.95,-0.25,2.025,3.0,2.2,1.75,1.875,2.0,Charlton_Blackburn_2003,26,26,2004-02-21,2003,29,33
255,1.95,2.6,5.0,-1.75,-1.25,1.25,9.0,11.0,5.5,2.15,10.0,13.0,5.25,11.0,1.222,10.0,1.9,5.5,1.25,1.45,2.35,4.5,1.25,10.0,5.5,1.2,1.66,-1.5,1.775,4.5,1.2,1.5,2.125,1.2,Man United_Leeds_2003,26,26,2004-02-21,2003,13,2
256,2.05,2.05,3.0,-0.5,-0.25,2.0,3.2,3.4,3.2,1.66,3.4,3.6,3.25,3.5,2.1,3.3,1.8,3.1,2.0,1.7,1.71,2.875,2.05,3.6,3.25,2.0,2.15,-0.25,1.9,3.1,2.1,2.0,2.0,2.0,Aston Villa_Birmingham_2003,26,25,2004-02-22,2003,21,19
257,2.05,1.55,3.3,-1.0,-1.25,1.65,4.4,5.5,3.4,2.0,5.5,6.5,3.6,5.6,1.571,5.5,1.8,3.5,1.5,2.3,2.05,3.4,1.6,6.0,3.75,1.57,1.8,-0.75,1.8,3.3,1.57,1.65,2.1,1.57,Tottenham_Leicester_2003,26,26,2004-02-22,2003,6,27
258,1.95,1.9,3.1,-0.25,-0.25,2.1,3.2,3.3,3.25,1.85,2.88,3.2,3.2,3.2,2.2,3.0,1.9,3.25,2.1,1.95,1.85,3.2,2.2,3.0,3.2,2.0,1.95,-0.25,1.925,3.0,2.2,1.85,1.975,2.1,Leicester_Wolves_2003,27,27,2004-02-28,2003,27,4
259,1.95,1.8,3.25,0.5,0.5,4.0,1.75,1.72,3.25,1.9,1.73,1.8330000000000002,3.35,1.8,4.333,1.72,1.9,3.3,4.0,1.9,1.95,3.4,4.4,1.7269999999999999,3.25,4.2,1.9,0.5,2.0,3.2,4.33,1.75,1.9,4.33,Man City_Chelsea_2003,27,27,2004-02-28,2003,3,30
260,1.9,1.9,3.2,-0.25,-0.25,2.3,2.7,2.75,3.2,1.75,2.62,2.875,3.25,2.95,2.375,2.8,1.95,3.25,2.2,1.95,1.9,3.2,2.3,2.8,3.2,2.25,2.05,-0.25,2.0,3.0,2.38,1.79,1.9,2.25,Everton_Aston Villa_2003,27,27,2004-02-28,2003,8,21
261,2.0,1.8,5.0,-1.5,-1.5,1.35,7.0,11.0,5.0,2.05,10.0,10.0,5.0,12.0,1.286,9.0,1.85,5.0,1.222,2.05,2.05,5.0,1.25,10.0,5.0,1.2,1.75,-1.5,2.05,4.0,1.22,1.65,1.85,1.25,Arsenal_Charlton_2003,27,27,2004-02-28,2003,31,29
262,1.8,2.05,3.2,-0.25,-0.25,1.9,3.5,3.0,3.2,1.9,3.0,3.4,3.25,3.3,2.1,3.1,2.05,3.25,2.1,1.8,1.79,3.2,2.1,3.0,3.25,2.1,1.9,-0.25,1.8,3.1,2.1,1.9,2.1,2.1,Blackburn_Southampton_2003,27,27,2004-02-28,2003,33,12
263,1.75,2.05,3.5,1.0,1.0,4.0,1.75,1.57,3.4,1.95,1.67,1.6669999999999998,3.5,1.67,5.0,1.61,2.1,3.6,4.5,1.8,2.0,3.25,5.1,1.6669999999999998,3.4,5.0,1.85,0.75,2.025,3.2,4.5,1.71,1.875,5.0,Fulham_Man United_2003,27,27,2004-02-28,2003,16,13
264,2.05,1.85,3.2,0.25,0.25,3.2,2.0,1.9,3.25,1.8,2.2,2.2,3.2,2.2,3.2,2.1,1.8,3.25,2.75,2.0,1.9,3.2,3.2,2.25,3.0,3.5,2.0,0.25,1.975,3.1,3.4,1.79,1.925,3.0,Leeds_Liverpool_2003,27,26,2004-02-29,2003,2,10
265,2.0,1.9,3.2,0.25,0.25,3.2,2.1,2.2,3.25,1.85,2.2,2.2,3.2,2.2,3.2,2.1,1.85,3.25,3.0,1.95,1.85,3.2,3.2,2.1,3.25,2.8,1.95,0.25,1.95,3.0,2.8,1.85,1.95,3.0,Portsmouth_Newcastle_2003,26,27,2004-02-29,2003,28,9
266,1.95,2.2,3.1,-0.25,0.0,2.0,3.2,3.1,3.25,,3.3,3.4,3.25,3.25,2.1,3.0,1.9,3.25,2.1,1.6,1.75,3.2,2.15,3.0,3.3,2.1,,-0.25,2.0,3.1,2.1,1.95,1.9,2.1,Birmingham_Middlesbrough_2003,26,26,2004-03-03,2003,19,25
267,1.9,2.0,3.2,-0.25,-0.25,2.0,3.3,3.2,3.25,1.8,3.8,3.2,3.2,3.4,2.1,3.25,1.95,3.25,2.0,1.85,1.85,3.2,2.1,3.2,3.25,2.0,2.0,-0.25,1.925,3.0,1.95,1.85,1.975,2.0,Birmingham_Bolton_2003,27,27,2004-03-06,2003,19,23
268,1.9,1.95,3.25,-0.25,-0.25,2.1,3.1,2.75,3.25,1.8,3.2,2.8,3.3,3.0,2.2,3.0,1.95,3.25,2.0,1.9,1.71,3.2,2.25,3.2,3.2,2.2,2.0,-0.25,1.85,3.0,2.2,2.0,2.05,2.1,Middlesbrough_Tottenham_2003,27,27,2004-03-09,2003,25,6
269,2.05,2.05,3.4,-0.5,-0.25,1.8,3.8,4.0,3.25,1.8,4.33,4.333,3.4,4.0,1.8330000000000002,3.75,1.8,3.3,1.8,1.7,1.9,3.25,1.85,3.75,3.4,1.72,2.0,-0.5,2.05,3.1,1.8,1.79,1.85,1.85,Fulham_Leeds_2003,28,28,2004-03-13,2003,16,2
270,1.95,1.85,3.2,-0.75,-0.75,1.7,4.2,4.33,3.4,1.8,5.5,5.0,3.4,4.7,1.7269999999999999,4.5,1.9,3.4,1.7269999999999999,2.0,1.9,3.2,1.75,4.333,3.3,1.72,2.0,-0.75,2.05,3.2,1.67,1.79,1.85,1.67,Everton_Portsmouth_2003,28,27,2004-03-13,2003,8,28
271,1.95,1.92,3.2,-0.25,-0.25,2.1,3.1,3.0,3.25,1.8,3.1,3.2,3.2,3.15,2.2,3.0,1.9,3.25,2.1,1.92,1.79,3.2,2.2,3.0,3.25,2.1,2.0,-0.25,1.95,3.0,2.2,1.9,1.95,2.1,Charlton_Middlesbrough_2003,28,28,2004-03-13,2003,29,25
272,2.1,1.57,3.4,0.75,0.5,4.6,1.6,1.5,3.4,2.0,1.5,1.5330000000000001,3.6,1.57,6.5,1.53,1.75,3.75,6.0,2.25,2.0,3.4,6.0,1.5,3.75,6.0,1.8,1.0,1.8,3.4,7.0,1.71,2.1,6.0,Blackburn_Arsenal_2003,28,28,2004-03-13,2003,33,31
273,1.75,1.6,3.4,-1.0,-1.25,1.5,5.0,5.5,3.6,1.95,7.0,6.5,3.65,6.5,1.571,6.0,2.1,3.5,1.444,2.2,1.95,3.75,1.53,6.0,3.75,1.53,1.85,-1.0,1.9,3.7,1.5,1.75,2.0,1.5,Birmingham_Leicester_2003,28,28,2004-03-13,2003,19,27
274,2.05,1.73,3.3,0.5,0.5,4.0,1.75,1.66,3.25,1.9,1.67,1.7269999999999999,3.4,1.73,4.5,1.73,1.8,3.6,4.333,1.98,1.9,3.2,4.75,1.7269999999999999,3.6,4.5,1.9,0.75,1.8,3.2,5.0,1.79,2.1,4.33,Bolton_Chelsea_2003,28,28,2004-03-13,2003,23,30
275,1.95,1.6,3.1,0.0,-0.25,2.5,2.5,2.6,3.0,1.8,2.62,2.5,3.2,2.6,2.7,2.6,1.9,3.25,2.375,2.2,1.85,3.2,2.6,2.6,3.3,2.4,2.0,0.0,1.975,3.0,2.5,1.85,1.925,2.5,Wolves_Aston Villa_2003,28,28,2004-03-14,2003,4,21
276,1.95,1.8,3.4,0.5,0.5,4.2,1.7,1.72,3.2,1.95,1.8,1.909,3.4,1.8,4.0,1.8,1.9,3.25,4.0,1.9,2.0,3.2,4.33,1.8,3.4,4.0,1.85,0.5,2.0,3.2,4.33,1.71,1.9,4.0,Man City_Man United_2003,28,28,2004-03-14,2003,3,13
277,1.85,2.4,3.2,0.25,0.5,2.7,2.3,2.25,3.2,1.8,2.38,2.375,3.25,2.4,2.875,2.38,2.0,3.25,2.6,1.5,1.79,3.2,2.8,2.375,3.2,2.75,2.0,0.25,1.8,3.0,2.88,1.9,2.1,2.62,Southampton_Liverpool_2003,28,27,2004-03-14,2003,12,10
278,1.95,1.6,3.1,0.0,-0.25,2.5,2.5,2.6,3.2,1.95,2.8,2.7,3.2,2.7,2.5,2.6,1.9,3.25,2.375,2.2,1.95,3.2,2.5,2.6,3.25,2.4,1.85,0.0,1.95,3.0,2.4,1.75,1.95,2.4,Tottenham_Newcastle_2003,28,28,2004-03-14,2003,6,9
279,1.8,1.65,3.5,-1.0,-1.25,1.45,5.4,7.0,3.75,1.85,8.0,7.5,3.75,8.0,1.44,6.5,2.05,4.0,1.4,2.15,1.9,3.75,1.45,7.0,3.75,1.44,1.95,-1.0,2.025,3.8,1.44,1.79,1.825,1.44,Liverpool_Portsmouth_2003,28,28,2004-03-17,2003,10,28
280,2.0,1.95,3.6,-1.25,-1.0,1.37,6.5,6.5,3.75,2.05,6.5,7.5,4.0,7.5,1.444,7.5,1.85,4.0,1.4,1.8,2.05,3.75,1.44,7.0,4.2,1.44,1.75,-1.25,2.075,3.9,1.44,1.65,1.825,1.4,Man United_Tottenham_2003,29,29,2004-03-20,2003,13,6
281,1.95,1.65,3.3,-0.75,-1.0,1.7,4.2,4.5,3.4,1.8,5.0,5.0,3.4,5.0,1.7269999999999999,4.5,1.9,3.4,1.615,2.15,1.85,3.25,1.7,5.0,3.6,1.66,2.0,-0.75,2.025,3.2,1.67,1.85,1.875,1.66,Newcastle_Charlton_2003,29,29,2004-03-20,2003,9,29
282,1.75,2.3,3.75,-1.25,-1.0,1.35,7.0,8.0,4.0,1.9,10.0,9.0,4.0,8.5,1.364,7.5,2.1,4.333,1.364,1.55,1.9,3.75,1.4,8.0,4.75,1.36,1.9,-1.25,1.8,4.0,1.3,1.79,2.1,1.36,Liverpool_Wolves_2003,29,29,2004-03-20,2003,10,4
283,1.85,2.45,3.1,-0.25,0.0,2.3,2.7,2.8,3.25,1.66,3.2,3.25,3.2,3.2,2.2,3.0,2.0,3.2,2.0,1.5,1.71,3.2,2.2,3.2,3.2,2.25,2.15,-0.25,1.9,3.0,2.2,2.0,2.0,2.1,Middlesbrough_Birmingham_2003,29,29,2004-03-20,2003,25,19
284,1.8,1.75,3.6,-1.0,-1.25,1.45,5.4,6.5,3.75,1.9,8.0,7.5,4.0,7.5,1.444,7.5,2.05,4.0,1.4,2.0,1.9,3.75,1.44,7.0,3.75,1.44,1.9,-1.0,1.825,3.8,1.44,1.79,2.075,1.4,Chelsea_Fulham_2003,29,29,2004-03-20,2003,30,16
285,1.95,2.05,5.0,-1.5,-1.25,1.25,9.0,9.5,5.5,2.05,12.0,13.0,5.25,11.0,1.222,10.0,1.9,5.5,1.2,1.7,2.05,5.0,1.25,11.0,5.5,1.22,1.75,-1.5,1.975,4.5,1.22,1.65,1.925,1.2,Arsenal_Bolton_2003,29,29,2004-03-20,2003,31,23
286,1.85,1.6,3.0,0.0,-0.25,2.4,2.7,2.7,3.2,1.8,2.8,2.7,3.2,2.72,2.5,2.6,2.0,3.25,2.375,2.2,1.85,3.2,2.5,2.6,3.25,2.37,2.0,0.0,1.9,2.9,2.4,1.85,2.0,2.4,Leicester_Everton_2003,29,29,2004-03-20,2003,27,8
287,1.85,2.3,3.3,-0.5,-0.25,1.85,3.6,3.75,3.25,1.85,4.33,4.5,3.25,4.25,1.8,4.0,2.0,3.4,1.6669999999999998,1.55,1.85,3.25,1.85,4.5,3.4,1.8,1.95,-0.5,1.85,3.1,1.8,1.85,2.05,1.8,Aston Villa_Blackburn_2003,29,29,2004-03-20,2003,21,33
288,1.85,1.7,3.1,0.0,-0.25,2.3,2.7,2.6,3.2,1.66,2.63,2.7,3.2,2.7,2.6,2.6,2.0,3.1,2.5,2.05,1.75,3.2,2.5,2.5,3.3,2.4,2.15,0.0,1.85,3.0,2.5,1.95,2.05,2.4,Portsmouth_Southampton_2003,29,29,2004-03-21,2003,28,12
289,1.8,1.7,3.1,0.0,-0.25,2.3,2.7,2.4,3.2,1.85,2.63,2.7,3.2,2.77,2.5,2.62,2.05,3.25,2.25,2.05,1.9,3.2,2.45,2.75,3.3,2.6,1.95,0.0,1.85,3.0,2.5,1.79,2.05,2.37,Leeds_Man City_2003,29,29,2004-03-22,2003,2,3
290,2.0,2.2,3.4,-0.5,-0.25,1.75,4.0,4.0,3.4,1.8,4.33,4.333,3.3,3.75,1.8330000000000002,3.6,1.85,3.3,1.7269999999999999,1.6,1.79,3.4,1.95,4.0,3.4,1.72,2.0,-0.5,2.05,3.2,1.8,1.9,1.85,1.83,Birmingham_Leeds_2003,30,30,2004-03-27,2003,19,2
291,1.95,1.65,3.3,-0.75,-1.0,1.8,3.8,4.5,3.4,1.85,4.75,4.333,3.35,4.4,1.8,4.2,1.9,3.4,1.8,2.15,1.79,3.25,1.8,3.75,3.4,1.66,1.95,-0.5,1.8,3.1,1.73,1.9,2.1,1.72,Blackburn_Portsmouth_2003,30,30,2004-03-27,2003,33,28
292,2.0,2.3,3.1,-0.25,0.0,2.2,2.9,2.87,3.25,1.85,3.4,3.2,3.15,3.15,2.2,3.0,1.85,3.25,2.2,1.55,1.79,3.2,2.25,2.8,3.2,2.2,1.95,-0.25,2.0,3.0,2.1,1.9,1.9,2.1,Charlton_Aston Villa_2003,30,30,2004-03-27,2003,29,21
293,1.8,2.45,5.0,-1.5,-1.25,1.25,9.0,11.0,5.0,2.0,15.0,13.0,5.15,11.5,1.25,10.0,2.05,5.0,1.2,1.5,2.0,5.0,1.25,11.0,5.5,1.2,1.8,-1.5,1.8,4.5,1.2,1.71,2.1,1.22,Chelsea_Wolves_2003,30,30,2004-03-27,2003,30,4
294,1.85,2.3,3.1,-0.25,0.0,2.0,3.2,3.1,3.2,1.8,3.1,3.2,3.2,3.2,2.2,2.87,2.0,3.25,2.2,1.55,1.75,3.2,2.2,2.8,3.25,2.1,2.0,-0.25,1.95,3.1,2.2,1.95,1.95,2.2,Everton_Middlesbrough_2003,30,30,2004-03-27,2003,8,25
295,2.0,2.05,3.25,-0.5,-0.25,1.9,3.5,3.4,3.25,1.9,3.2,3.5,3.3,3.5,2.0,3.25,1.85,3.4,2.1,1.7,1.85,3.2,2.05,3.0,3.4,1.9,1.9,-0.5,2.0,3.1,2.1,1.85,1.9,2.0,Man City_Fulham_2003,30,30,2004-03-27,2003,3,16
296,1.9,1.95,3.2,-0.25,-0.25,1.9,3.5,2.8,3.2,1.8,3.1,3.1,3.25,3.15,2.25,2.87,1.95,3.2,2.1,1.9,1.75,3.2,2.2,3.0,3.25,2.2,2.0,-0.25,1.9,3.1,2.2,1.95,2.0,2.2,Southampton_Tottenham_2003,30,30,2004-03-27,2003,12,6
297,1.85,2.3,3.1,0.5,0.75,3.5,1.9,2.1,3.25,1.85,2.0,2.1,3.3,2.0,3.4,2.0,2.0,3.25,3.75,1.55,1.79,3.25,3.6,1.8,3.3,3.1,1.95,0.5,1.85,3.1,3.6,1.9,2.05,3.25,Leicester_Liverpool_2003,30,30,2004-03-28,2003,27,10
298,1.95,2.45,3.0,-0.25,0.0,1.9,3.5,3.4,3.25,1.9,3.6,3.4,3.25,3.35,2.1,3.25,1.9,3.25,1.909,1.5,1.85,3.4,2.1,3.25,3.3,2.0,1.9,-0.25,1.95,3.1,2.0,1.85,1.95,2.0,Arsenal_Man United_2003,30,30,2004-03-28,2003,31,13
299,2.05,1.55,3.0,0.0,-0.25,2.5,2.5,2.37,3.2,1.8,2.38,2.375,3.2,2.5,2.875,2.37,1.8,3.25,2.75,2.3,1.79,3.25,2.7,2.2,3.2,2.7,2.0,0.0,2.05,3.0,2.88,1.9,1.85,2.62,Bolton_Newcastle_2003,30,30,2004-03-28,2003,23,9
300,1.95,2.15,3.2,-0.25,0.0,2.1,3.1,3.0,3.2,1.75,3.2,3.1,3.2,3.2,2.25,3.1,1.9,3.2,2.0,1.65,1.79,3.2,2.2,3.2,3.2,2.1,2.05,-0.25,1.95,3.0,2.2,1.9,1.95,2.1,Fulham_Birmingham_2003,31,31,2004-04-03,2003,16,19
301,2.0,2.05,3.2,-0.5,-0.25,2.0,3.3,3.5,3.25,1.75,4.0,4.0,3.25,3.7,1.909,3.75,1.85,3.25,1.8,1.7,1.75,3.2,2.0,4.0,3.25,1.9,2.05,-0.5,2.05,3.0,1.91,1.95,1.85,1.85,Middlesbrough_Bolton_2003,31,31,2004-04-03,2003,25,23
302,1.75,1.75,3.4,-0.75,-1.0,1.6,4.6,5.5,3.4,1.95,6.0,6.0,3.5,5.65,1.615,6.0,2.1,3.4,1.5,2.0,1.95,3.4,1.62,6.0,3.6,1.53,1.85,-0.75,1.875,3.4,1.57,1.75,2.025,1.53,Newcastle_Everton_2003,31,31,2004-04-03,2003,9,8
303,1.8,1.7,3.3,0.5,0.25,3.5,1.9,1.8,3.2,1.9,1.91,1.909,3.25,2.05,4.0,1.9,2.05,3.25,3.0,2.05,1.9,3.2,3.5,2.1,3.4,3.75,1.9,0.5,1.85,3.1,3.75,1.79,2.05,3.6,Tottenham_Chelsea_2003,31,31,2004-04-03,2003,6,30
304,1.95,1.6,3.1,0.0,-0.25,2.2,2.9,2.6,3.2,1.7,2.62,2.625,3.2,2.7,2.5,2.5,1.9,3.4,2.6,2.2,1.75,3.2,2.5,2.375,3.3,2.4,2.1,0.0,1.925,3.0,2.5,1.95,1.975,2.5,Wolves_Southampton_2003,31,31,2004-04-03,2003,4,12
305,1.95,1.7,3.3,-0.75,-1.0,1.6,4.6,5.0,3.4,1.85,5.5,6.0,3.5,5.75,1.615,5.5,1.9,3.4,1.5,2.05,1.95,3.4,1.62,6.0,3.6,1.61,1.95,-0.75,1.925,3.4,1.62,1.75,1.975,1.57,Liverpool_Blackburn_2003,31,31,2004-04-04,2003,10,33
306,2.05,2.1,3.2,-0.5,-0.25,1.85,3.6,3.75,3.25,1.85,3.8,4.0,3.25,3.85,1.909,3.75,1.8,3.3,1.7269999999999999,1.67,1.85,3.4,1.95,4.0,3.4,1.83,1.95,-0.5,2.025,3.1,1.91,1.85,1.875,1.85,Aston Villa_Man City_2003,31,31,2004-04-04,2003,21,3
307,2.0,2.05,3.2,-0.5,-0.25,1.9,3.5,3.0,3.2,1.95,3.3,3.6,3.2,3.55,2.0,3.1,1.85,3.3,1.909,1.7,1.95,3.2,2.05,3.5,3.3,2.1,1.85,-0.5,2.05,3.1,2.1,1.75,1.85,2.1,Leeds_Leicester_2003,31,31,2004-04-05,2003,2,27
308,2.0,2.21,3.0,-0.25,0.0,2.0,3.2,2.87,3.2,1.8,3.1,3.2,3.2,3.2,2.2,3.1,1.85,3.25,2.0,1.6,1.79,3.2,2.2,3.2,3.25,2.25,2.0,-0.25,1.95,3.1,2.2,1.9,1.95,2.1,Everton_Tottenham_2003,32,32,2004-04-09,2003,8,6
309,1.95,2.6,3.2,-0.5,0.0,1.8,3.8,4.33,3.25,1.8,4.5,4.333,3.2,4.0,1.909,3.75,1.9,3.1,1.8,1.45,1.85,3.2,1.92,4.0,3.2,1.72,2.0,-0.5,2.025,3.1,1.83,1.85,1.875,1.85,Arsenal_Liverpool_2003,31,32,2004-04-09,2003,31,10
