,idGame,nWeek,Date,year,IdTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,nWeekHome,Shoot_asH_last_3,Shoot_asH_last_6,Shoot_asH_last_10,Shoot_asH_last_infinity,ShootTarget_asH_last_3,ShootTarget_asH_last_6,ShootTarget_asH_last_10,ShootTarget_asH_last_infinity,Fouls_asH_last_3,Fouls_asH_last_6,Fouls_asH_last_10,Fouls_asH_last_infinity,Corner_asH_last_3,Corner_asH_last_6,Corner_asH_last_10,Corner_asH_last_infinity,FTG_asH_last_3,FTG_asH_last_6,FTG_asH_last_10,FTG_asH_last_infinity,HTG_asH_last_3,HTG_asH_last_6,HTG_asH_last_10,HTG_asH_last_infinity,YellowC_asH_last_3,YellowC_asH_last_6,YellowC_asH_last_10,YellowC_asH_last_infinity,RedC_asH_last_3,RedC_asH_last_6,RedC_asH_last_10,RedC_asH_last_infinity,FT_against_H_last_3,FT_against_H_last_6,FT_against_H_last_10,FT_against_H_last_infinity,HT_against_H_last_3,HT_against_H_last_6,HT_against_H_last_10,HT_against_H_last_infinity,Shoot_against_H_last_3,Shoot_against_H_last_6,Shoot_against_H_last_10,Shoot_against_H_last_infinity,ShootTarget_against_H_last_3,ShootTarget_against_H_last_6,ShootTarget_against_H_last_10,ShootTarget_against_H_last_infinity,Fouls_against_H_last_3,Fouls_against_H_last_6,Fouls_against_H_last_10,Fouls_against_H_last_infinity,Corner_against_H_last_3,Corner_against_H_last_6,Corner_against_H_last_10,Corner_against_H_last_infinity,RedC_againts_H_last_3,RedC_againts_H_last_6,RedC_againts_H_last_10,RedC_againts_H_last_infinity,YellowC_against_H_last_3,YellowC_against_H_last_6,YellowC_against_H_last_10,YellowC_against_H_last_infinity
66,Man United_Newcastle_2006,7,2006-10-01,2006,13,2,0,Winn,1,0,Winn,M Dean,24,3,11,3,5,13,8,3,1,3,0,0,4,14.0,,,14.0,7.0,,,7.0,12.33,,,12.33,6.67,,,6.67,2.0,,,2.0,1.67,,,1.67,1.67,,,1.67,0.0,,,0.0,0.67,,,0.67,0.33,,,0.33,11.67,,,11.67,6.33,,,6.33,16.0,,,16.0,3.67,,,3.67,0.0,,,0.0,1.67,,,1.67
67,Tottenham_Portsmouth_2006,7,2006-10-01,2006,6,2,1,Winn,2,1,Winn,C Foy,8,9,6,6,8,10,6,10,0,0,0,0,4,17.0,,,17.0,9.0,,,9.0,8.33,,,8.33,8.33,,,8.33,0.67,,,0.67,0.67,,,0.67,1.0,,,1.0,0.0,,,0.0,0.67,,,0.67,0.0,,,0.0,6.67,,,6.67,2.67,,,2.67,13.67,,,13.67,2.67,,,2.67,0.33,,,0.33,1.33,,,1.33
68,Watford_Fulham_2006,7,2006-10-02,2006,39,3,3,Draw,1,0,Winn,M Riley,9,9,4,3,24,12,3,2,1,3,0,0,4,10.33,,,10.33,5.33,,,5.33,14.67,,,14.67,5.33,,,5.33,0.67,,,0.67,0.33,,,0.33,0.67,,,0.67,0.0,,,0.0,1.0,,,1.0,0.33,,,0.33,12.0,,,12.0,6.0,,,6.0,12.0,,,12.0,3.0,,,3.0,0.0,,,0.0,0.33,,,0.33
69,Aston Villa_Tottenham_2006,8,2006-10-14,2006,21,1,1,Draw,0,0,Draw,M Atkinson,12,10,6,5,13,11,2,2,0,1,0,1,4,10.67,,,10.67,6.0,,,6.0,11.0,,,11.0,2.67,,,2.67,2.0,,,2.0,1.33,,,1.33,1.33,,,1.33,0.0,,,0.0,0.33,,,0.33,0.33,,,0.33,7.0,,,7.0,3.67,,,3.67,10.67,,,10.67,4.67,,,4.67,0.33,,,0.33,1.33,,,1.33
70,Portsmouth_West Ham_2006,8,2006-10-14,2006,28,2,0,Winn,1,0,Winn,G Poll,18,6,6,3,20,11,4,4,4,4,0,0,4,14.33,,,14.33,9.33,,,9.33,14.0,,,14.0,7.67,,,7.67,1.33,,,1.33,0.33,,,0.33,1.33,,,1.33,0.0,,,0.0,0.33,,,0.33,0.33,,,0.33,8.0,,,8.0,5.0,,,5.0,11.67,,,11.67,4.33,,,4.33,0.67,,,0.67,1.33,,,1.33
71,Middlesbrough_Everton_2006,8,2006-10-14,2006,25,2,1,Winn,1,0,Winn,M Halsey,9,12,6,8,12,9,10,13,1,0,0,0,4,13.67,,,13.67,5.67,,,5.67,14.67,,,14.67,5.67,,,5.67,0.67,,,0.67,0.0,,,0.0,1.67,,,1.67,0.0,,,0.0,2.0,,,2.0,1.0,,,1.0,10.33,,,10.33,6.33,,,6.33,11.0,,,11.0,5.33,,,5.33,0.0,,,0.0,2.0,,,2.0
72,Arsenal_Watford_2006,7,2006-10-14,2006,31,3,0,Winn,2,0,Winn,H Webb,15,9,7,3,6,14,8,4,0,1,0,0,4,17.67,,,17.67,11.33,,,11.33,8.67,,,8.67,13.33,,,13.33,1.67,,,1.67,0.0,,,0.0,1.33,,,1.33,0.0,,,0.0,0.67,,,0.67,0.33,,,0.33,3.67,,,3.67,2.67,,,2.67,14.67,,,14.67,1.0,,,1.0,0.33,,,0.33,3.0,,,3.0
73,Reading_Chelsea_2006,8,2006-10-14,2006,36,0,1,Lost,0,1,Lost,M Riley,5,7,0,4,16,7,8,5,3,2,1,1,4,9.67,,,9.67,5.67,,,5.67,6.67,,,6.67,5.33,,,5.33,1.67,,,1.67,1.0,,,1.0,0.33,,,0.33,0.0,,,0.0,1.0,,,1.0,0.67,,,0.67,13.33,,,13.33,7.0,,,7.0,13.67,,,13.67,4.0,,,4.0,0.33,,,0.33,2.33,,,2.33
74,Liverpool_Blackburn_2006,8,2006-10-14,2006,10,1,1,Draw,0,1,Lost,M Clattenburg,18,5,9,3,6,15,8,1,1,3,0,0,4,18.33,,,18.33,8.33,,,8.33,13.0,,,13.0,6.67,,,6.67,2.33,,,2.33,1.0,,,1.0,1.0,,,1.0,0.0,,,0.0,0.33,,,0.33,0.33,,,0.33,8.0,,,8.0,3.33,,,3.33,9.33,,,9.33,2.33,,,2.33,0.0,,,0.0,0.33,,,0.33
75,Man City_Sheffield United_2006,8,2006-10-14,2006,3,0,0,Draw,0,0,Draw,M Dean,14,7,6,3,14,12,3,4,0,1,0,0,4,11.0,,,11.0,4.67,,,4.67,14.33,,,14.33,4.67,,,4.67,1.0,,,1.0,0.33,,,0.33,1.0,,,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,8.0,,,8.0,2.33,,,2.33,12.0,,,12.0,4.67,,,4.67,0.0,,,0.0,0.67,,,0.67
76,Wigan_Man United_2006,7,2006-10-14,2006,20,1,3,Lost,1,0,Winn,S Bennett,6,12,2,5,7,8,2,5,0,2,0,0,3,,,,11.5,,,,4.5,,,,13.5,,,,4.0,,,,1.0,,,,1.0,,,,2.0,,,,0.0,,,,0.5,,,,0.0,,,,7.5,,,,3.5,,,,14.5,,,,6.5,,,,0.0,,,,2.0
77,Newcastle_Bolton_2006,8,2006-10-15,2006,9,1,2,Lost,1,0,Winn,A Wiley,10,7,3,5,21,15,3,3,3,3,0,0,4,15.0,,,15.0,9.33,,,9.33,15.0,,,15.0,5.67,,,5.67,1.33,,,1.33,0.67,,,0.67,1.33,,,1.33,0.33,,,0.33,1.33,,,1.33,0.33,,,0.33,11.33,,,11.33,6.33,,,6.33,16.67,,,16.67,8.0,,,8.0,0.33,,,0.33,2.33,,,2.33
78,Fulham_Charlton_2006,8,2006-10-16,2006,16,2,1,Winn,0,0,Draw,R Styles,11,10,6,3,9,12,3,6,1,3,0,0,4,9.33,,,9.33,4.33,,,4.33,15.0,,,15.0,5.0,,,5.0,0.67,,,0.67,0.33,,,0.33,1.67,,,1.67,0.0,,,0.0,1.0,,,1.0,0.0,,,0.0,8.67,,,8.67,2.33,,,2.33,14.0,,,14.0,6.0,,,6.0,0.0,,,0.0,2.0,,,2.0
79,Wigan_Man City_2006,8,2006-10-21,2006,20,4,0,Winn,2,0,Winn,P Dowd,12,9,5,4,14,13,3,5,1,1,0,0,4,9.67,,,9.67,3.67,,,3.67,11.33,,,11.33,3.33,,,3.33,1.0,,,1.0,1.0,,,1.0,1.33,,,1.33,0.0,,,0.0,1.33,,,1.33,0.0,,,0.0,9.0,,,9.0,4.0,,,4.0,12.33,,,12.33,6.0,,,6.0,0.0,,,0.0,2.0,,,2.0
80,Chelsea_Portsmouth_2006,9,2006-10-21,2006,30,2,1,Winn,0,0,Draw,M Clattenburg,26,10,18,1,6,12,9,5,3,2,0,0,5,13.67,,,12.75,6.33,,,5.75,12.67,,,11.25,4.67,,,4.75,1.33,,,1.75,1.0,,,1.25,1.67,,,1.5,0.33,,,0.25,0.67,,,0.5,0.33,,,0.25,7.0,,,6.5,4.33,,,3.75,12.67,,,13.25,3.67,,,3.25,0.0,,,0.25,1.67,,,2.0
81,Everton_Sheffield United_2006,9,2006-10-21,2006,8,2,0,Winn,2,0,Winn,D Gallagher,13,10,5,4,13,11,4,3,0,1,0,1,5,12.0,,,10.5,8.33,,,6.75,16.67,,,15.5,4.67,,,3.5,2.0,,,2.0,1.0,,,1.0,1.33,,,1.5,0.0,,,0.0,1.0,,,1.0,0.0,,,0.0,14.0,,,13.5,5.67,,,6.25,17.67,,,16.5,5.67,,,5.75,0.0,,,0.0,3.33,,,3.0
82,Charlton_Watford_2006,9,2006-10-21,2006,29,0,0,Draw,0,0,Draw,L Mason,16,8,8,3,13,17,9,9,2,0,0,0,5,12.33,,,11.25,5.33,,,4.5,12.0,,,12.5,6.33,,,5.75,1.0,,,0.75,0.33,,,0.25,1.67,,,1.5,0.33,,,0.25,1.0,,,1.5,0.33,,,0.25,13.33,,,15.25,6.33,,,7.5,11.67,,,11.5,5.33,,,6.75,0.33,,,0.25,3.33,,,2.75
83,Aston Villa_Fulham_2006,9,2006-10-21,2006,21,1,1,Draw,1,1,Draw,C Foy,3,5,1,2,12,13,4,1,0,2,0,0,5,11.0,,,11.0,6.0,,,6.0,12.33,,,11.5,2.67,,,2.5,1.67,,,1.75,1.0,,,1.0,0.67,,,1.0,0.0,,,0.0,0.33,,,0.5,0.0,,,0.25,8.67,,,7.75,4.33,,,4.0,12.33,,,10.75,3.0,,,4.0,0.33,,,0.5,1.33,,,1.25
84,Man United_Liverpool_2006,9,2006-10-22,2006,13,2,0,Winn,1,0,Winn,G Poll,10,13,8,5,14,21,5,5,1,3,0,0,5,17.0,,,16.5,8.33,,,8.0,9.33,,,10.5,7.67,,,7.0,1.0,,,2.0,0.67,,,1.5,1.67,,,1.5,0.0,,,0.0,0.33,,,0.5,0.0,,,0.25,8.67,,,9.5,4.67,,,5.5,13.67,,,15.25,4.0,,,3.5,0.0,,,0.0,2.33,,,2.0
85,Tottenham_West Ham_2006,9,2006-10-22,2006,6,1,0,Winn,1,0,Winn,S Bennett,13,5,5,2,14,15,9,9,3,4,0,0,5,13.67,,,14.75,6.67,,,8.25,9.33,,,8.25,8.33,,,7.75,0.67,,,1.0,0.67,,,1.0,1.0,,,0.75,0.0,,,0.0,1.0,,,0.75,0.33,,,0.25,7.67,,,7.25,3.67,,,3.5,14.0,,,12.75,4.67,,,4.5,0.33,,,0.25,1.0,,,1.0
86,Blackburn_Bolton_2006,9,2006-10-22,2006,33,0,1,Lost,0,0,Draw,M Dean,24,8,11,7,12,16,7,8,2,2,0,1,5,11.67,,,11.25,5.33,,,5.25,12.33,,,14.75,5.33,,,5.25,2.0,,,1.75,1.0,,,0.75,2.67,,,3.0,0.0,,,0.0,1.67,,,1.5,1.0,,,0.75,13.33,,,12.5,7.33,,,6.5,14.33,,,15.75,3.33,,,3.25,0.0,,,0.0,2.67,,,2.75
87,Reading_Arsenal_2006,9,2006-10-22,2006,36,0,4,Lost,0,2,Lost,A Wiley,3,16,1,9,6,6,10,2,0,0,0,0,5,6.67,,,8.5,2.67,,,4.25,9.33,,,9.0,5.33,,,6.0,0.67,,,1.25,0.33,,,0.75,1.0,,,1.0,0.33,,,0.25,0.67,,,1.0,0.33,,,0.75,13.33,,,11.75,6.67,,,6.25,11.0,,,12.0,5.0,,,4.25,0.67,,,0.5,2.0,,,2.25
88,Middlesbrough_Newcastle_2006,9,2006-10-22,2006,25,1,0,Winn,0,0,Draw,M Atkinson,19,13,8,4,17,13,8,4,2,0,0,0,5,13.67,,,12.5,7.0,,,5.75,13.67,,,14.0,8.0,,,6.75,0.67,,,1.0,0.33,,,0.25,1.33,,,1.5,0.0,,,0.0,2.0,,,1.75,0.67,,,0.75,11.67,,,10.75,7.33,,,6.75,11.67,,,10.5,8.67,,,7.25,0.0,,,0.0,1.33,,,1.5
89,Liverpool_Aston Villa_2006,10,2006-10-28,2006,10,3,1,Winn,3,0,Winn,S Bennett,19,7,6,5,11,17,8,4,0,1,0,0,5,18.0,,,18.25,8.67,,,8.5,10.0,,,11.25,7.33,,,7.0,2.0,,,2.0,0.33,,,0.75,1.0,,,1.0,0.0,,,0.0,0.33,,,0.5,0.33,,,0.5,7.0,,,7.25,3.33,,,3.25,12.33,,,10.75,2.33,,,2.0,0.0,,,0.0,1.33,,,1.0
90,Portsmouth_Reading_2006,10,2006-10-28,2006,28,3,1,Winn,1,0,Winn,P Dowd,18,8,12,4,18,6,5,13,0,0,0,0,5,13.33,,,15.25,6.0,,,8.5,14.0,,,15.5,7.0,,,6.75,1.0,,,1.5,0.33,,,0.5,2.0,,,2.0,0.0,,,0.0,0.33,,,0.25,0.33,,,0.25,7.0,,,7.5,3.67,,,4.5,9.67,,,11.5,5.0,,,4.25,0.0,,,0.5,2.33,,,2.0
91,Watford_Tottenham_2006,10,2006-10-28,2006,39,0,0,Draw,0,0,Draw,U Rennie,9,11,2,8,14,14,7,7,3,1,0,0,5,9.67,,,10.0,5.33,,,5.0,18.67,,,17.0,4.67,,,4.75,1.33,,,1.25,0.67,,,0.5,1.0,,,0.75,0.0,,,0.0,1.67,,,1.5,0.33,,,0.25,12.33,,,11.25,5.67,,,5.25,12.0,,,12.0,3.33,,,2.75,0.0,,,0.0,1.33,,,1.0
92,Newcastle_Charlton_2006,10,2006-10-28,2006,9,0,0,Draw,0,0,Draw,M Dean,20,8,10,4,12,9,10,3,1,1,0,0,5,15.33,,,13.75,7.67,,,7.75,16.33,,,16.5,5.33,,,5.0,1.0,,,1.25,0.67,,,0.75,2.0,,,1.75,0.33,,,0.25,1.67,,,1.5,0.33,,,0.25,9.0,,,10.25,5.0,,,6.0,15.0,,,16.25,5.33,,,6.75,0.33,,,0.25,2.67,,,2.5
93,Bolton_Man United_2006,10,2006-10-28,2006,23,0,4,Lost,0,2,Lost,R Styles,8,15,3,10,18,11,7,2,2,2,0,0,5,8.0,,,8.0,2.67,,,3.5,11.67,,,13.5,5.33,,,5.5,1.0,,,1.25,0.33,,,0.75,1.67,,,1.25,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,14.0,,,12.75,6.33,,,6.25,15.33,,,17.0,6.67,,,5.75,0.0,,,0.0,1.0,,,1.0
94,Sheffield United_Chelsea_2006,10,2006-10-28,2006,15,0,2,Lost,0,1,Lost,M Atkinson,6,10,2,7,15,12,8,7,2,0,0,0,5,13.67,,,11.5,7.67,,,6.5,10.67,,,10.5,8.33,,,6.25,1.0,,,1.0,0.33,,,0.25,1.67,,,1.5,0.0,,,0.0,1.0,,,1.0,0.67,,,0.5,9.0,,,9.75,1.67,,,3.0,9.67,,,11.25,5.67,,,7.25,0.0,,,0.0,2.0,,,2.0
95,Fulham_Wigan_2006,10,2006-10-28,2006,16,0,1,Lost,0,0,Draw,G Poll,4,15,1,7,11,12,5,4,1,2,0,0,5,9.33,,,9.75,5.0,,,4.75,15.0,,,13.5,5.67,,,4.5,1.0,,,1.0,0.33,,,0.25,2.0,,,1.5,0.0,,,0.0,1.0,,,1.0,0.0,,,0.0,10.67,,,9.0,3.0,,,2.5,12.67,,,13.5,6.0,,,6.0,0.0,,,0.0,2.33,,,2.25
96,Arsenal_Everton_2006,9,2006-10-28,2006,31,1,1,Draw,0,1,Lost,M Riley,26,2,12,2,6,21,16,3,2,3,0,0,5,16.33,,,17.0,10.0,,,10.25,7.33,,,8.0,10.0,,,12.0,2.33,,,2.0,0.67,,,0.5,1.0,,,1.0,0.0,,,0.0,0.33,,,0.5,0.33,,,0.25,5.0,,,5.0,2.67,,,2.75,13.0,,,14.5,2.0,,,1.75,0.33,,,0.25,2.67,,,2.5
97,West Ham_Blackburn_2006,10,2006-10-29,2006,5,2,1,Winn,1,0,Winn,A Wiley,9,13,5,7,16,10,5,8,1,1,0,0,5,10.0,,,11.5,5.33,,,5.25,11.33,,,12.0,6.0,,,6.0,0.33,,,1.0,0.0,,,0.0,3.0,,,2.75,0.0,,,0.0,1.33,,,1.25,0.67,,,0.75,9.33,,,8.0,5.33,,,4.5,9.0,,,10.25,5.33,,,4.0,0.0,,,0.25,2.33,,,2.25
98,Man City_Middlesbrough_2006,10,2006-10-30,2006,3,1,0,Winn,1,0,Winn,H Webb,14,4,5,0,16,22,9,1,2,4,0,0,5,13.67,,,11.75,5.67,,,5.0,14.0,,,14.25,3.0,,,4.25,1.0,,,0.75,0.33,,,0.25,0.33,,,0.75,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,9.33,,,7.75,3.0,,,2.5,11.67,,,12.0,6.0,,,4.5,0.0,,,0.0,0.67,,,0.75
99,Man United_Portsmouth_2006,11,2006-11-04,2006,13,3,0,Winn,2,0,Winn,M Dean,18,8,11,5,6,9,9,5,0,1,0,0,6,17.0,,,15.2,9.33,,,8.0,10.0,,,11.2,7.67,,,6.6,1.33,,,2.0,0.67,,,1.4,1.33,,,1.4,0.0,,,0.0,0.33,,,0.4,0.0,,,0.2,10.0,,,10.2,5.0,,,5.4,15.0,,,16.4,4.33,,,3.8,0.0,,,0.0,2.67,,,2.2
100,Newcastle_Sheffield United_2006,11,2006-11-04,2006,9,0,1,Lost,0,0,Draw,S Bennett,11,12,3,6,16,12,7,0,3,2,0,0,6,17.0,,,15.0,8.67,,,8.2,15.0,,,15.6,7.33,,,6.0,0.67,,,1.0,0.67,,,0.6,2.0,,,1.6,0.33,,,0.2,1.0,,,1.2,0.33,,,0.2,9.0,,,9.8,4.67,,,5.6,14.0,,,14.8,4.0,,,6.0,0.33,,,0.2,2.67,,,2.2
101,Watford_Middlesbrough_2006,11,2006-11-04,2006,39,2,0,Winn,1,0,Winn,D Gallagher,14,5,6,2,15,15,10,4,1,1,0,0,6,10.0,,,9.8,3.67,,,4.4,16.67,,,16.4,5.67,,,5.2,1.0,,,1.0,0.33,,,0.4,1.67,,,1.2,0.0,,,0.0,1.0,,,1.2,0.0,,,0.2,9.67,,,11.2,5.0,,,5.8,12.0,,,12.4,3.33,,,3.6,0.0,,,0.0,1.33,,,1.0
102,Charlton_Man City_2006,11,2006-11-04,2006,29,1,0,Winn,1,0,Winn,C Foy,18,15,11,9,10,9,5,12,1,2,0,0,6,14.67,,,12.2,6.33,,,5.2,12.67,,,12.6,7.33,,,6.4,0.33,,,0.6,0.33,,,0.2,2.0,,,1.6,0.0,,,0.2,1.0,,,1.2,0.33,,,0.2,13.67,,,13.8,6.67,,,6.6,11.67,,,12.6,6.67,,,7.2,0.0,,,0.2,2.0,,,2.2
103,Liverpool_Reading_2006,11,2006-11-04,2006,10,2,0,Winn,1,0,Winn,U Rennie,21,5,10,2,8,14,9,6,0,2,0,0,6,17.0,,,18.4,7.0,,,8.0,9.67,,,11.2,7.33,,,7.2,2.33,,,2.2,1.0,,,1.2,0.67,,,0.8,0.0,,,0.0,0.67,,,0.6,0.33,,,0.4,5.67,,,7.2,3.0,,,3.6,13.67,,,12.0,1.67,,,2.4,0.0,,,0.0,1.33,,,1.0
104,Fulham_Everton_2006,11,2006-11-04,2006,16,1,0,Winn,0,0,Draw,M Atkinson,5,5,3,3,8,17,4,10,0,1,0,0,6,7.33,,,8.6,3.67,,,4.0,13.0,,,13.0,4.33,,,4.6,0.67,,,0.8,0.0,,,0.2,1.33,,,1.4,0.0,,,0.0,1.33,,,1.0,0.0,,,0.0,12.67,,,10.2,5.0,,,3.4,11.0,,,13.2,5.67,,,5.6,0.0,,,0.0,2.0,,,2.2
105,Bolton_Wigan_2006,11,2006-11-04,2006,23,0,1,Lost,0,0,Draw,M Clattenburg,13,9,5,3,15,14,5,3,1,2,0,0,6,8.33,,,8.0,3.0,,,3.4,13.33,,,14.4,5.67,,,5.8,0.67,,,1.0,0.33,,,0.6,1.33,,,1.4,0.0,,,0.0,1.33,,,0.8,0.67,,,0.4,14.0,,,13.2,7.67,,,7.0,14.0,,,15.8,5.33,,,5.0,0.0,,,0.0,1.33,,,1.2
106,Aston Villa_Blackburn_2006,11,2006-11-05,2006,21,2,0,Winn,1,0,Winn,H Webb,8,5,5,3,15,13,4,3,1,3,0,0,6,9.0,,,9.4,4.0,,,5.0,11.67,,,11.6,3.33,,,2.8,1.33,,,1.6,0.67,,,1.0,0.0,,,0.8,0.0,,,0.0,0.67,,,0.6,0.33,,,0.4,7.67,,,7.2,3.33,,,3.6,12.67,,,11.2,2.33,,,3.4,0.33,,,0.4,1.33,,,1.4
107,Tottenham_Chelsea_2006,11,2006-11-05,2006,6,2,1,Winn,1,1,Draw,G Poll,8,17,3,10,15,15,7,10,3,5,0,1,6,13.0,,,14.4,6.33,,,7.6,11.0,,,9.4,9.0,,,8.0,1.0,,,1.0,1.0,,,1.0,1.67,,,1.2,0.0,,,0.0,0.33,,,0.6,0.33,,,0.2,7.33,,,6.8,3.67,,,3.2,15.0,,,13.2,7.0,,,5.4,0.0,,,0.2,2.0,,,1.6
108,West Ham_Arsenal_2006,11,2006-11-05,2006,5,1,0,Winn,0,0,Draw,R Styles,11,11,5,5,11,8,8,3,3,2,0,0,6,10.67,,,11.0,6.67,,,5.2,11.67,,,12.8,6.67,,,5.8,0.67,,,1.2,0.33,,,0.2,2.67,,,2.4,0.0,,,0.0,1.33,,,1.2,0.33,,,0.6,10.33,,,9.0,5.67,,,5.0,9.33,,,10.2,6.33,,,4.8,0.0,,,0.2,2.0,,,2.0
109,Chelsea_Watford_2006,12,2006-11-11,2006,30,4,0,Winn,2,0,Winn,H Webb,14,2,8,1,13,14,9,4,1,1,0,0,6,16.0,,,15.4,10.33,,,8.2,10.67,,,10.2,5.67,,,5.6,1.33,,,1.8,0.67,,,1.0,2.0,,,1.8,0.33,,,0.2,0.67,,,0.6,0.33,,,0.2,9.33,,,7.2,4.0,,,3.2,14.33,,,13.0,4.33,,,3.6,0.0,,,0.2,2.0,,,2.0
110,Wigan_Charlton_2006,11,2006-11-11,2006,20,3,2,Winn,2,0,Winn,D Gallagher,8,7,5,4,18,11,2,3,2,0,0,0,5,8.67,,,10.25,3.67,,,4.0,12.0,,,12.0,3.0,,,3.25,2.0,,,1.75,1.33,,,1.25,1.0,,,1.25,0.0,,,0.0,1.33,,,1.0,0.0,,,0.0,10.33,,,9.0,4.33,,,4.0,12.0,,,12.5,4.33,,,5.75,0.0,,,0.0,1.67,,,1.75
111,Middlesbrough_West Ham_2006,12,2006-11-11,2006,25,1,0,Winn,0,0,Draw,M Halsey,11,11,8,7,7,10,7,1,1,3,0,0,6,13.67,,,13.8,7.0,,,6.2,14.33,,,14.6,8.0,,,7.0,1.0,,,1.0,0.33,,,0.2,1.33,,,1.6,0.0,,,0.0,0.67,,,1.4,0.33,,,0.6,12.67,,,11.2,6.33,,,6.2,13.0,,,11.0,8.0,,,6.6,0.0,,,0.0,1.0,,,1.2
112,Everton_Aston Villa_2006,12,2006-11-11,2006,8,0,1,Lost,0,1,Lost,P Dowd,10,17,4,9,16,19,6,2,2,3,0,0,6,13.67,,,11.0,8.0,,,6.4,13.67,,,15.0,5.33,,,3.6,1.67,,,2.0,1.0,,,1.2,1.0,,,1.2,0.0,,,0.0,1.0,,,0.8,0.0,,,0.0,10.33,,,12.8,5.33,,,5.8,17.0,,,15.4,3.0,,,5.2,0.33,,,0.2,2.67,,,2.6
113,Portsmouth_Fulham_2006,12,2006-11-11,2006,28,1,1,Draw,0,0,Draw,S Bennett,23,7,12,4,11,7,19,5,0,3,0,0,6,16.33,,,15.8,7.67,,,9.2,15.33,,,16.0,6.67,,,6.4,1.67,,,1.8,0.67,,,0.6,2.0,,,1.6,0.0,,,0.0,0.67,,,0.4,0.33,,,0.2,6.0,,,7.6,3.33,,,4.4,10.0,,,10.4,6.33,,,6.0,0.0,,,0.4,2.0,,,1.6
114,Man City_Newcastle_2006,12,2006-11-11,2006,3,0,0,Draw,0,0,Draw,G Poll,15,8,8,3,18,11,6,5,1,3,0,0,6,15.0,,,12.2,6.33,,,5.0,14.0,,,14.6,5.33,,,5.2,1.0,,,0.8,0.33,,,0.4,0.67,,,1.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,5.0,,,7.0,1.0,,,2.0,16.33,,,14.0,3.67,,,3.8,0.0,,,0.0,1.67,,,1.4
115,Blackburn_Man United_2006,12,2006-11-11,2006,33,0,1,Lost,0,0,Draw,M Riley,9,14,4,7,17,8,6,4,4,3,0,0,6,15.67,,,13.8,8.0,,,6.4,13.0,,,14.2,5.33,,,5.6,2.0,,,1.4,1.0,,,0.6,2.33,,,2.8,0.0,,,0.0,1.33,,,1.4,1.0,,,0.6,11.33,,,11.6,7.0,,,6.6,14.67,,,15.8,5.0,,,4.2,0.33,,,0.2,3.0,,,2.6
116,Sheffield United_Bolton_2006,12,2006-11-11,2006,15,2,2,Draw,0,1,Lost,A Wiley,8,6,4,4,5,6,4,5,1,1,0,0,6,11.0,,,10.4,5.33,,,5.6,11.67,,,11.4,8.67,,,6.6,1.0,,,0.8,0.33,,,0.2,1.67,,,1.6,0.0,,,0.0,1.67,,,1.2,1.0,,,0.6,8.33,,,9.8,3.67,,,3.8,10.0,,,11.4,6.0,,,7.2,0.0,,,0.0,1.33,,,1.6
117,Arsenal_Liverpool_2006,11,2006-11-12,2006,31,3,0,Winn,1,0,Winn,M Clattenburg,7,10,7,4,7,12,2,6,2,3,0,0,6,18.33,,,18.8,10.0,,,10.6,7.67,,,7.6,10.33,,,12.8,2.33,,,1.8,0.67,,,0.4,1.33,,,1.2,0.0,,,0.0,0.33,,,0.6,0.33,,,0.4,5.33,,,4.4,3.0,,,2.6,14.33,,,15.8,3.0,,,2.0,0.0,,,0.2,1.67,,,2.6
118,Reading_Tottenham_2006,12,2006-11-12,2006,36,3,1,Winn,2,1,Winn,R Styles,8,9,4,3,14,7,7,2,1,1,0,0,6,3.67,,,7.4,0.67,,,3.6,9.33,,,8.4,6.67,,,6.8,0.33,,,1.0,0.0,,,0.6,1.0,,,0.8,0.33,,,0.2,2.0,,,1.6,1.0,,,1.0,13.67,,,12.6,7.0,,,6.8,7.67,,,10.8,4.33,,,3.8,0.33,,,0.4,0.67,,,1.8
119,Chelsea_West Ham_2006,13,2006-11-18,2006,30,1,0,Winn,1,0,Winn,M Dean,19,7,9,1,10,8,5,6,1,4,0,0,7,19.33,15.17,,15.17,12.0,8.17,,8.17,10.67,10.67,,10.67,8.33,6.17,,6.17,2.33,2.17,,2.17,1.0,1.17,,1.17,1.33,1.67,,1.67,0.0,0.17,,0.17,0.67,0.5,,0.5,0.33,0.17,,0.17,7.0,6.33,,6.33,2.33,2.83,,2.83,13.33,13.17,,13.17,4.67,3.67,,3.67,0.0,0.17,,0.17,1.67,1.83,,1.83
