,idGame,nWeekAway,Date,year,IdAwayTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
73,Stoke_Fulham_2011,4,2011-10-15,2011,15,2,0,Lost,0,0,Draw,M Atkinson,14,4,6,1,14,15,5,2,4,4,0,0,42.0,,,42,22.0,,,22,32.0,,,32,15.0,,,15,1.0,,,1,0.0,,,0,6.0,,,6,0.0,,,0,4.0,,,4,2.0,,,2,38.0,,,38,21.0,,,21,32.0,,,32,14.0,,,14,0.0,,,0,4.0,,,4
74,Norwich_Swansea_2011,4,2011-10-15,2011,33,3,1,Lost,2,1,Lost,J Moss,15,12,8,4,6,5,4,4,0,1,0,0,23.0,,,23,14.0,,,14,20.0,,,20,15.0,,,15,1.0,,,1,0.0,,,0,5.0,,,5,0.0,,,0,9.0,,,9,3.0,,,3,59.0,,,59,34.0,,,34,34.0,,,34,12.0,,,12,1.0,,,1,6.0,,,6
75,Liverpool_Man United_2011,4,2011-10-15,2011,22,1,1,Draw,0,0,Draw,A Marriner,14,10,8,3,8,11,8,3,1,3,0,0,37.0,,,37,23.0,,,23,13.0,,,13,20.0,,,20,8.0,,,8,5.0,,,5,2.0,,,2,0.0,,,0,2.0,,,2,1.0,,,1,48.0,,,48,29.0,,,29,40.0,,,40,19.0,,,19,0.0,,,0,6.0,,,6
76,West Brom_Wolves_2011,4,2011-10-16,2011,39,2,0,Lost,1,0,Lost,C Foy,17,13,11,10,14,12,2,11,0,1,0,0,27.0,,,27,12.0,,,12,25.0,,,25,16.0,,,16,3.0,,,3,1.0,,,1,9.0,,,9,0.0,,,0,3.0,,,3,3.0,,,3,45.0,,,45,19.0,,,19,39.0,,,39,30.0,,,30,0.0,,,0,8.0,,,8
77,Arsenal_Sunderland_2011,4,2011-10-16,2011,32,2,1,Lost,1,1,Draw,H Webb,20,8,11,4,9,19,9,2,3,3,0,0,39.0,,,39,20.0,,,20,29.0,,,29,11.0,,,11,2.0,,,2,0.0,,,0,6.0,,,6,0.0,,,0,3.0,,,3,2.0,,,2,37.0,,,37,18.0,,,18,27.0,,,27,20.0,,,20,0.0,,,0,7.0,,,7
78,Newcastle_Tottenham_2011,4,2011-10-16,2011,34,2,2,Draw,0,1,Winn,L Probert,12,11,7,8,11,15,5,2,1,2,0,0,51.0,,,51,30.0,,,30,27.0,,,27,22.0,,,22,4.0,,,4,2.0,,,2,5.0,,,5,0.0,,,0,4.0,,,4,0.0,,,0,42.0,,,42,31.0,,,31,30.0,,,30,16.0,,,16,1.0,,,1,7.0,,,7
79,Bolton_Sunderland_2011,5,2011-10-22,2011,32,0,2,Winn,0,0,Draw,M Jones,15,18,8,10,15,14,2,11,0,3,0,0,32.0,,,47,18.0,,,24,36.0,,,48,10.0,,,13,2.0,,,3,1.0,,,1,5.0,,,9,0.0,,,0,4.0,,,5,2.0,,,3,46.0,,,57,25.0,,,29,19.0,,,36,23.0,,,29,0.0,,,0,6.0,,,10
80,Wolves_Swansea_2011,5,2011-10-22,2011,33,2,2,Draw,0,2,Winn,M Oliver,20,16,13,14,14,11,8,13,2,0,0,0,27.0,,,35,13.0,,,18,23.0,,,25,15.0,,,19,2.0,,,2,1.0,,,1,6.0,,,6,0.0,,,0,8.0,,,12,5.0,,,5,48.0,,,74,23.0,,,42,31.0,,,40,9.0,,,16,1.0,,,1,6.0,,,6
81,Aston Villa_West Brom_2011,5,2011-10-22,2011,36,1,2,Winn,1,1,Draw,P Dowd,3,8,0,5,11,8,3,8,2,3,1,0,34.0,,,40,20.0,,,24,33.0,,,41,15.0,,,19,3.0,,,4,3.0,,,4,4.0,,,8,0.0,,,0,5.0,,,7,4.0,,,4,36.0,,,58,17.0,,,29,23.0,,,35,10.0,,,17,0.0,,,0,4.0,,,6
82,Newcastle_Wigan_2011,5,2011-10-22,2011,38,1,0,Lost,0,0,Draw,N Swarbrick,13,12,10,5,7,22,7,3,3,2,0,0,32.0,,,42,18.0,,,22,23.0,,,41,22.0,,,29,1.0,,,1,1.0,,,1,2.0,,,5,0.0,,,0,8.0,,,8,3.0,,,3,56.0,,,68,30.0,,,36,32.0,,,40,17.0,,,24,0.0,,,0,2.0,,,2
83,Liverpool_Norwich_2011,5,2011-10-22,2011,25,1,1,Draw,1,0,Lost,P Walton,25,12,15,10,6,8,10,3,0,1,0,0,33.0,,,46,17.0,,,20,28.0,,,36,18.0,,,21,3.0,,,4,2.0,,,3,3.0,,,5,1.0,,,1,6.0,,,7,1.0,,,2,40.0,,,58,24.0,,,35,34.0,,,45,24.0,,,31,1.0,,,1,6.0,,,8
84,QPR_Chelsea_2011,5,2011-10-23,2011,11,1,0,Lost,1,0,Lost,C Foy,8,14,3,7,17,17,0,6,2,7,0,2,57.0,,,77,31.0,,,42,26.0,,,38,22.0,,,28,8.0,,,8,5.0,,,5,6.0,,,8,0.0,,,0,5.0,,,5,3.0,,,3,40.0,,,46,24.0,,,27,28.0,,,40,12.0,,,16,0.0,,,0,4.0,,,6
85,Arsenal_Stoke_2011,5,2011-10-23,2011,31,3,1,Lost,1,1,Draw,L Mason,9,5,5,2,9,13,10,1,0,2,0,0,27.0,,,42,12.0,,,17,42.0,,,54,11.0,,,17,1.0,,,2,0.0,,,0,7.0,,,9,0.0,,,0,6.0,,,7,4.0,,,5,33.0,,,42,19.0,,,26,38.0,,,51,17.0,,,20,0.0,,,1,4.0,,,4
86,Fulham_Everton_2011,4,2011-10-23,2011,14,1,3,Winn,0,1,Winn,L Probert,15,11,8,7,12,8,5,1,3,1,0,0,25.0,,,25,12.0,,,12,37.0,,,37,11.0,,,11,2.0,,,2,0.0,,,0,9.0,,,9,0.0,,,0,5.0,,,5,2.0,,,2,39.0,,,39,19.0,,,19,39.0,,,39,14.0,,,14,0.0,,,0,8.0,,,8
87,Blackburn_Tottenham_2011,5,2011-10-23,2011,34,1,2,Winn,1,1,Draw,S Attwell,19,9,8,7,19,7,8,5,4,1,0,0,42.0,,,62,26.0,,,38,33.0,,,42,21.0,,,24,6.0,,,6,3.0,,,3,5.0,,,7,0.0,,,0,3.0,,,6,0.0,,,0,27.0,,,54,17.0,,,38,29.0,,,41,10.0,,,21,1.0,,,1,7.0,,,8
88,Man United_Man City_2011,5,2011-10-23,2011,21,1,6,Winn,0,1,Winn,M Clattenburg,12,19,8,12,15,11,7,4,4,4,1,0,59.0,,,76,35.0,,,44,32.0,,,46,19.0,,,27,11.0,,,14,3.0,,,5,6.0,,,6,0.0,,,0,3.0,,,5,0.0,,,1,34.0,,,40,25.0,,,29,30.0,,,49,20.0,,,27,0.0,,,0,4.0,,,6
89,Wigan_Fulham_2011,5,2011-10-29,2011,15,0,2,Winn,0,1,Winn,M Jones,18,7,9,5,17,14,9,0,2,5,0,0,38.0,,,46,19.0,,,23,37.0,,,47,9.0,,,17,1.0,,,1,0.0,,,0,8.0,,,10,0.0,,,0,4.0,,,6,0.0,,,2,35.0,,,52,20.0,,,27,39.0,,,46,12.0,,,19,0.0,,,0,6.0,,,8
90,Chelsea_Arsenal_2011,5,2011-10-29,2011,0,3,5,Winn,2,1,Lost,A Marriner,12,13,10,8,7,18,3,2,2,3,0,0,56.0,,,65,36.0,,,40,24.0,,,35,25.0,,,30,6.0,,,6,3.0,,,3,5.0,,,10,1.0,,,2,14.0,,,14,5.0,,,5,51.0,,,57,28.0,,,29,34.0,,,43,14.0,,,16,0.0,,,0,6.0,,,9
91,West Brom_Liverpool_2011,5,2011-10-29,2011,20,0,2,Winn,0,2,Winn,L Mason,10,17,6,7,12,9,3,10,1,0,0,0,40.0,,,53,22.0,,,30,31.0,,,37,22.0,,,27,2.0,,,4,0.0,,,0,6.0,,,8,2.0,,,2,5.0,,,5,2.0,,,2,39.0,,,49,21.0,,,27,37.0,,,48,11.0,,,20,1.0,,,2,2.0,,,4
92,Man City_Wolves_2011,5,2011-10-29,2011,39,3,1,Lost,0,0,Draw,S Attwell,18,9,9,2,17,5,5,4,2,1,1,0,27.0,,,40,18.0,,,22,27.0,,,37,21.0,,,27,1.0,,,3,0.0,,,1,8.0,,,10,0.0,,,0,4.0,,,5,3.0,,,4,46.0,,,62,22.0,,,30,39.0,,,53,20.0,,,32,0.0,,,0,4.0,,,8
93,Everton_Man United_2011,5,2011-10-29,2011,22,0,1,Winn,0,1,Winn,M Halsey,18,7,11,6,12,8,4,1,3,0,0,0,36.0,,,47,21.0,,,26,15.0,,,24,18.0,,,23,7.0,,,9,4.0,,,5,3.0,,,5,0.0,,,0,2.0,,,3,0.0,,,1,48.0,,,62,29.0,,,37,32.0,,,48,21.0,,,27,0.0,,,0,4.0,,,7
94,Norwich_Blackburn_2011,5,2011-10-29,2011,3,3,3,Draw,0,1,Winn,A Taylor,13,12,6,7,9,10,6,2,2,1,0,0,24.0,,,34,15.0,,,21,41.0,,,54,11.0,,,15,3.0,,,4,3.0,,,3,7.0,,,7,1.0,,,1,5.0,,,8,4.0,,,6,44.0,,,53,22.0,,,28,23.0,,,32,20.0,,,25,0.0,,,0,6.0,,,9
95,Swansea_Bolton_2011,5,2011-10-29,2011,5,3,1,Lost,0,0,Draw,M Clattenburg,20,8,12,3,9,14,10,2,3,4,0,1,24.0,,,37,18.0,,,25,30.0,,,46,12.0,,,14,4.0,,,8,2.0,,,3,7.0,,,9,1.0,,,1,7.0,,,7,2.0,,,2,53.0,,,66,32.0,,,39,28.0,,,37,26.0,,,29,0.0,,,1,4.0,,,5
96,Sunderland_Aston Villa_2011,5,2011-10-29,2011,1,2,2,Draw,1,1,Draw,C Foy,13,10,8,5,7,13,5,6,1,3,0,0,23.0,,,30,13.0,,,14,36.0,,,54,9.0,,,12,4.0,,,4,0.0,,,0,8.0,,,12,0.0,,,0,7.0,,,7,2.0,,,2,49.0,,,62,29.0,,,38,37.0,,,47,24.0,,,26,1.0,,,1,3.0,,,5
97,Tottenham_QPR_2011,5,2011-10-30,2011,27,3,1,Lost,2,0,Lost,H Webb,22,12,13,8,12,14,4,8,0,0,0,0,53.0,,,57,31.0,,,34,28.0,,,37,19.0,,,20,3.0,,,4,2.0,,,3,6.0,,,7,0.0,,,0,8.0,,,8,4.0,,,4,45.0,,,59,29.0,,,36,38.0,,,50,16.0,,,18,0.0,,,0,6.0,,,7
98,Stoke_Newcastle_2011,5,2011-10-31,2011,24,1,3,Winn,0,2,Winn,M Dean,10,6,4,2,8,14,8,2,0,1,0,0,39.0,,,51,22.0,,,32,35.0,,,42,18.0,,,24,3.0,,,4,2.0,,,2,6.0,,,9,0.0,,,0,2.0,,,2,1.0,,,1,49.0,,,64,19.0,,,24,30.0,,,47,20.0,,,27,0.0,,,1,3.0,,,6
99,Man United_Sunderland_2011,6,2011-11-05,2011,32,1,0,Lost,1,0,Lost,L Mason,15,9,9,3,6,14,6,2,0,2,0,0,38.0,,,65,20.0,,,34,40.0,,,62,17.0,,,24,4.0,,,5,1.0,,,1,7.0,,,12,0.0,,,0,4.0,,,5,2.0,,,3,46.0,,,72,27.0,,,37,27.0,,,51,18.0,,,31,0.0,,,0,5.0,,,10
100,Liverpool_Swansea_2011,6,2011-11-05,2011,33,0,0,Draw,0,0,Draw,P Dowd,18,9,10,3,13,5,11,4,2,1,0,0,33.0,,,51,22.0,,,32,27.0,,,36,23.0,,,32,4.0,,,4,3.0,,,3,4.0,,,6,0.0,,,0,9.0,,,14,4.0,,,5,50.0,,,94,28.0,,,55,35.0,,,54,13.0,,,24,1.0,,,1,5.0,,,8
101,Blackburn_Chelsea_2011,6,2011-11-05,2011,11,0,1,Winn,0,0,Draw,M Dean,13,12,8,8,12,10,5,8,4,2,0,0,55.0,,,91,30.0,,,49,40.0,,,55,21.0,,,34,6.0,,,8,4.0,,,5,12.0,,,15,2.0,,,2,5.0,,,6,4.0,,,4,34.0,,,54,20.0,,,30,38.0,,,57,8.0,,,16,0.0,,,0,5.0,,,8
102,QPR_Man City_2011,6,2011-11-05,2011,21,2,3,Winn,1,1,Draw,M Atkinson,18,16,9,8,5,14,3,1,1,1,0,0,56.0,,,95,35.0,,,56,34.0,,,57,18.0,,,31,12.0,,,20,2.0,,,6,6.0,,,10,0.0,,,0,3.0,,,6,0.0,,,1,31.0,,,52,23.0,,,37,34.0,,,64,17.0,,,34,1.0,,,1,6.0,,,10
103,Arsenal_West Brom_2011,6,2011-11-05,2011,36,3,0,Lost,2,0,Lost,M Oliver,12,9,7,4,12,12,4,1,0,0,0,0,28.0,,,48,16.0,,,29,30.0,,,49,20.0,,,27,4.0,,,6,3.0,,,5,5.0,,,11,0.0,,,0,6.0,,,8,5.0,,,5,22.0,,,61,12.0,,,29,24.0,,,46,12.0,,,20,1.0,,,1,5.0,,,8
104,Aston Villa_Norwich_2011,6,2011-11-05,2011,25,3,2,Lost,1,1,Draw,K Friend,12,9,6,7,11,9,6,6,1,5,0,0,36.0,,,58,21.0,,,30,22.0,,,44,15.0,,,24,3.0,,,5,2.0,,,3,2.0,,,6,0.0,,,1,4.0,,,8,1.0,,,3,49.0,,,83,31.0,,,50,23.0,,,51,26.0,,,41,1.0,,,1,4.0,,,8
105,Newcastle_Everton_2011,5,2011-11-05,2011,14,2,1,Lost,2,1,Lost,A Marriner,10,14,6,6,12,15,5,3,2,3,0,0,27.0,,,36,15.0,,,19,32.0,,,45,8.0,,,12,4.0,,,5,1.0,,,1,8.0,,,10,0.0,,,0,6.0,,,6,2.0,,,2,40.0,,,54,21.0,,,27,34.0,,,51,14.0,,,19,0.0,,,0,6.0,,,11
106,Bolton_Stoke_2011,6,2011-11-06,2011,31,5,0,Lost,2,0,Lost,H Webb,20,9,16,6,10,9,12,4,0,1,0,0,25.0,,,47,13.0,,,19,43.0,,,67,11.0,,,18,1.0,,,3,1.0,,,1,9.0,,,11,0.0,,,0,9.0,,,10,5.0,,,6,26.0,,,51,17.0,,,31,38.0,,,60,22.0,,,30,0.0,,,1,4.0,,,4
107,Fulham_Tottenham_2011,6,2011-11-06,2011,34,1,3,Winn,0,2,Winn,P Walton,26,8,20,8,5,9,11,1,0,1,0,0,34.0,,,71,22.0,,,45,28.0,,,49,16.0,,,29,6.0,,,8,4.0,,,4,4.0,,,8,0.0,,,0,4.0,,,7,1.0,,,1,36.0,,,73,19.0,,,46,43.0,,,60,14.0,,,29,1.0,,,1,8.0,,,12
108,Wolves_Wigan_2011,6,2011-11-06,2011,38,3,1,Lost,1,1,Draw,L Probert,13,13,12,7,11,13,5,6,2,1,0,0,35.0,,,54,18.0,,,27,36.0,,,63,22.0,,,32,1.0,,,1,1.0,,,1,4.0,,,7,0.0,,,0,6.0,,,9,2.0,,,3,46.0,,,81,30.0,,,46,33.0,,,47,16.0,,,31,0.0,,,0,5.0,,,5
109,Everton_Wolves_2011,6,2011-11-19,2011,39,2,1,Lost,1,1,Draw,J Moss,13,4,9,1,14,13,9,1,1,2,0,0,33.0,,,49,18.0,,,24,23.0,,,42,17.0,,,31,2.0,,,4,0.0,,,1,6.0,,,11,0.0,,,0,7.0,,,8,3.0,,,4,49.0,,,80,26.0,,,39,46.0,,,70,14.0,,,37,1.0,,,1,5.0,,,10
110,West Brom_Bolton_2011,6,2011-11-19,2011,5,2,1,Lost,1,1,Draw,N Swarbrick,16,8,9,6,12,12,7,5,1,0,0,0,25.0,,,45,17.0,,,28,37.0,,,60,8.0,,,16,4.0,,,9,2.0,,,3,9.0,,,13,2.0,,,2,7.0,,,10,1.0,,,2,56.0,,,86,35.0,,,51,32.0,,,46,24.0,,,39,0.0,,,1,7.0,,,8
111,Stoke_QPR_2011,6,2011-11-19,2011,27,2,3,Winn,1,2,Winn,M Jones,17,9,7,8,17,10,9,5,4,2,0,0,46.0,,,69,30.0,,,42,34.0,,,51,20.0,,,28,4.0,,,5,2.0,,,3,6.0,,,7,0.0,,,0,9.0,,,11,5.0,,,6,54.0,,,81,32.0,,,49,37.0,,,62,12.0,,,22,0.0,,,0,4.0,,,7
112,Wigan_Blackburn_2011,6,2011-11-19,2011,3,3,3,Draw,2,1,Lost,A Marriner,21,6,11,2,14,13,7,3,2,3,0,1,26.0,,,46,17.0,,,28,39.0,,,64,11.0,,,17,5.0,,,7,3.0,,,4,7.0,,,8,1.0,,,1,7.0,,,11,3.0,,,6,44.0,,,66,20.0,,,34,25.0,,,41,15.0,,,31,0.0,,,0,5.0,,,11
113,Man City_Newcastle_2011,6,2011-11-19,2011,24,3,1,Lost,2,0,Lost,C Foy,12,10,9,7,10,7,4,5,0,0,0,0,37.0,,,57,21.0,,,34,34.0,,,56,16.0,,,26,6.0,,,7,4.0,,,4,4.0,,,10,0.0,,,0,3.0,,,3,1.0,,,1,45.0,,,74,18.0,,,28,28.0,,,55,22.0,,,35,0.0,,,1,2.0,,,6
114,Swansea_Man United_2011,6,2011-11-19,2011,22,0,1,Winn,0,1,Winn,M Dean,9,13,6,7,6,9,6,2,0,1,0,0,30.0,,,54,18.0,,,32,22.0,,,32,12.0,,,24,3.0,,,10,2.0,,,6,3.0,,,5,0.0,,,0,2.0,,,3,0.0,,,1,46.0,,,80,27.0,,,48,30.0,,,60,20.0,,,31,0.0,,,0,5.0,,,10
115,Norwich_Arsenal_2011,6,2011-11-19,2011,0,1,2,Winn,1,1,Draw,P Dowd,7,20,4,14,11,9,1,6,3,0,0,0,50.0,,,78,31.0,,,48,35.0,,,53,22.0,,,32,9.0,,,11,3.0,,,4,5.0,,,13,0.0,,,2,9.0,,,17,4.0,,,7,38.0,,,69,23.0,,,39,32.0,,,50,14.0,,,19,0.0,,,0,6.0,,,11
116,Sunderland_Fulham_2011,6,2011-11-19,2011,15,0,0,Draw,0,0,Draw,A Taylor,13,13,8,9,8,12,6,7,1,1,0,0,29.0,,,53,15.0,,,28,43.0,,,61,3.0,,,17,2.0,,,3,1.0,,,1,12.0,,,15,0.0,,,0,2.0,,,6,0.0,,,2,40.0,,,70,20.0,,,36,37.0,,,63,15.0,,,28,0.0,,,0,6.0,,,10
117,Chelsea_Liverpool_2011,6,2011-11-20,2011,20,1,2,Winn,0,1,Winn,L Probert,18,9,5,3,13,11,6,5,3,2,0,0,37.0,,,70,18.0,,,37,27.0,,,46,20.0,,,37,4.0,,,6,2.0,,,2,5.0,,,8,2.0,,,2,4.0,,,5,1.0,,,2,46.0,,,59,26.0,,,33,37.0,,,60,12.0,,,23,1.0,,,2,3.0,,,5
118,Tottenham_Aston Villa_2011,6,2011-11-21,2011,1,2,0,Lost,2,0,Lost,M Halsey,20,5,9,1,4,5,11,3,0,2,0,0,26.0,,,40,15.0,,,19,38.0,,,67,15.0,,,18,4.0,,,6,1.0,,,1,10.0,,,15,0.0,,,0,7.0,,,9,2.0,,,3,45.0,,,75,27.0,,,46,31.0,,,54,21.0,,,31,1.0,,,1,3.0,,,6
119,Norwich_QPR_2011,7,2011-11-26,2011,27,2,1,Lost,1,0,Lost,M Clattenburg,15,13,8,4,15,7,6,4,1,0,0,0,38.0,78.0,,78,26.0,50.0,,50,31.0,61.0,,61,17.0,33.0,,33,4.0,8.0,,8,2.0,5.0,,5,5.0,9.0,,9,0.0,0.0,,0,11.0,13.0,,13,6.0,7.0,,7,58.0,98.0,,98,33.0,56.0,,56,39.0,79.0,,79,17.0,31.0,,31,0.0,0.0,,0,6.0,11.0,,11
120,Stoke_Blackburn_2011,7,2011-11-26,2011,3,3,1,Lost,1,0,Lost,M Halsey,8,16,5,12,10,5,2,6,0,0,0,0,28.0,52.0,,52,18.0,30.0,,30,36.0,77.0,,77,12.0,20.0,,20,7.0,10.0,,10,3.0,5.0,,5,6.0,11.0,,11,1.0,2.0,,2,7.0,14.0,,14,3.0,8.0,,8,46.0,87.0,,87,23.0,45.0,,45,33.0,55.0,,55,18.0,38.0,,38,0.0,0.0,,0,7.0,13.0,,13
121,Bolton_Everton_2011,6,2011-11-26,2011,14,0,2,Winn,0,0,Draw,M Oliver,8,17,7,14,9,10,2,4,1,1,1,0,34.0,,,50,18.0,,,25,34.0,,,60,6.0,,,15,5.0,,,6,2.0,,,2,6.0,,,13,0.0,,,0,6.0,,,8,4.0,,,4,32.0,,,64,19.0,,,33,37.0,,,63,12.0,,,24,0.0,,,0,7.0,,,13
122,Man United_Newcastle_2011,7,2011-11-26,2011,24,1,1,Draw,0,0,Draw,M Jones,23,8,13,6,12,15,11,3,1,4,0,1,26.0,67.0,,67,15.0,41.0,,41,31.0,63.0,,63,12.0,31.0,,31,6.0,8.0,,8,4.0,4.0,,4,3.0,10.0,,10,0.0,0.0,,0,5.0,6.0,,6,2.0,3.0,,3,47.0,86.0,,86,25.0,37.0,,37,25.0,65.0,,65,22.0,39.0,,39,0.0,1.0,,1,1.0,6.0,,6
123,West Brom_Tottenham_2011,7,2011-11-26,2011,34,1,3,Winn,1,1,Draw,L Probert,9,23,5,14,11,13,1,10,2,1,0,0,28.0,79.0,,79,23.0,53.0,,53,31.0,58.0,,58,8.0,30.0,,30,7.0,11.0,,11,4.0,6.0,,6,4.0,9.0,,9,0.0,0.0,,0,4.0,8.0,,8,1.0,1.0,,1,57.0,99.0,,99,35.0,66.0,,66,35.0,65.0,,65,24.0,40.0,,40,0.0,1.0,,1,5.0,12.0,,12
124,Sunderland_Wigan_2011,7,2011-11-26,2011,38,1,2,Winn,1,1,Draw,K Friend,17,7,11,4,12,13,3,2,3,1,0,0,39.0,67.0,,67,21.0,34.0,,34,41.0,76.0,,76,19.0,38.0,,38,1.0,2.0,,2,1.0,2.0,,2,4.0,8.0,,8,0.0,0.0,,0,6.0,12.0,,12,2.0,4.0,,4,42.0,94.0,,94,32.0,58.0,,58,30.0,58.0,,58,17.0,36.0,,36,0.0,0.0,,0,5.0,7.0,,7
125,Arsenal_Fulham_2011,7,2011-11-26,2011,15,1,1,Draw,0,0,Draw,M Dean,20,10,12,6,9,7,13,4,1,3,0,0,24.0,66.0,,66,15.0,37.0,,37,41.0,73.0,,73,9.0,24.0,,24,2.0,3.0,,3,1.0,1.0,,1,10.0,16.0,,16,0.0,0.0,,0,2.0,6.0,,6,0.0,2.0,,2,45.0,83.0,,83,23.0,44.0,,44,39.0,71.0,,71,20.0,34.0,,34,0.0,0.0,,0,7.0,11.0,,11
126,Chelsea_Wolves_2011,7,2011-11-26,2011,39,3,0,Lost,3,0,Lost,L Mason,17,7,11,2,10,10,9,2,1,2,0,0,26.0,53.0,,53,13.0,25.0,,25,30.0,55.0,,55,16.0,32.0,,32,2.0,5.0,,5,1.0,2.0,,2,4.0,13.0,,13,0.0,0.0,,0,7.0,10.0,,10,2.0,5.0,,5,48.0,93.0,,93,29.0,48.0,,48,45.0,84.0,,84,16.0,46.0,,46,1.0,1.0,,1,3.0,11.0,,11
127,Swansea_Aston Villa_2011,7,2011-11-27,2011,1,0,0,Draw,0,0,Draw,N Swarbrick,6,9,2,4,9,17,4,6,3,4,0,0,23.0,45.0,,45,12.0,20.0,,20,24.0,72.0,,72,10.0,21.0,,21,3.0,6.0,,6,1.0,1.0,,1,6.0,17.0,,17,0.0,0.0,,0,8.0,11.0,,11,4.0,5.0,,5,48.0,95.0,,95,27.0,55.0,,55,21.0,58.0,,58,21.0,42.0,,42,0.0,1.0,,1,2.0,6.0,,6
128,Liverpool_Man City_2011,7,2011-11-27,2011,21,1,1,Draw,1,1,Draw,M Atkinson,17,7,9,3,11,13,8,5,1,4,0,1,54.0,111.0,,111,32.0,64.0,,64,39.0,71.0,,71,10.0,32.0,,32,13.0,23.0,,23,2.0,7.0,,7,6.0,11.0,,11,0.0,0.0,,0,3.0,8.0,,8,1.0,2.0,,2,35.0,70.0,,70,21.0,46.0,,46,29.0,69.0,,69,14.0,37.0,,37,1.0,1.0,,1,6.0,11.0,,11
129,Man City_Norwich_2011,7,2011-12-03,2011,25,5,1,Lost,1,0,Lost,H Webb,21,5,16,2,8,7,12,4,0,1,0,0,34.0,67.0,,67,23.0,37.0,,37,23.0,53.0,,53,12.0,30.0,,30,3.0,7.0,,7,1.0,4.0,,4,6.0,11.0,,11,0.0,1.0,,1,6.0,11.0,,11,2.0,4.0,,4,54.0,95.0,,95,30.0,56.0,,56,26.0,62.0,,62,26.0,47.0,,47,0.0,1.0,,1,2.0,9.0,,9
130,Aston Villa_Man United_2011,7,2011-12-03,2011,22,0,1,Winn,0,1,Winn,L Probert,7,11,3,5,4,11,5,5,0,0,0,0,30.0,67.0,,67,16.0,39.0,,39,28.0,41.0,,41,6.0,26.0,,26,3.0,11.0,,11,2.0,7.0,,7,4.0,6.0,,6,0.0,0.0,,0,1.0,3.0,,3,0.0,1.0,,1,41.0,89.0,,89,25.0,54.0,,54,26.0,66.0,,66,18.0,37.0,,37,0.0,0.0,,0,4.0,10.0,,10
131,QPR_West Brom_2011,7,2011-12-03,2011,36,1,1,Draw,1,0,Lost,M Atkinson,14,15,4,10,7,9,3,5,0,3,0,0,24.0,57.0,,57,12.0,33.0,,33,33.0,61.0,,61,13.0,28.0,,28,4.0,6.0,,6,3.0,5.0,,5,3.0,11.0,,11,0.0,0.0,,0,6.0,11.0,,11,5.0,7.0,,7,27.0,73.0,,73,14.0,36.0,,36,32.0,58.0,,58,14.0,24.0,,24,1.0,1.0,,1,4.0,8.0,,8
132,Blackburn_Swansea_2011,7,2011-12-03,2011,33,4,2,Lost,2,1,Lost,C Foy,14,10,9,5,12,13,3,4,1,1,0,1,37.0,60.0,,60,21.0,35.0,,35,21.0,41.0,,41,21.0,36.0,,36,3.0,4.0,,4,3.0,3.0,,3,2.0,7.0,,7,0.0,0.0,,0,5.0,14.0,,14,2.0,5.0,,5,53.0,112.0,,112,31.0,65.0,,65,33.0,67.0,,67,23.0,35.0,,35,0.0,1.0,,1,4.0,10.0,,10
