,idGame,nWeek,Date,year,IdTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,nWeekAway,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
66,Burnley_Arsenal_2016,7,2016-10-02,2016,31,0,1,Winn,0,0,Draw,C Pawson,10,18,1,3,2,3,2,6,0,0,0,0,4,15.67,,,15.67,6.67,,,6.67,11.33,,,11.33,4.33,,,4.33,2.33,,,2.33,1.33,,,1.33,1.67,,,1.67,0.0,,,0.0,0.67,,,0.67,0.0,,,0.0,9.33,,,9.33,3.0,,,3.0,12.67,,,12.67,2.33,,,2.33,0.33,,,0.33,2.33,,,2.33
67,Man United_Stoke_2016,7,2016-10-02,2016,22,1,1,Draw,0,0,Draw,R Madley,24,7,9,6,14,9,13,2,3,0,0,0,4,10.33,,,10.33,2.0,,,2.0,11.33,,,11.33,4.33,,,4.33,0.67,,,0.67,0.0,,,0.0,2.33,,,2.33,0.0,,,0.0,2.0,,,2.0,1.0,,,1.0,15.67,,,15.67,6.33,,,6.33,15.67,,,15.67,9.33,,,9.33,0.0,,,0.0,2.33,,,2.33
68,Leicester_Southampton_2016,7,2016-10-02,2016,12,0,0,Draw,0,0,Draw,M Atkinson,9,11,1,5,9,9,3,6,1,0,0,0,4,14.0,,,14.0,5.0,,,5.0,10.0,,,10.0,1.0,,,1.0,1.33,,,1.33,0.67,,,0.67,2.33,,,2.33,0.0,,,0.0,1.33,,,1.33,0.67,,,0.67,14.0,,,14.0,2.67,,,2.67,10.0,,,10.0,5.33,,,5.33,0.0,,,0.0,2.33,,,2.33
69,Tottenham_Man City_2016,7,2016-10-02,2016,3,2,0,Lost,2,0,Lost,A Marriner,13,12,7,6,20,10,4,3,2,2,0,0,4,16.0,,,16.0,5.33,,,5.33,10.67,,,10.67,6.0,,,6.0,3.0,,,3.0,1.67,,,1.67,3.33,,,3.33,0.0,,,0.0,1.0,,,1.0,0.67,,,0.67,11.67,,,11.67,3.67,,,3.67,14.0,,,14.0,4.33,,,4.33,0.0,,,0.0,3.0,,,3.0
70,Chelsea_Leicester_2016,8,2016-10-15,2016,27,3,0,Lost,2,0,Lost,A Marriner,16,5,6,0,6,12,8,5,1,1,0,0,4,13.33,,,13.33,3.67,,,3.67,12.33,,,12.33,5.33,,,5.33,1.0,,,1.0,0.33,,,0.33,2.0,,,2.0,0.0,,,0.0,3.33,,,3.33,2.33,,,2.33,15.67,,,15.67,7.67,,,7.67,7.0,,,7.0,4.67,,,4.67,0.0,,,0.0,1.0,,,1.0
71,Man City_Everton_2016,8,2016-10-15,2016,8,1,1,Draw,0,0,Draw,M Oliver,19,3,8,2,7,9,13,1,0,2,0,0,4,15.33,,,15.33,6.0,,,6.0,10.67,,,10.67,3.67,,,3.67,1.67,,,1.67,0.33,,,0.33,1.33,,,1.33,0.0,,,0.0,0.67,,,0.67,0.67,,,0.67,11.33,,,11.33,2.33,,,2.33,12.33,,,12.33,5.67,,,5.67,0.0,,,0.0,2.0,,,2.0
72,West Brom_Tottenham_2016,8,2016-10-15,2016,6,1,1,Draw,0,0,Draw,K Friend,8,20,4,8,14,10,5,8,2,2,0,0,4,17.33,,,17.33,5.67,,,5.67,13.67,,,13.67,8.0,,,8.0,2.33,,,2.33,1.0,,,1.0,1.0,,,1.0,0.0,,,0.0,0.67,,,0.67,0.33,,,0.33,11.0,,,11.0,3.33,,,3.33,12.33,,,12.33,5.67,,,5.67,0.0,,,0.0,1.67,,,1.67
73,Arsenal_Swansea_2016,8,2016-10-15,2016,0,3,2,Lost,2,1,Lost,J Moss,16,13,6,6,7,10,5,6,0,1,1,0,4,11.67,,,11.67,5.0,,,5.0,11.0,,,11.0,3.67,,,3.67,0.67,,,0.67,0.0,,,0.0,1.67,,,1.67,0.0,,,0.0,1.0,,,1.0,0.33,,,0.33,14.0,,,14.0,5.0,,,5.0,12.67,,,12.67,6.0,,,6.0,0.0,,,0.0,2.0,,,2.0
74,Stoke_Sunderland_2016,8,2016-10-15,2016,38,2,0,Lost,2,0,Lost,M Jones,18,11,6,1,10,13,6,4,1,1,0,0,4,6.0,,,6.0,2.33,,,2.33,12.67,,,12.67,4.0,,,4.0,0.67,,,0.67,0.0,,,0.0,3.0,,,3.0,0.33,,,0.33,1.33,,,1.33,0.33,,,0.33,21.0,,,21.0,6.67,,,6.67,11.0,,,11.0,9.33,,,9.33,0.0,,,0.0,1.33,,,1.33
75,Crystal Palace_West Ham_2016,8,2016-10-15,2016,5,0,1,Winn,0,1,Winn,M Atkinson,12,12,3,4,12,13,7,6,1,3,0,1,4,13.0,,,13.0,3.33,,,3.33,10.67,,,10.67,3.67,,,3.67,1.33,,,1.33,0.0,,,0.0,2.0,,,2.0,0.0,,,0.0,3.0,,,3.0,1.67,,,1.67,15.33,,,15.33,5.67,,,5.67,11.67,,,11.67,4.67,,,4.67,0.0,,,0.0,2.67,,,2.67
76,Bournemouth_Hull_2016,8,2016-10-15,2016,34,6,1,Lost,3,1,Lost,L Mason,22,11,10,4,8,14,5,4,0,3,0,0,4,8.33,,,8.33,2.67,,,2.67,7.0,,,7.0,4.67,,,4.67,1.33,,,1.33,0.0,,,0.0,0.67,,,0.67,0.33,,,0.33,2.0,,,2.0,1.0,,,1.0,19.33,,,19.33,5.67,,,5.67,9.33,,,9.33,8.67,,,8.67,0.0,,,0.0,1.0,,,1.0
77,Southampton_Burnley_2016,8,2016-10-16,2016,11,3,1,Lost,0,0,Draw,M Dean,34,6,14,1,11,10,8,4,1,2,0,0,3,,,,6.5,,,,1.0,,,,9.0,,,,3.0,,,,0.0,,,,0.0,,,,1.5,,,,0.0,,,,3.0,,,,1.5,,,,18.0,,,,8.0,,,,8.0,,,,8.0,,,,0.0,,,,1.0
78,Middlesbrough_Watford_2016,8,2016-10-16,2016,39,0,1,Winn,0,0,Draw,R East,10,4,3,2,15,10,4,6,4,1,0,0,4,10.0,,,10.0,4.0,,,4.0,14.0,,,14.0,4.0,,,4.0,1.67,,,1.67,1.0,,,1.0,2.33,,,2.33,0.33,,,0.33,1.67,,,1.67,1.0,,,1.0,18.67,,,18.67,4.67,,,4.67,9.67,,,9.67,5.67,,,5.67,0.0,,,0.0,1.33,,,1.33
79,Liverpool_Man United_2016,8,2016-10-17,2016,13,0,0,Draw,0,0,Draw,A Taylor,9,7,3,1,14,20,3,1,0,4,0,0,4,18.33,,,18.33,6.0,,,6.0,11.67,,,11.67,5.0,,,5.0,1.67,,,1.67,0.33,,,0.33,2.67,,,2.67,0.0,,,0.0,1.33,,,1.33,0.33,,,0.33,9.0,,,9.0,3.33,,,3.33,10.0,,,10.0,3.33,,,3.33,0.0,,,0.0,1.67,,,1.67
80,Burnley_Everton_2016,9,2016-10-22,2016,8,2,1,Lost,1,0,Lost,M Jones,9,20,3,8,16,15,2,8,2,3,0,0,5,12.0,,,12.25,4.33,,,5.0,10.33,,,10.25,2.67,,,3.0,1.33,,,1.5,0.0,,,0.25,1.67,,,1.5,0.0,,,0.0,0.67,,,0.75,0.33,,,0.5,14.0,,,13.25,3.67,,,3.75,9.33,,,11.0,7.67,,,7.5,0.0,,,0.0,1.0,,,1.5
81,Liverpool_West Brom_2016,9,2016-10-22,2016,7,2,1,Lost,2,0,Lost,N Swarbrick,21,6,7,1,9,13,3,2,1,3,0,0,5,12.67,,,12.75,4.0,,,3.75,12.33,,,13.0,5.33,,,5.5,0.67,,,0.75,0.33,,,0.25,3.33,,,3.0,0.0,,,0.0,1.0,,,0.75,0.0,,,0.0,10.33,,,11.25,3.0,,,3.25,8.33,,,9.25,7.33,,,6.25,0.0,,,0.0,1.67,,,1.75
82,Bournemouth_Tottenham_2016,9,2016-10-22,2016,6,0,0,Draw,0,0,Draw,C Pawson,8,16,1,4,10,15,7,4,2,4,0,0,5,19.67,,,18.0,7.0,,,6.25,12.33,,,12.75,8.67,,,8.0,2.33,,,2.0,1.0,,,0.75,1.67,,,1.25,0.0,,,0.0,0.67,,,0.75,0.0,,,0.25,9.67,,,10.25,2.67,,,3.5,13.67,,,12.75,5.67,,,5.5,0.0,,,0.0,2.33,,,1.75
83,Leicester_Crystal Palace_2016,9,2016-10-22,2016,24,3,1,Lost,1,0,Lost,M Oliver,17,23,4,7,10,8,8,8,0,0,0,0,5,14.0,,,13.0,3.33,,,3.0,10.67,,,10.25,6.67,,,6.0,2.0,,,1.5,0.33,,,0.25,2.67,,,2.75,0.0,,,0.0,1.33,,,1.25,1.0,,,0.75,12.0,,,14.0,3.67,,,4.0,12.0,,,13.75,6.33,,,7.25,0.0,,,0.0,2.0,,,2.25
84,West Ham_Sunderland_2016,9,2016-10-22,2016,38,1,0,Lost,0,0,Draw,R Madley,20,10,3,2,10,13,6,2,2,5,0,0,5,7.33,,,7.25,1.67,,,2.0,12.33,,,12.75,3.33,,,4.0,0.33,,,0.5,0.0,,,0.0,2.67,,,2.5,0.33,,,0.25,1.33,,,1.5,0.67,,,0.75,21.67,,,20.25,7.33,,,6.5,10.67,,,10.75,8.33,,,8.5,0.0,,,0.0,1.33,,,1.25
85,Hull_Stoke_2016,9,2016-10-22,2016,22,0,2,Winn,0,1,Winn,K Friend,9,12,2,6,16,8,5,7,2,3,0,0,5,8.67,,,9.5,3.67,,,3.0,9.67,,,10.75,3.0,,,3.75,0.67,,,0.75,0.0,,,0.0,0.67,,,1.75,0.0,,,0.0,2.0,,,1.75,0.67,,,0.75,19.67,,,17.75,8.67,,,7.0,14.33,,,15.25,10.67,,,10.25,0.0,,,0.0,2.33,,,2.5
86,Arsenal_Middlesbrough_2016,9,2016-10-22,2016,25,0,0,Draw,0,0,Draw,M Dean,9,11,5,4,6,13,8,3,1,0,0,0,5,7.67,,,7.75,1.67,,,2.0,12.67,,,13.0,4.0,,,3.25,0.67,,,1.0,0.33,,,0.75,2.33,,,2.0,0.0,,,0.0,1.33,,,1.25,1.0,,,0.75,14.33,,,15.25,3.33,,,3.75,10.0,,,10.25,5.0,,,5.75,0.0,,,0.0,1.67,,,1.5
87,Swansea_Watford_2016,9,2016-10-22,2016,39,0,0,Draw,0,0,Draw,P Tierney,11,10,5,2,15,16,7,2,2,1,0,0,5,9.67,,,8.5,4.33,,,3.5,13.33,,,13.0,5.33,,,4.5,1.67,,,1.5,0.67,,,0.75,2.0,,,2.0,0.0,,,0.25,1.33,,,1.25,1.0,,,0.75,14.0,,,16.5,3.67,,,4.25,12.0,,,11.0,5.0,,,5.25,0.0,,,0.0,2.33,,,2.0
88,Man City_Southampton_2016,9,2016-10-23,2016,12,1,1,Draw,0,1,Winn,M Clattenburg,14,6,3,2,11,10,10,3,3,3,0,0,5,13.33,,,13.25,6.33,,,5.0,10.33,,,9.75,3.0,,,2.25,1.33,,,1.0,0.67,,,0.5,2.33,,,1.75,0.0,,,0.0,0.67,,,1.0,0.33,,,0.5,13.0,,,12.75,1.33,,,2.25,9.33,,,9.75,5.0,,,4.75,0.0,,,0.0,2.67,,,2.0
89,Chelsea_Man United_2016,9,2016-10-23,2016,13,4,0,Lost,2,0,Lost,M Atkinson,14,16,6,5,7,17,5,7,3,2,0,0,5,17.0,,,15.5,4.0,,,4.75,15.0,,,13.75,4.67,,,4.0,0.67,,,1.25,0.0,,,0.25,3.67,,,3.0,0.0,,,0.0,1.0,,,1.0,0.33,,,0.25,9.0,,,9.0,3.33,,,3.25,12.33,,,11.0,3.0,,,3.25,0.0,,,0.0,1.67,,,1.25
90,Sunderland_Arsenal_2016,10,2016-10-29,2016,31,1,4,Winn,0,1,Winn,M Atkinson,3,21,1,7,9,13,0,8,4,3,0,0,5,17.33,,,16.25,6.33,,,5.75,10.0,,,9.25,4.0,,,4.75,2.67,,,2.0,1.33,,,1.0,1.0,,,1.25,0.0,,,0.0,0.67,,,0.5,0.0,,,0.0,10.0,,,9.5,3.0,,,2.5,9.67,,,10.0,2.33,,,2.25,0.33,,,0.25,2.0,,,1.75
91,Watford_Hull_2016,10,2016-10-29,2016,34,1,0,Lost,0,0,Draw,J Moss,22,8,0,2,13,8,7,2,1,2,0,0,5,8.0,,,9.0,2.67,,,3.0,8.33,,,8.75,5.0,,,4.5,1.0,,,1.25,0.33,,,0.25,1.67,,,1.25,0.33,,,0.25,4.0,,,3.0,2.0,,,1.5,22.33,,,20.0,8.0,,,6.75,9.67,,,9.0,7.67,,,7.75,0.0,,,0.0,1.0,,,0.75
92,Man United_Burnley_2016,10,2016-10-29,2016,11,0,0,Draw,0,0,Draw,M Clattenburg,37,7,11,1,12,9,19,1,1,3,1,0,4,6.33,,,6.33,1.0,,,1.0,9.33,,,9.33,3.33,,,3.33,0.33,,,0.33,0.0,,,0.0,1.67,,,1.67,0.0,,,0.0,3.0,,,3.0,1.0,,,1.0,23.33,,,23.33,10.0,,,10.0,9.0,,,9.0,8.0,,,8.0,0.0,,,0.0,1.0,,,1.0
93,Crystal Palace_Liverpool_2016,10,2016-10-29,2016,10,2,4,Winn,2,3,Winn,A Marriner,7,17,6,10,15,5,3,3,1,2,0,0,6,14.67,,,17.2,4.67,,,5.2,13.0,,,12.2,6.33,,,7.0,1.67,,,1.8,1.0,,,0.8,2.67,,,2.4,0.0,,,0.0,1.0,,,1.6,0.33,,,0.8,10.33,,,8.6,3.67,,,3.6,9.33,,,11.0,4.67,,,4.0,0.0,,,0.0,2.0,,,1.8
94,West Brom_Man City_2016,10,2016-10-29,2016,3,0,4,Winn,0,2,Winn,L Mason,9,21,1,8,17,10,1,7,4,3,0,0,5,16.0,,,15.0,5.33,,,5.5,9.67,,,10.5,4.67,,,5.25,1.67,,,2.25,1.0,,,1.25,2.67,,,3.0,0.0,,,0.0,1.33,,,1.25,1.33,,,1.0,13.33,,,12.0,5.0,,,4.5,16.67,,,15.5,3.33,,,4.25,0.0,,,0.0,2.67,,,2.75
95,Tottenham_Leicester_2016,10,2016-10-29,2016,27,1,1,Draw,1,0,Lost,R Madley,22,6,5,1,11,20,8,1,3,4,0,0,5,9.0,,,11.25,2.0,,,2.75,10.67,,,12.25,6.0,,,5.25,0.67,,,0.75,0.33,,,0.25,1.67,,,1.75,0.0,,,0.0,3.67,,,3.25,2.67,,,2.25,16.33,,,15.75,8.0,,,7.25,6.33,,,6.75,5.67,,,5.5,0.0,,,0.0,0.67,,,1.0
96,Middlesbrough_Bournemouth_2016,10,2016-10-29,2016,17,2,0,Lost,1,0,Lost,S Attwell,10,15,3,3,3,5,4,7,1,1,0,0,5,9.0,,,8.75,2.33,,,3.0,11.0,,,12.0,4.67,,,5.0,1.0,,,0.75,0.67,,,0.5,2.0,,,1.75,0.0,,,0.25,2.33,,,2.0,0.67,,,0.5,20.33,,,19.0,8.0,,,6.5,13.33,,,13.75,6.33,,,5.0,0.33,,,0.25,2.0,,,2.25
97,Southampton_Chelsea_2016,10,2016-10-30,2016,30,0,2,Winn,0,1,Winn,M Jones,9,13,1,7,13,16,7,3,0,0,0,0,5,19.67,,,18.0,6.0,,,5.5,11.33,,,11.0,6.33,,,6.0,1.33,,,1.5,0.33,,,0.25,2.67,,,2.75,0.0,,,0.0,1.67,,,1.5,1.0,,,0.75,9.33,,,8.5,3.33,,,3.0,13.0,,,14.75,5.0,,,3.75,0.0,,,0.0,1.67,,,2.25
98,Everton_West Ham_2016,10,2016-10-30,2016,5,2,0,Lost,0,0,Draw,A Taylor,17,13,6,3,15,12,8,8,2,3,0,0,5,14.67,,,12.75,3.67,,,3.5,9.67,,,11.25,5.33,,,4.25,1.33,,,1.25,0.33,,,0.25,2.33,,,2.25,0.33,,,0.25,2.33,,,2.25,1.67,,,1.25,14.0,,,14.5,4.67,,,5.0,10.33,,,11.75,4.67,,,5.25,0.0,,,0.0,1.33,,,2.25
99,Stoke_Swansea_2016,10,2016-10-31,2016,0,3,1,Lost,1,1,Draw,M Oliver,17,14,4,6,7,14,6,4,2,0,0,0,5,10.33,,,12.0,4.0,,,5.25,9.67,,,10.75,4.33,,,4.25,1.0,,,1.0,0.33,,,0.25,1.33,,,1.5,0.0,,,0.0,2.0,,,1.5,1.0,,,0.75,16.0,,,14.5,6.0,,,5.25,11.67,,,11.25,5.33,,,5.75,0.33,,,0.25,1.0,,,1.5
100,Burnley_Crystal Palace_2016,11,2016-11-05,2016,24,3,2,Lost,2,0,Lost,A Taylor,14,16,7,5,11,12,4,7,1,2,0,0,6,17.67,,,15.0,4.33,,,3.8,10.33,,,9.8,7.33,,,6.4,1.67,,,1.4,0.0,,,0.2,2.0,,,2.2,0.0,,,0.0,2.0,,,1.6,1.0,,,0.8,13.67,,,14.6,3.67,,,4.0,13.67,,,13.0,7.0,,,7.4,0.0,,,0.0,1.67,,,1.8
101,West Ham_Stoke_2016,11,2016-11-05,2016,22,1,1,Draw,0,0,Draw,A Marriner,9,12,2,4,11,10,6,4,4,1,0,0,6,10.0,,,10.0,5.33,,,3.6,8.67,,,10.2,4.67,,,4.4,1.33,,,1.0,0.33,,,0.2,1.33,,,2.0,0.0,,,0.0,1.67,,,1.4,0.67,,,0.6,15.67,,,16.0,6.33,,,6.0,15.0,,,15.4,9.33,,,9.2,0.0,,,0.0,2.33,,,2.4
102,Bournemouth_Sunderland_2016,11,2016-11-05,2016,38,1,2,Winn,1,1,Draw,M Dean,22,9,7,4,14,17,12,2,3,2,0,1,6,9.0,,,7.8,1.67,,,2.0,14.0,,,12.8,2.33,,,3.6,0.0,,,0.4,0.0,,,0.0,3.67,,,3.0,0.33,,,0.2,1.33,,,1.4,0.67,,,0.6,23.0,,,20.2,6.0,,,5.8,9.0,,,10.6,8.67,,,8.0,0.0,,,0.0,1.33,,,1.4
103,Chelsea_Everton_2016,11,2016-11-05,2016,8,5,0,Lost,3,0,Lost,R Madley,21,1,9,0,5,16,4,2,0,3,0,0,6,12.0,,,13.8,4.0,,,5.6,12.67,,,11.2,4.0,,,4.0,0.67,,,1.4,0.0,,,0.2,2.33,,,1.8,0.0,,,0.0,1.33,,,1.0,0.67,,,0.6,13.33,,,12.4,4.0,,,3.6,11.0,,,12.0,6.67,,,6.4,0.0,,,0.0,1.33,,,1.6
104,Man City_Middlesbrough_2016,11,2016-11-05,2016,25,1,1,Draw,1,0,Lost,K Friend,25,5,7,3,7,15,8,2,1,3,0,0,6,9.0,,,8.4,2.33,,,2.4,13.33,,,13.0,3.67,,,3.2,0.67,,,0.8,0.33,,,0.6,1.33,,,1.6,0.0,,,0.0,1.33,,,1.0,1.0,,,0.6,13.0,,,14.0,4.33,,,4.0,8.0,,,9.4,6.0,,,6.2,0.0,,,0.0,1.67,,,1.4
105,Leicester_West Brom_2016,11,2016-11-06,2016,7,1,2,Winn,0,0,Draw,C Pawson,5,11,2,5,8,8,5,6,0,2,0,0,6,10.67,,,11.4,3.67,,,3.2,13.0,,,13.0,4.33,,,4.8,1.0,,,0.8,0.33,,,0.2,3.33,,,3.0,0.0,,,0.0,1.33,,,1.0,0.67,,,0.4,13.33,,,13.2,3.67,,,4.0,8.33,,,9.2,5.0,,,5.6,0.0,,,0.0,1.67,,,1.6
106,Swansea_Man United_2016,11,2016-11-06,2016,13,1,3,Winn,0,3,Winn,N Swarbrick,6,9,1,3,9,16,2,0,0,2,0,0,6,12.67,,,15.6,2.67,,,4.8,18.67,,,14.4,5.0,,,4.6,0.33,,,1.0,0.0,,,0.2,3.33,,,2.8,0.0,,,0.0,2.33,,,1.6,1.0,,,0.6,11.0,,,10.0,4.67,,,3.8,11.67,,,10.2,4.33,,,3.6,0.0,,,0.0,2.0,,,1.6
107,Liverpool_Watford_2016,11,2016-11-06,2016,39,6,1,Lost,3,0,Lost,M Oliver,28,11,17,8,14,10,6,3,1,2,0,0,6,8.67,,,8.8,2.33,,,3.2,13.67,,,13.6,4.67,,,4.0,0.33,,,1.2,0.0,,,0.6,1.67,,,1.8,0.0,,,0.2,0.67,,,1.0,0.33,,,0.6,11.33,,,15.4,4.0,,,4.4,13.67,,,11.8,6.0,,,5.6,0.0,,,0.0,2.33,,,2.0
108,Hull_Southampton_2016,11,2016-11-06,2016,12,2,1,Lost,0,1,Winn,G Scott,6,19,2,7,13,15,1,10,0,5,0,0,6,11.67,,,11.8,5.33,,,4.4,11.0,,,9.8,3.67,,,2.4,1.33,,,1.0,0.67,,,0.6,1.67,,,2.0,0.0,,,0.0,0.33,,,1.0,0.0,,,0.4,12.0,,,13.0,1.67,,,2.4,9.67,,,10.0,6.33,,,5.8,0.0,,,0.0,3.0,,,2.2
109,Arsenal_Tottenham_2016,11,2016-11-06,2016,6,1,1,Draw,1,0,Lost,M Clattenburg,15,10,2,3,11,17,7,2,1,2,0,0,6,18.33,,,17.6,5.67,,,5.8,11.33,,,13.2,7.33,,,7.2,1.0,,,1.6,0.67,,,0.6,2.33,,,1.8,0.0,,,0.0,0.67,,,0.6,0.0,,,0.2,7.33,,,9.8,2.33,,,3.0,12.67,,,12.2,4.67,,,5.8,0.0,,,0.0,2.0,,,1.8
110,Southampton_Liverpool_2016,12,2016-11-19,2016,10,0,0,Draw,0,0,Draw,M Clattenburg,3,15,0,2,8,11,1,8,1,1,0,0,7,16.0,17.17,,17.17,7.0,6.0,,6.0,9.0,11.0,,11.0,5.67,6.33,,6.33,2.67,2.17,,2.17,1.67,1.17,,1.17,1.67,2.33,,2.33,0.0,0.0,,0.0,1.33,1.67,,1.67,1.0,1.0,,1.0,9.0,8.33,,8.33,4.33,4.0,,4.0,10.67,11.67,,11.67,4.0,3.83,,3.83,0.0,0.0,,0.0,1.33,1.67,,1.67
111,Crystal Palace_Man City_2016,12,2016-11-19,2016,3,1,2,Winn,0,1,Winn,R Madley,9,10,2,4,12,15,2,7,1,2,0,0,6,17.0,,,16.2,6.0,,,6.0,9.67,,,10.4,5.67,,,5.6,2.33,,,2.6,1.0,,,1.4,3.0,,,3.0,0.0,,,0.0,1.0,,,1.0,1.0,,,0.8,11.67,,,11.4,4.33,,,3.8,17.33,,,15.8,2.33,,,3.6,0.0,,,0.0,2.67,,,3.0
112,Stoke_Bournemouth_2016,12,2016-11-19,2016,17,0,1,Winn,0,1,Winn,R East,14,9,6,2,17,10,3,4,3,2,0,0,6,10.67,,,10.0,2.33,,,3.0,9.33,,,10.6,5.67,,,5.4,0.67,,,0.6,0.33,,,0.4,2.0,,,1.6,0.0,,,0.2,2.67,,,2.0,1.0,,,0.6,15.67,,,17.2,7.33,,,5.8,9.33,,,11.6,4.33,,,4.8,0.33,,,0.2,1.67,,,2.0
113,Tottenham_West Ham_2016,12,2016-11-19,2016,5,3,2,Lost,0,1,Winn,M Dean,14,11,6,3,13,16,4,5,3,2,0,1,6,16.0,,,12.8,4.0,,,3.4,10.33,,,11.4,6.67,,,5.0,1.0,,,1.0,0.33,,,0.2,2.33,,,2.4,0.33,,,0.2,2.0,,,2.2,1.0,,,1.0,12.33,,,15.0,5.0,,,5.2,13.67,,,12.4,5.67,,,5.8,0.0,,,0.0,1.67,,,2.2
114,Watford_Leicester_2016,12,2016-11-19,2016,27,2,1,Lost,2,1,Lost,N Swarbrick,10,10,3,2,12,18,4,6,2,3,0,0,6,7.0,,,10.2,1.33,,,2.4,14.67,,,13.8,4.0,,,4.4,0.67,,,0.8,0.0,,,0.2,2.33,,,2.2,0.0,,,0.0,2.67,,,2.8,2.33,,,2.0,18.0,,,17.0,6.0,,,6.8,8.67,,,7.6,8.0,,,6.0,0.0,,,0.0,1.33,,,1.4
115,Man United_Arsenal_2016,12,2016-11-19,2016,31,1,1,Draw,0,0,Draw,A Marriner,12,5,5,1,14,11,10,4,3,3,0,0,6,21.0,,,17.2,6.33,,,6.0,9.33,,,10.0,6.0,,,5.4,3.0,,,2.4,0.67,,,1.0,1.67,,,1.6,0.0,,,0.0,0.67,,,0.6,0.0,,,0.0,6.33,,,8.2,1.33,,,2.2,6.67,,,9.8,1.33,,,1.8,0.33,,,0.2,1.33,,,2.2
116,Everton_Swansea_2016,12,2016-11-19,2016,0,1,1,Draw,0,1,Winn,M Atkinson,14,5,6,3,13,12,10,3,4,2,0,0,6,12.0,,,12.4,5.0,,,5.4,11.0,,,11.4,3.67,,,4.2,1.0,,,1.0,0.67,,,0.4,0.67,,,1.2,0.0,,,0.0,2.33,,,1.8,1.0,,,0.8,17.33,,,15.0,5.33,,,5.0,9.33,,,10.4,6.0,,,5.8,0.33,,,0.2,1.0,,,1.6
117,Sunderland_Hull_2016,12,2016-11-19,2016,34,3,0,Lost,1,0,Lost,L Mason,11,17,4,7,9,8,2,8,1,0,1,0,6,7.0,,,8.8,2.33,,,2.8,10.0,,,8.6,2.67,,,4.0,0.67,,,1.0,0.33,,,0.2,2.33,,,1.4,0.33,,,0.2,4.0,,,2.6,2.0,,,1.2,25.33,,,20.4,7.33,,,5.4,9.67,,,9.8,8.33,,,7.6,0.0,,,0.0,0.67,,,0.8
118,Middlesbrough_Chelsea_2016,12,2016-11-20,2016,30,0,1,Winn,0,1,Winn,J Moss,12,13,1,3,13,10,2,3,2,3,0,0,6,14.67,,,17.0,6.0,,,5.8,14.0,,,12.0,3.67,,,5.4,1.33,,,1.6,0.33,,,0.4,1.33,,,2.2,0.0,,,0.0,1.0,,,1.2,1.0,,,0.6,10.33,,,8.6,3.0,,,2.6,11.67,,,14.4,7.0,,,4.4,0.0,,,0.0,0.67,,,1.8
119,West Brom_Burnley_2016,12,2016-11-21,2016,11,4,0,Lost,3,0,Lost,M Jones,16,5,6,2,12,12,4,3,0,0,0,0,5,6.67,,,6.5,1.33,,,1.0,9.33,,,9.25,2.0,,,2.75,0.33,,,0.25,0.0,,,0.0,2.0,,,2.0,0.0,,,0.0,2.0,,,2.25,0.33,,,0.75,28.33,,,26.75,10.33,,,10.25,11.0,,,9.75,11.33,,,10.75,0.33,,,0.25,0.67,,,1.0
