,idGame,nWeekAway,Date,year,IdAwayTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,Shoot_asA_last_3_cumsum,Shoot_asA_last_3_mean,Shoot_asA_last_6_cumsum,Shoot_asA_last_6_mean,Shoot_asA_last_10_cumsum,Shoot_asA_last_10_mean,Shoot_asA_last_infinity_cumsum,Shoot_asA_last_infinity_mean,ShootTarget_asA_last_3_cumsum,ShootTarget_asA_last_3_mean,ShootTarget_asA_last_6_cumsum,ShootTarget_asA_last_6_mean,ShootTarget_asA_last_10_cumsum,ShootTarget_asA_last_10_mean,ShootTarget_asA_last_infinity_cumsum,ShootTarget_asA_last_infinity_mean,Fouls_asA_last_3_cumsum,Fouls_asA_last_3_mean,Fouls_asA_last_6_cumsum,Fouls_asA_last_6_mean,Fouls_asA_last_10_cumsum,Fouls_asA_last_10_mean,Fouls_asA_last_infinity_cumsum,Fouls_asA_last_infinity_mean,Corner_asA_last_3_cumsum,Corner_asA_last_3_mean,Corner_asA_last_6_cumsum,Corner_asA_last_6_mean,Corner_asA_last_10_cumsum,Corner_asA_last_10_mean,Corner_asA_last_infinity_cumsum,Corner_asA_last_infinity_mean,FTG_asA_last_3_cumsum,FTG_asA_last_3_mean,FTG_asA_last_6_cumsum,FTG_asA_last_6_mean,FTG_asA_last_10_cumsum,FTG_asA_last_10_mean,FTG_asA_last_infinity_cumsum,FTG_asA_last_infinity_mean,HTG_asA_last_3_cumsum,HTG_asA_last_3_mean,HTG_asA_last_6_cumsum,HTG_asA_last_6_mean,HTG_asA_last_10_cumsum,HTG_asA_last_10_mean,HTG_asA_last_infinity_cumsum,HTG_asA_last_infinity_mean,YellowC_asA_last_3_cumsum,YellowC_asA_last_3_mean,YellowC_asA_last_6_cumsum,YellowC_asA_last_6_mean,YellowC_asA_last_10_cumsum,YellowC_asA_last_10_mean,YellowC_asA_last_infinity_cumsum,YellowC_asA_last_infinity_mean,RedC_asA_last_3_cumsum,RedC_asA_last_3_mean,RedC_asA_last_6_cumsum,RedC_asA_last_6_mean,RedC_asA_last_10_cumsum,RedC_asA_last_10_mean,RedC_asA_last_infinity_cumsum,RedC_asA_last_infinity_mean,FT_against_A_last_3_cumsum,FT_against_A_last_3_mean,FT_against_A_last_6_cumsum,FT_against_A_last_6_mean,FT_against_A_last_10_cumsum,FT_against_A_last_10_mean,FT_against_A_last_infinity_cumsum,FT_against_A_last_infinity_mean,HT_against_A_last_3_cumsum,HT_against_A_last_3_mean,HT_against_A_last_6_cumsum,HT_against_A_last_6_mean,HT_against_A_last_10_cumsum,HT_against_A_last_10_mean,HT_against_A_last_infinity_cumsum,HT_against_A_last_infinity_mean,Shoot_against_A_last_3_cumsum,Shoot_against_A_last_3_mean,Shoot_against_A_last_6_cumsum,Shoot_against_A_last_6_mean,Shoot_against_A_last_10_cumsum,Shoot_against_A_last_10_mean,Shoot_against_A_last_infinity_cumsum,Shoot_against_A_last_infinity_mean,ShootTarget_against_A_last_3_cumsum,ShootTarget_against_A_last_3_mean,ShootTarget_against_A_last_6_cumsum,ShootTarget_against_A_last_6_mean,ShootTarget_against_A_last_10_cumsum,ShootTarget_against_A_last_10_mean,ShootTarget_against_A_last_infinity_cumsum,ShootTarget_against_A_last_infinity_mean,Fouls_against_A_last_3_cumsum,Fouls_against_A_last_3_mean,Fouls_against_A_last_6_cumsum,Fouls_against_A_last_6_mean,Fouls_against_A_last_10_cumsum,Fouls_against_A_last_10_mean,Fouls_against_A_last_infinity_cumsum,Fouls_against_A_last_infinity_mean,Corner_against_A_last_3_cumsum,Corner_against_A_last_3_mean,Corner_against_A_last_6_cumsum,Corner_against_A_last_6_mean,Corner_against_A_last_10_cumsum,Corner_against_A_last_10_mean,Corner_against_A_last_infinity_cumsum,Corner_against_A_last_infinity_mean,RedC_againts_A_last_3_cumsum,RedC_againts_A_last_3_mean,RedC_againts_A_last_6_cumsum,RedC_againts_A_last_6_mean,RedC_againts_A_last_10_cumsum,RedC_againts_A_last_10_mean,RedC_againts_A_last_infinity_cumsum,RedC_againts_A_last_infinity_mean,YellowC_against_A_last_3_cumsum,YellowC_against_A_last_3_mean,YellowC_against_A_last_6_cumsum,YellowC_against_A_last_6_mean,YellowC_against_A_last_10_cumsum,YellowC_against_A_last_10_mean,YellowC_against_A_last_infinity_cumsum,YellowC_against_A_last_infinity_mean
223,Birmingham_Newcastle_2003,11,2004-01-31,2003,24,1,1,Draw,0,1,Winn,R Styles,15,4,5,2,13,11,2,3,1,3,0,0,30.0,10.0,52.0,8.67,84.0,8.4,84,7.64,14.0,4.67,28.0,4.67,47.0,4.7,47,4.27,30.0,10.0,65.0,10.83,131.0,13.1,131,11.91,19.0,6.33,30.0,5.0,47.0,4.7,47,4.27,1.0,0.33,5.0,0.83,12.0,1.2,12,1.09,0.0,0.0,2.0,0.33,5.0,0.5,5,0.45,0.0,0.0,3.0,0.5,14.0,1.4,14,1.27,0.0,0.0,1.0,0.17,2.0,0.2,2,0.18,1.0,0.33,9.0,1.5,16.0,1.6,16,1.45,0.0,0.0,6.0,1.0,8.0,0.8,8,0.73,36.0,12.0,65.0,10.83,104.0,10.4,104,9.45,22.0,7.33,38.0,6.33,62.0,6.2,62,5.64,35.0,11.67,76.0,12.67,145.0,14.5,145,13.18,15.0,5.0,26.0,4.33,47.0,4.7,47,4.27,0.0,0.0,0.0,0.0,1.0,0.1,1,0.09,2.0,0.67,6.0,1.0,18.0,1.8,18,1.64
224,Leeds_Middlesbrough_2003,10,2004-01-31,2003,23,0,3,Winn,0,0,Draw,G Poll,8,15,4,6,14,6,7,6,1,1,1,0,12.0,4.0,48.0,8.0,,,76,7.6,7.0,2.33,29.0,4.83,,,43,4.3,43.0,14.33,88.0,14.67,,,134,13.4,4.0,1.33,15.0,2.5,,,26,2.6,4.0,1.33,7.0,1.17,,,9,0.9,2.0,0.67,4.0,0.67,,,5,0.5,2.0,0.67,9.0,1.5,,,15,1.5,0.0,0.0,0.0,0.0,,,0,0.0,6.0,2.0,6.0,1.0,,,11,1.1,3.0,1.0,3.0,0.5,,,5,0.5,57.0,19.0,91.0,15.17,,,133,13.3,37.0,12.33,55.0,9.17,,,76,7.6,38.0,12.67,83.0,13.83,,,135,13.5,33.0,11.0,50.0,8.33,,,73,7.3,0.0,0.0,1.0,0.17,,,1,0.1,3.0,1.0,11.0,1.83,,,18,1.8
225,Fulham_Tottenham_2003,11,2004-01-31,2003,34,2,1,Lost,1,1,Draw,M Messias,16,4,10,4,6,12,10,13,1,1,0,0,24.0,8.0,45.0,7.5,82.0,8.2,82,7.45,15.0,5.0,24.0,4.0,40.0,4.0,40,3.64,35.0,11.67,89.0,14.83,178.0,17.8,178,16.18,18.0,6.0,30.0,5.0,48.0,4.8,48,4.36,1.0,0.33,4.0,0.67,6.0,0.6,6,0.55,0.0,0.0,1.0,0.17,2.0,0.2,2,0.18,4.0,1.33,12.0,2.0,27.0,2.7,27,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,2.0,10.0,1.67,15.0,1.5,15,1.36,1.0,0.33,2.0,0.33,5.0,0.5,5,0.45,36.0,12.0,85.0,14.17,150.0,15.0,150,13.64,20.0,6.67,50.0,8.33,81.0,8.1,81,7.36,37.0,12.33,67.0,11.17,130.0,13.0,130,11.82,18.0,6.0,41.0,6.83,66.0,6.6,66,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,7.0,1.17,15.0,1.5,15,1.36
226,Man United_Southampton_2003,11,2004-01-31,2003,30,3,2,Lost,2,1,Lost,G Barber,12,17,7,11,9,11,1,10,0,2,0,0,23.0,7.67,57.0,9.5,103.0,10.3,103,9.36,12.0,4.0,27.0,4.5,59.0,5.9,59,5.36,43.0,14.33,76.0,12.67,126.0,12.6,126,11.45,20.0,6.67,36.0,6.0,64.0,6.4,64,5.82,3.0,1.0,3.0,0.5,8.0,0.8,8,0.73,2.0,0.67,2.0,0.33,4.0,0.4,4,0.36,3.0,1.0,7.0,1.17,14.0,1.4,14,1.27,1.0,0.33,2.0,0.33,2.0,0.2,2,0.18,5.0,1.67,6.0,1.0,10.0,1.0,10,0.91,2.0,0.67,3.0,0.5,6.0,0.6,6,0.55,43.0,14.33,96.0,16.0,150.0,15.0,150,13.64,23.0,7.67,52.0,8.67,80.0,8.0,80,7.27,33.0,11.0,67.0,11.17,133.0,13.3,133,12.09,27.0,9.0,52.0,8.67,72.0,7.2,72,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.5,12.0,1.2,12,1.09
227,Blackburn_Chelsea_2003,12,2004-02-01,2003,11,2,3,Winn,1,2,Winn,D Gallagher,13,17,7,9,9,14,5,6,2,0,0,0,37.0,12.33,81.0,13.5,125.0,12.5,135,11.25,23.0,7.67,44.0,7.33,69.0,6.9,75,6.25,27.0,9.0,62.0,10.33,122.0,12.2,134,11.17,16.0,5.33,28.0,4.67,60.0,6.0,66,5.5,7.0,2.33,10.0,1.67,18.0,1.8,20,1.67,3.0,1.0,3.0,0.5,7.0,0.7,8,0.67,5.0,1.67,8.0,1.33,19.0,1.9,20,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,5.0,0.83,8.0,0.8,9,0.75,2.0,0.67,3.0,0.5,4.0,0.4,4,0.33,21.0,7.0,54.0,9.0,96.0,9.6,108,9.0,9.0,3.0,20.0,3.33,41.0,4.1,48,4.0,42.0,14.0,68.0,11.33,118.0,11.8,131,10.92,16.0,5.33,24.0,4.0,35.0,3.5,43,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,6.0,1.0,12.0,1.2,15,1.25
228,Arsenal_Man City_2003,12,2004-02-01,2003,21,2,1,Lost,1,0,Lost,A Wiley,11,9,9,8,13,13,5,4,2,2,0,1,36.0,12.0,69.0,11.5,107.0,10.7,121,10.08,20.0,6.67,37.0,6.17,59.0,5.9,67,5.58,32.0,10.67,77.0,12.83,121.0,12.1,137,11.42,15.0,5.0,28.0,4.67,47.0,4.7,54,4.5,4.0,1.33,6.0,1.0,11.0,1.1,14,1.17,3.0,1.0,4.0,0.67,5.0,0.5,7,0.58,5.0,1.67,9.0,1.5,17.0,1.7,18,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,3.0,12.0,2.0,18.0,1.8,18,1.5,3.0,1.0,3.0,0.5,5.0,0.5,5,0.42,26.0,8.67,60.0,10.0,102.0,10.2,112,9.33,18.0,6.0,35.0,5.83,62.0,6.2,67,5.58,33.0,11.0,67.0,11.17,116.0,11.6,128,10.67,13.0,4.33,24.0,4.0,39.0,3.9,43,3.58,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08,2.0,0.67,5.0,0.83,12.0,1.2,14,1.17
229,Bolton_Liverpool_2003,13,2004-02-07,2003,20,2,2,Draw,1,0,Lost,A Wiley,12,11,6,6,15,15,3,5,3,2,0,0,28.0,9.33,54.0,9.0,115.0,11.5,148,11.38,15.0,5.0,28.0,4.67,64.0,6.4,84,6.46,34.0,11.33,76.0,12.67,116.0,11.6,140,10.77,14.0,4.67,26.0,4.33,52.0,5.2,66,5.08,3.0,1.0,6.0,1.0,13.0,1.3,16,1.23,2.0,0.67,3.0,0.5,6.0,0.6,7,0.54,4.0,1.33,12.0,2.0,18.0,1.8,22,1.69,1.0,0.33,1.0,0.17,1.0,0.1,1,0.08,3.0,1.0,6.0,1.0,12.0,1.2,12,0.92,1.0,0.33,2.0,0.33,7.0,0.7,7,0.54,25.0,8.33,62.0,10.33,104.0,10.4,129,9.92,11.0,3.67,28.0,4.67,50.0,5.0,64,4.92,47.0,15.67,82.0,13.67,141.0,14.1,179,13.77,20.0,6.67,38.0,6.33,59.0,5.9,76,5.85,0.0,0.0,0.0,0.0,2.0,0.2,2,0.15,3.0,1.0,7.0,1.17,14.0,1.4,17,1.31
230,Newcastle_Leicester_2003,12,2004-02-07,2003,19,3,1,Lost,2,0,Lost,S Dunn,15,7,9,3,17,11,9,1,1,2,0,0,30.0,10.0,49.0,8.17,78.0,7.8,83,6.92,22.0,7.33,32.0,5.33,48.0,4.8,49,4.08,44.0,14.67,88.0,14.67,137.0,13.7,155,12.92,18.0,6.0,32.0,5.33,47.0,4.7,49,4.08,5.0,1.67,12.0,2.0,17.0,1.7,18,1.5,1.0,0.33,4.0,0.67,7.0,0.7,8,0.67,8.0,2.67,14.0,2.33,19.0,1.9,22,1.83,0.0,0.0,0.0,0.0,1.0,0.1,3,0.25,5.0,1.67,8.0,1.33,19.0,1.9,21,1.75,2.0,0.67,3.0,0.5,8.0,0.8,10,0.83,42.0,14.0,83.0,13.83,140.0,14.0,157,13.08,29.0,9.67,48.0,8.0,80.0,8.0,87,7.25,43.0,14.33,75.0,12.5,123.0,12.3,135,11.25,13.0,4.33,47.0,7.83,68.0,6.8,75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08,5.0,1.67,14.0,2.33,17.0,1.7,17,1.42
231,Middlesbrough_Blackburn_2003,13,2004-02-07,2003,3,0,1,Winn,0,1,Winn,R Styles,15,6,7,2,6,12,8,3,0,1,0,0,26.0,8.67,55.0,9.17,100.0,10.0,117,9.0,11.0,3.67,25.0,4.17,49.0,4.9,58,4.46,46.0,15.33,90.0,15.0,153.0,15.3,187,14.38,17.0,5.67,34.0,5.67,54.0,5.4,60,4.62,4.0,1.33,9.0,1.5,12.0,1.2,16,1.23,1.0,0.33,1.0,0.17,3.0,0.3,4,0.31,3.0,1.0,9.0,1.5,15.0,1.5,23,1.77,0.0,0.0,0.0,0.0,1.0,0.1,2,0.15,3.0,1.0,6.0,1.0,13.0,1.3,17,1.31,0.0,0.0,3.0,0.5,5.0,0.5,8,0.62,35.0,11.67,66.0,11.0,116.0,11.6,144,11.08,23.0,7.67,40.0,6.67,69.0,6.9,84,6.46,26.0,8.67,69.0,11.5,132.0,13.2,154,11.85,14.0,4.67,36.0,6.0,52.0,5.2,64,4.92,0.0,0.0,1.0,0.17,1.0,0.1,1,0.08,3.0,1.0,6.0,1.0,13.0,1.3,15,1.15
232,Tottenham_Portsmouth_2003,13,2004-02-07,2003,26,4,3,Lost,2,1,Lost,P Walton,15,16,13,9,16,13,6,5,1,0,0,0,26.0,8.67,55.0,9.17,91.0,9.1,104,8.0,10.0,3.33,25.0,4.17,39.0,3.9,43,3.31,41.0,13.67,98.0,16.33,159.0,15.9,197,15.15,9.0,3.0,30.0,5.0,44.0,4.4,57,4.38,1.0,0.33,1.0,0.17,2.0,0.2,3,0.23,0.0,0.0,0.0,0.0,1.0,0.1,2,0.15,1.0,0.33,10.0,1.67,20.0,2.0,28,2.15,1.0,0.33,3.0,0.5,3.0,0.3,3,0.23,6.0,2.0,11.0,1.83,20.0,2.0,21,1.62,1.0,0.33,4.0,0.67,9.0,0.9,9,0.69,46.0,15.33,71.0,11.83,110.0,11.0,142,10.92,27.0,9.0,41.0,6.83,65.0,6.5,78,6.0,34.0,11.33,67.0,11.17,113.0,11.3,136,10.46,18.0,6.0,34.0,5.67,54.0,5.4,69,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.33,3.0,0.5,6.0,0.6,11,0.85
233,Wolves_Arsenal_2003,13,2004-02-07,2003,0,1,3,Winn,1,1,Draw,P Dowd,12,10,5,7,18,18,6,4,2,1,0,0,39.0,13.0,65.0,10.83,107.0,10.7,131,10.08,23.0,7.67,38.0,6.33,62.0,6.2,77,5.92,47.0,15.67,83.0,13.83,142.0,14.2,160,12.31,9.0,3.0,21.0,3.5,35.0,3.5,45,3.46,4.0,1.33,9.0,1.5,16.0,1.6,22,1.69,3.0,1.0,4.0,0.67,9.0,0.9,12,0.92,4.0,1.33,9.0,1.5,15.0,1.5,18,1.38,0.0,0.0,1.0,0.17,2.0,0.2,2,0.15,1.0,0.33,3.0,0.5,6.0,0.6,7,0.54,0.0,0.0,0.0,0.0,2.0,0.2,3,0.23,26.0,8.67,56.0,9.33,93.0,9.3,114,8.77,12.0,4.0,27.0,4.5,50.0,5.0,61,4.69,44.0,14.67,76.0,12.67,126.0,12.6,149,11.46,10.0,3.33,33.0,5.5,59.0,5.9,67,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,1.67,9.0,1.5,17.0,1.7,22,1.69
234,Everton_Man United_2003,12,2004-02-07,2003,22,3,4,Winn,0,3,Winn,N Barry,12,19,8,9,11,14,7,7,1,0,0,0,36.0,12.0,59.0,9.83,112.0,11.2,123,10.25,19.0,6.33,33.0,5.5,70.0,7.0,78,6.5,28.0,9.33,57.0,9.5,104.0,10.4,118,9.83,20.0,6.67,38.0,6.33,51.0,5.1,55,4.58,3.0,1.0,7.0,1.17,14.0,1.4,16,1.33,3.0,1.0,5.0,0.83,8.0,0.8,8,0.67,2.0,0.67,7.0,1.17,10.0,1.0,12,1.0,1.0,0.33,1.0,0.17,1.0,0.1,1,0.08,2.0,0.67,5.0,0.83,7.0,0.7,8,0.67,0.0,0.0,1.0,0.17,1.0,0.1,2,0.17,37.0,12.33,73.0,12.17,106.0,10.6,113,9.42,13.0,4.33,29.0,4.83,43.0,4.3,48,4.0,28.0,9.33,67.0,11.17,120.0,12.0,138,11.5,18.0,6.0,29.0,4.83,55.0,5.5,57,4.75,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,7.0,2.33,14.0,2.33,21.0,2.1,23,1.92
235,Southampton_Fulham_2003,12,2004-02-07,2003,15,0,0,Draw,0,0,Draw,A D'Urso,11,11,6,8,12,18,17,3,1,2,0,0,31.0,10.33,59.0,9.83,95.0,9.5,118,9.83,13.0,4.33,28.0,4.67,48.0,4.8,63,5.25,32.0,10.67,66.0,11.0,125.0,12.5,139,11.58,8.0,2.67,18.0,3.0,30.0,3.0,40,3.33,2.0,0.67,5.0,0.83,15.0,1.5,16,1.33,0.0,0.0,0.0,0.0,4.0,0.4,4,0.33,3.0,1.0,7.0,1.17,19.0,1.9,23,1.92,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,8.0,2.67,14.0,2.33,17.0,1.7,20,1.67,4.0,1.33,6.0,1.0,8.0,0.8,11,0.92,32.0,10.67,80.0,13.33,136.0,13.6,146,12.17,22.0,7.33,54.0,9.0,78.0,7.8,86,7.17,41.0,13.67,81.0,13.5,136.0,13.6,151,12.58,24.0,8.0,40.0,6.67,72.0,7.2,76,6.33,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,1.0,0.33,5.0,0.83,12.0,1.2,14,1.17
236,Aston Villa_Leeds_2003,12,2004-02-07,2003,18,2,0,Lost,1,0,Lost,U Rennie,15,7,7,4,15,16,3,10,2,2,0,0,29.0,9.67,53.0,8.83,88.0,8.8,93,7.75,15.0,5.0,30.0,5.0,43.0,4.3,45,3.75,39.0,13.0,75.0,12.5,134.0,13.4,148,12.33,19.0,6.33,30.0,5.0,45.0,4.5,45,3.75,2.0,0.67,5.0,0.83,9.0,0.9,10,0.83,1.0,0.33,4.0,0.67,6.0,0.6,7,0.58,6.0,2.0,14.0,2.33,23.0,2.3,25,2.08,1.0,0.33,1.0,0.17,1.0,0.1,1,0.08,6.0,2.0,13.0,2.17,26.0,2.6,28,2.33,4.0,1.33,6.0,1.0,12.0,1.2,13,1.08,42.0,14.0,88.0,14.67,174.0,17.4,194,16.17,16.0,5.33,39.0,6.5,84.0,8.4,88,7.33,41.0,13.67,68.0,11.33,117.0,11.7,131,10.92,12.0,4.0,26.0,4.33,61.0,6.1,67,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.67,5.0,0.83,7.0,0.7,8,0.67
237,Man City_Birmingham_2003,12,2004-02-08,2003,2,0,0,Draw,0,0,Draw,P Durkin,21,7,12,2,11,10,11,5,0,1,0,0,16.0,5.33,36.0,6.0,62.0,6.2,74,6.17,6.0,2.0,16.0,2.67,27.0,2.7,32,2.67,27.0,9.0,72.0,12.0,128.0,12.8,147,12.25,10.0,3.33,22.0,3.67,33.0,3.3,40,3.33,1.0,0.33,5.0,0.83,9.0,0.9,9,0.75,0.0,0.0,2.0,0.33,3.0,0.3,3,0.25,2.0,0.67,6.0,1.0,12.0,1.2,13,1.08,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,5.0,1.67,9.0,1.5,12.0,1.2,12,1.0,3.0,1.0,4.0,0.67,5.0,0.5,5,0.42,43.0,14.33,72.0,12.0,129.0,12.9,143,11.92,22.0,7.33,38.0,6.33,69.0,6.9,76,6.33,35.0,11.67,91.0,15.17,148.0,14.8,163,13.58,12.0,4.0,32.0,5.33,59.0,5.9,61,5.08,0.0,0.0,2.0,0.33,3.0,0.3,3,0.25,2.0,0.67,8.0,1.33,15.0,1.5,18,1.5
238,Chelsea_Charlton_2003,13,2004-02-08,2003,10,1,0,Lost,1,0,Lost,S Bennett,16,5,6,0,9,17,4,3,2,0,0,0,26.0,8.67,63.0,10.5,105.0,10.5,120,9.23,16.0,5.33,37.0,6.17,60.0,6.0,67,5.15,38.0,12.67,76.0,12.67,133.0,13.3,156,12.0,18.0,6.0,37.0,6.17,59.0,5.9,64,4.92,3.0,1.0,6.0,1.0,12.0,1.2,16,1.23,1.0,0.33,1.0,0.17,3.0,0.3,7,0.54,2.0,0.67,4.0,0.67,9.0,0.9,12,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08,1.0,0.33,5.0,0.83,9.0,0.9,9,0.69,1.0,0.33,4.0,0.67,6.0,0.6,6,0.46,53.0,17.67,96.0,16.0,156.0,15.6,179,13.77,26.0,8.67,53.0,8.83,86.0,8.6,99,7.62,23.0,7.67,63.0,10.5,127.0,12.7,156,12.0,23.0,7.67,37.0,6.17,73.0,7.3,90,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,1.67,8.0,1.33,18.0,1.8,24,1.85
239,Leicester_Bolton_2003,13,2004-02-10,2003,5,1,1,Draw,1,1,Draw,U Rennie,15,9,15,9,16,13,8,7,1,2,0,0,37.0,12.33,61.0,10.17,121.0,12.1,149,11.46,22.0,7.33,34.0,5.67,68.0,6.8,77,5.92,40.0,13.33,73.0,12.17,115.0,11.5,137,10.54,14.0,4.67,21.0,3.5,40.0,4.0,48,3.69,7.0,2.33,12.0,2.0,16.0,1.6,16,1.23,3.0,1.0,6.0,1.0,7.0,0.7,7,0.54,5.0,1.67,9.0,1.5,16.0,1.6,24,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,2.33,10.0,1.67,17.0,1.7,25,1.92,5.0,1.67,6.0,1.0,7.0,0.7,8,0.62,35.0,11.67,67.0,11.17,121.0,12.1,147,11.31,18.0,6.0,36.0,6.0,70.0,7.0,84,6.46,34.0,11.33,77.0,12.83,135.0,13.5,159,12.23,16.0,5.33,35.0,5.83,65.0,6.5,73,5.62,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,2.0,0.67,5.0,0.83,11.0,1.1,13,1.0
240,Arsenal_Southampton_2003,12,2004-02-10,2003,30,2,0,Lost,1,0,Lost,N Barry,11,10,6,6,13,12,5,9,2,3,0,0,32.0,10.67,55.0,9.17,107.0,10.7,120,10.0,19.0,6.33,31.0,5.17,60.0,6.0,70,5.83,46.0,15.33,81.0,13.5,122.0,12.2,137,11.42,25.0,8.33,40.0,6.67,67.0,6.7,74,6.17,3.0,1.0,5.0,0.83,8.0,0.8,10,0.83,2.0,0.67,3.0,0.5,5.0,0.5,5,0.42,5.0,1.67,7.0,1.17,15.0,1.5,16,1.33,1.0,0.33,2.0,0.33,2.0,0.2,2,0.17,7.0,2.33,9.0,1.5,11.0,1.1,13,1.08,4.0,1.33,5.0,0.83,6.0,0.6,8,0.67,37.0,12.33,95.0,15.83,150.0,15.0,162,13.5,20.0,6.67,53.0,8.83,80.0,8.0,87,7.25,36.0,12.0,65.0,10.83,115.0,11.5,142,11.83,19.0,6.33,45.0,7.5,71.0,7.1,73,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.33,9.0,0.9,12,1.0
241,Leeds_Wolves_2003,13,2004-02-10,2003,39,4,1,Lost,2,1,Lost,M Dean,20,11,8,5,15,14,4,3,1,2,0,0,20.0,6.67,52.0,8.67,93.0,9.3,113,8.69,9.0,3.0,26.0,4.33,41.0,4.1,48,3.69,35.0,11.67,80.0,13.33,127.0,12.7,153,11.77,14.0,4.67,28.0,4.67,48.0,4.8,52,4.0,0.0,0.0,4.0,0.67,5.0,0.5,6,0.46,0.0,0.0,2.0,0.33,3.0,0.3,3,0.23,9.0,3.0,15.0,2.5,24.0,2.4,27,2.08,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,5.0,1.67,15.0,2.5,20.0,2.0,26,2.0,3.0,1.0,8.0,1.33,9.0,0.9,11,0.85,42.0,14.0,88.0,14.67,148.0,14.8,187,14.38,24.0,8.0,57.0,9.5,96.0,9.6,114,8.77,30.0,10.0,63.0,10.5,115.0,11.5,129,9.92,26.0,8.67,42.0,7.0,72.0,7.2,88,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,10.0,1.67,18.0,1.8,21,1.62
242,Man United_Middlesbrough_2003,11,2004-02-11,2003,23,2,3,Winn,1,2,Winn,P Durkin,23,12,13,8,13,17,10,5,1,1,0,0,25.0,8.33,51.0,8.5,91.0,9.1,91,8.27,13.0,4.33,26.0,4.33,49.0,4.9,49,4.45,37.0,12.33,75.0,12.5,140.0,14.0,140,12.73,10.0,3.33,17.0,2.83,32.0,3.2,32,2.91,6.0,2.0,9.0,1.5,12.0,1.2,12,1.09,1.0,0.33,3.0,0.5,5.0,0.5,5,0.45,3.0,1.0,7.0,1.17,16.0,1.6,16,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,2.0,6.0,1.0,11.0,1.1,11,1.0,3.0,1.0,3.0,0.5,5.0,0.5,5,0.45,41.0,13.67,89.0,14.83,141.0,14.1,141,12.82,27.0,9.0,53.0,8.83,80.0,8.0,80,7.27,37.0,12.33,85.0,14.17,149.0,14.9,149,13.55,28.0,9.33,53.0,8.83,80.0,8.0,80,7.27,1.0,0.33,1.0,0.17,2.0,0.2,2,0.18,4.0,1.33,8.0,1.33,19.0,1.9,19,1.73
243,Fulham_Aston Villa_2003,13,2004-02-11,2003,1,1,2,Winn,1,2,Winn,B Knight,13,10,6,3,16,17,6,5,2,1,1,0,35.0,11.67,73.0,12.17,101.0,10.1,116,8.92,16.0,5.33,32.0,5.33,44.0,4.4,52,4.0,35.0,11.67,72.0,12.0,129.0,12.9,167,12.85,20.0,6.67,29.0,4.83,44.0,4.4,59,4.54,5.0,1.67,8.0,1.33,10.0,1.0,11,0.85,0.0,0.0,0.0,0.0,2.0,0.2,2,0.15,5.0,1.67,7.0,1.17,14.0,1.4,19,1.46,0.0,0.0,0.0,0.0,1.0,0.1,2,0.15,1.0,0.33,7.0,1.17,13.0,1.3,17,1.31,1.0,0.33,3.0,0.5,5.0,0.5,6,0.46,31.0,10.33,65.0,10.83,118.0,11.8,136,10.46,16.0,5.33,34.0,5.67,64.0,6.4,73,5.62,41.0,13.67,68.0,11.33,111.0,11.1,145,11.15,15.0,5.0,33.0,5.5,61.0,6.1,70,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0,0.67,8.0,0.8,13,1.0
