,idGame,nWeekHome,Date,year,IdHomeTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,Shoot_asH_last_3_cumsum,Shoot_asH_last_3_mean,Shoot_asH_last_6_cumsum,Shoot_asH_last_6_mean,Shoot_asH_last_10_cumsum,Shoot_asH_last_10_mean,Shoot_asH_last_infinity_cumsum,Shoot_asH_last_infinity_mean,ShootTarget_asH_last_3_cumsum,ShootTarget_asH_last_3_mean,ShootTarget_asH_last_6_cumsum,ShootTarget_asH_last_6_mean,ShootTarget_asH_last_10_cumsum,ShootTarget_asH_last_10_mean,ShootTarget_asH_last_infinity_cumsum,ShootTarget_asH_last_infinity_mean,Fouls_asH_last_3_cumsum,Fouls_asH_last_3_mean,Fouls_asH_last_6_cumsum,Fouls_asH_last_6_mean,Fouls_asH_last_10_cumsum,Fouls_asH_last_10_mean,Fouls_asH_last_infinity_cumsum,Fouls_asH_last_infinity_mean,Corner_asH_last_3_cumsum,Corner_asH_last_3_mean,Corner_asH_last_6_cumsum,Corner_asH_last_6_mean,Corner_asH_last_10_cumsum,Corner_asH_last_10_mean,Corner_asH_last_infinity_cumsum,Corner_asH_last_infinity_mean,FTG_asH_last_3_cumsum,FTG_asH_last_3_mean,FTG_asH_last_6_cumsum,FTG_asH_last_6_mean,FTG_asH_last_10_cumsum,FTG_asH_last_10_mean,FTG_asH_last_infinity_cumsum,FTG_asH_last_infinity_mean,HTG_asH_last_3_cumsum,HTG_asH_last_3_mean,HTG_asH_last_6_cumsum,HTG_asH_last_6_mean,HTG_asH_last_10_cumsum,HTG_asH_last_10_mean,HTG_asH_last_infinity_cumsum,HTG_asH_last_infinity_mean,YellowC_asH_last_3_cumsum,YellowC_asH_last_3_mean,YellowC_asH_last_6_cumsum,YellowC_asH_last_6_mean,YellowC_asH_last_10_cumsum,YellowC_asH_last_10_mean,YellowC_asH_last_infinity_cumsum,YellowC_asH_last_infinity_mean,RedC_asH_last_3_cumsum,RedC_asH_last_3_mean,RedC_asH_last_6_cumsum,RedC_asH_last_6_mean,RedC_asH_last_10_cumsum,RedC_asH_last_10_mean,RedC_asH_last_infinity_cumsum,RedC_asH_last_infinity_mean,FT_against_H_last_3_cumsum,FT_against_H_last_3_mean,FT_against_H_last_6_cumsum,FT_against_H_last_6_mean,FT_against_H_last_10_cumsum,FT_against_H_last_10_mean,FT_against_H_last_infinity_cumsum,FT_against_H_last_infinity_mean,HT_against_H_last_3_cumsum,HT_against_H_last_3_mean,HT_against_H_last_6_cumsum,HT_against_H_last_6_mean,HT_against_H_last_10_cumsum,HT_against_H_last_10_mean,HT_against_H_last_infinity_cumsum,HT_against_H_last_infinity_mean,Shoot_against_H_last_3_cumsum,Shoot_against_H_last_3_mean,Shoot_against_H_last_6_cumsum,Shoot_against_H_last_6_mean,Shoot_against_H_last_10_cumsum,Shoot_against_H_last_10_mean,Shoot_against_H_last_infinity_cumsum,Shoot_against_H_last_infinity_mean,ShootTarget_against_H_last_3_cumsum,ShootTarget_against_H_last_3_mean,ShootTarget_against_H_last_6_cumsum,ShootTarget_against_H_last_6_mean,ShootTarget_against_H_last_10_cumsum,ShootTarget_against_H_last_10_mean,ShootTarget_against_H_last_infinity_cumsum,ShootTarget_against_H_last_infinity_mean,Fouls_against_H_last_3_cumsum,Fouls_against_H_last_3_mean,Fouls_against_H_last_6_cumsum,Fouls_against_H_last_6_mean,Fouls_against_H_last_10_cumsum,Fouls_against_H_last_10_mean,Fouls_against_H_last_infinity_cumsum,Fouls_against_H_last_infinity_mean,Corner_against_H_last_3_cumsum,Corner_against_H_last_3_mean,Corner_against_H_last_6_cumsum,Corner_against_H_last_6_mean,Corner_against_H_last_10_cumsum,Corner_against_H_last_10_mean,Corner_against_H_last_infinity_cumsum,Corner_against_H_last_infinity_mean,RedC_againts_H_last_3_cumsum,RedC_againts_H_last_3_mean,RedC_againts_H_last_6_cumsum,RedC_againts_H_last_6_mean,RedC_againts_H_last_10_cumsum,RedC_againts_H_last_10_mean,RedC_againts_H_last_infinity_cumsum,RedC_againts_H_last_infinity_mean,YellowC_against_H_last_3_cumsum,YellowC_against_H_last_3_mean,YellowC_against_H_last_6_cumsum,YellowC_against_H_last_6_mean,YellowC_against_H_last_10_cumsum,YellowC_against_H_last_10_mean,YellowC_against_H_last_infinity_cumsum,YellowC_against_H_last_infinity_mean
216,Aston Villa_Arsenal_2003,11,2004-01-18,2003,1,0,2,Lost,0,1,Lost,M Halsey,12,13,5,9,17,21,3,2,4,1,0,0,41.0,13.67,91.0,15.17,144.0,14.4,144,13.09,29.0,9.67,51.0,8.5,82.0,8.2,82,7.45,46.0,15.33,89.0,14.83,150.0,15.0,150,13.64,21.0,7.0,44.0,7.33,82.0,8.2,82,7.45,8.0,2.67,9.0,1.5,15.0,1.5,15,1.36,4.0,1.33,5.0,0.83,9.0,0.9,9,0.82,3.0,1.0,4.0,0.67,9.0,0.9,9,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,5.0,0.83,8.0,0.8,8,0.73,1.0,0.33,2.0,0.33,2.0,0.2,2,0.18,28.0,9.33,51.0,8.5,94.0,9.4,94,8.55,12.0,4.0,20.0,3.33,41.0,4.1,41,3.73,35.0,11.67,76.0,12.67,129.0,12.9,129,11.73,15.0,5.0,24.0,4.0,41.0,4.1,41,3.73,0.0,0.0,0.0,0.0,1.0,0.1,1,0.09,4.0,1.33,8.0,1.33,18.0,1.8,18,1.64
217,Newcastle_Fulham_2003,12,2004-01-19,2003,24,3,1,Winn,2,0,Winn,N Barry,10,13,9,6,10,8,7,4,0,1,0,0,47.0,15.67,99.0,16.5,156.0,15.6,163,13.58,28.0,9.33,57.0,9.5,91.0,9.1,96,8.0,30.0,10.0,65.0,10.83,121.0,12.1,139,11.58,24.0,8.0,51.0,8.5,81.0,8.1,83,6.92,5.0,1.67,10.0,1.67,14.0,1.4,15,1.25,2.0,0.67,3.0,0.5,6.0,0.6,7,0.58,2.0,0.67,6.0,1.0,12.0,1.2,14,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.33,3.0,0.5,4.0,0.4,6,0.5,0.0,0.0,2.0,0.33,2.0,0.2,2,0.17,24.0,8.0,47.0,7.83,78.0,7.8,89,7.42,12.0,4.0,22.0,3.67,39.0,3.9,47,3.92,42.0,14.0,88.0,14.67,139.0,13.9,153,12.75,18.0,6.0,24.0,4.0,45.0,4.5,49,4.08,0.0,0.0,1.0,0.17,1.0,0.1,1,0.08,4.0,1.33,13.0,2.17,18.0,1.8,20,1.67
218,Wolves_Liverpool_2003,11,2004-01-21,2003,39,1,1,Draw,0,1,Lost,B Knight,9,14,6,10,14,16,7,5,2,1,0,0,32.0,10.67,65.0,10.83,102.0,10.2,102,9.27,15.0,5.0,31.0,5.17,45.0,4.5,45,4.09,37.0,12.33,70.0,11.67,124.0,12.4,124,11.27,12.0,4.0,27.0,4.5,40.0,4.0,40,3.64,6.0,2.0,12.0,2.0,13.0,1.3,13,1.18,1.0,0.33,2.0,0.33,2.0,0.2,2,0.18,4.0,1.33,8.0,1.33,18.0,1.8,18,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,8.0,1.33,17.0,1.7,17,1.55,2.0,0.67,6.0,1.0,12.0,1.2,12,1.09,33.0,11.0,51.0,8.5,91.0,9.1,91,8.27,15.0,5.0,26.0,4.33,47.0,4.7,47,4.27,39.0,13.0,78.0,13.0,123.0,12.3,123,11.18,29.0,9.67,39.0,6.5,60.0,6.0,60,5.45,1.0,0.33,1.0,0.17,2.0,0.2,2,0.18,5.0,1.67,9.0,1.5,20.0,2.0,20,1.82
219,Charlton_Bolton_2003,11,2004-01-31,2003,10,1,2,Lost,1,1,Draw,A D'Urso,14,14,7,10,9,9,5,6,0,0,0,0,36.0,12.0,67.0,11.17,109.0,10.9,109,9.91,18.0,6.0,35.0,5.83,52.0,5.2,52,4.73,31.0,10.33,67.0,11.17,117.0,11.7,117,10.64,21.0,7.0,32.0,5.33,52.0,5.2,52,4.73,6.0,2.0,10.0,1.67,15.0,1.5,15,1.36,3.0,1.0,5.0,0.83,8.0,0.8,8,0.73,2.0,0.67,6.0,1.0,13.0,1.3,13,1.18,0.0,0.0,0.0,0.0,2.0,0.2,2,0.18,2.0,0.67,5.0,0.83,14.0,1.4,14,1.27,1.0,0.33,3.0,0.5,7.0,0.7,7,0.64,33.0,11.0,67.0,11.17,125.0,12.5,125,11.36,17.0,5.67,36.0,6.0,66.0,6.6,66,6.0,31.0,10.33,73.0,12.17,124.0,12.4,124,11.27,20.0,6.67,34.0,5.67,57.0,5.7,57,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,8.0,1.33,13.0,1.3,13,1.18
220,Birmingham_Newcastle_2003,11,2004-01-31,2003,2,1,1,Draw,0,1,Lost,R Styles,15,4,5,2,13,11,2,3,1,3,0,0,22.0,7.33,47.0,7.83,85.0,8.5,85,7.73,11.0,3.67,28.0,4.67,49.0,4.9,49,4.45,55.0,18.33,93.0,15.5,149.0,14.9,149,13.55,26.0,8.67,52.0,8.67,67.0,6.7,67,6.09,4.0,1.33,5.0,0.83,10.0,1.0,10,0.91,1.0,0.33,1.0,0.17,4.0,0.4,4,0.36,3.0,1.0,7.0,1.17,14.0,1.4,14,1.27,1.0,0.33,1.0,0.17,2.0,0.2,2,0.18,6.0,2.0,11.0,1.83,13.0,1.3,13,1.18,2.0,0.67,4.0,0.67,5.0,0.5,5,0.45,29.0,9.67,53.0,8.83,99.0,9.9,99,9.0,18.0,6.0,34.0,5.67,60.0,6.0,60,5.45,52.0,17.33,101.0,16.83,179.0,17.9,179,16.27,20.0,6.67,38.0,6.33,65.0,6.5,65,5.91,1.0,0.33,1.0,0.17,2.0,0.2,2,0.18,3.0,1.0,7.0,1.17,23.0,2.3,23,2.09
221,Man United_Southampton_2003,12,2004-01-31,2003,22,3,2,Winn,2,1,Winn,G Barber,12,17,7,11,9,11,1,10,0,2,0,0,41.0,13.67,77.0,12.83,127.0,12.7,140,11.67,25.0,8.33,45.0,7.5,74.0,7.4,80,6.67,29.0,9.67,54.0,9.0,94.0,9.4,106,8.83,11.0,3.67,27.0,4.5,56.0,5.6,64,5.33,6.0,2.0,15.0,2.5,20.0,2.0,24,2.0,4.0,1.33,9.0,1.5,11.0,1.1,12,1.0,2.0,0.67,2.0,0.33,12.0,1.2,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,4.0,0.67,7.0,0.7,7,0.58,1.0,0.33,1.0,0.17,2.0,0.2,2,0.17,29.0,9.67,61.0,10.17,96.0,9.6,111,9.25,18.0,6.0,30.0,5.0,42.0,4.2,47,3.92,31.0,10.33,69.0,11.5,121.0,12.1,129,10.75,10.0,3.33,22.0,3.67,30.0,3.0,34,2.83,0.0,0.0,0.0,0.0,2.0,0.2,2,0.17,4.0,1.33,9.0,1.5,17.0,1.7,21,1.75
222,Portsmouth_Wolves_2003,11,2004-01-31,2003,26,0,0,Draw,0,0,Draw,H Webb,17,8,10,4,9,6,6,6,0,1,0,0,33.0,11.0,69.0,11.5,111.0,11.1,111,10.09,26.0,8.67,45.0,7.5,70.0,7.0,70,6.36,30.0,10.0,73.0,12.17,140.0,14.0,140,12.73,12.0,4.0,31.0,5.17,51.0,5.1,51,4.64,7.0,2.33,14.0,2.33,22.0,2.2,22,2.0,2.0,0.67,5.0,0.83,7.0,0.7,7,0.64,2.0,0.67,10.0,1.67,19.0,1.9,19,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,7.0,1.17,12.0,1.2,12,1.09,4.0,1.33,6.0,1.0,8.0,0.8,8,0.73,29.0,9.67,55.0,9.17,100.0,10.0,100,9.09,13.0,4.33,28.0,4.67,53.0,5.3,53,4.82,31.0,10.33,66.0,11.0,134.0,13.4,134,12.18,23.0,7.67,32.0,5.33,60.0,6.0,60,5.45,0.0,0.0,0.0,0.0,1.0,0.1,1,0.09,4.0,1.33,11.0,1.83,21.0,2.1,21,1.91
223,Fulham_Tottenham_2003,12,2004-01-31,2003,15,2,1,Winn,1,1,Draw,M Messias,16,4,10,4,6,12,10,13,1,1,0,0,35.0,11.67,63.0,10.5,105.0,10.5,122,10.17,19.0,6.33,32.0,5.33,57.0,5.7,66,5.5,43.0,14.33,80.0,13.33,134.0,13.4,152,12.67,18.0,6.0,27.0,4.5,41.0,4.1,48,4.0,4.0,1.33,9.0,1.5,15.0,1.5,18,1.5,2.0,0.67,5.0,0.83,8.0,0.8,9,0.75,2.0,0.67,3.0,0.5,11.0,1.1,12,1.0,0.0,0.0,1.0,0.17,1.0,0.1,1,0.08,2.0,0.67,5.0,0.83,10.0,1.0,12,1.0,0.0,0.0,1.0,0.17,2.0,0.2,3,0.25,28.0,9.33,60.0,10.0,100.0,10.0,108,9.0,16.0,5.33,33.0,5.5,56.0,5.6,61,5.08,31.0,10.33,68.0,11.33,124.0,12.4,140,11.67,20.0,6.67,41.0,6.83,68.0,6.8,74,6.17,0.0,0.0,1.0,0.17,1.0,0.1,1,0.08,5.0,1.67,11.0,1.83,21.0,2.1,22,1.83
224,Liverpool_Everton_2003,11,2004-01-31,2003,20,0,0,Draw,0,0,Draw,S Bennett,21,6,9,4,7,11,8,3,0,1,0,0,43.0,14.33,83.0,13.83,149.0,14.9,149,13.55,22.0,7.33,42.0,7.0,74.0,7.4,74,6.73,30.0,10.0,81.0,13.5,136.0,13.6,136,12.36,19.0,6.33,36.0,6.0,67.0,6.7,67,6.09,5.0,1.67,12.0,2.0,16.0,1.6,16,1.45,2.0,0.67,4.0,0.67,6.0,0.6,6,0.55,3.0,1.0,6.0,1.0,13.0,1.3,13,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,7.0,1.17,12.0,1.2,12,1.09,1.0,0.33,3.0,0.5,5.0,0.5,5,0.45,23.0,7.67,43.0,7.17,83.0,8.3,83,7.55,8.0,2.67,21.0,3.5,42.0,4.2,42,3.82,41.0,13.67,80.0,13.33,148.0,14.8,148,13.45,12.0,4.0,25.0,4.17,43.0,4.3,43,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,9.0,1.5,17.0,1.7,17,1.55
225,Leicester_Aston Villa_2003,12,2004-01-31,2003,19,0,5,Lost,0,0,Draw,J Winter,13,14,9,10,12,7,5,9,0,1,0,0,20.0,6.67,41.0,6.83,104.0,10.4,116,9.67,13.0,4.33,24.0,4.0,58.0,5.8,65,5.42,47.0,15.67,86.0,14.33,132.0,13.2,159,13.25,18.0,6.0,30.0,5.0,57.0,5.7,59,4.92,1.0,0.33,5.0,0.83,11.0,1.1,13,1.08,0.0,0.0,1.0,0.17,4.0,0.4,6,0.5,2.0,0.67,7.0,1.17,13.0,1.3,16,1.33,2.0,0.67,2.0,0.33,2.0,0.2,2,0.17,7.0,2.33,9.0,1.5,15.0,1.5,17,1.42,3.0,1.0,3.0,0.5,6.0,0.6,6,0.5,32.0,10.67,57.0,9.5,102.0,10.2,115,9.58,16.0,5.33,27.0,4.5,45.0,4.5,55,4.58,33.0,11.0,71.0,11.83,127.0,12.7,142,11.83,16.0,5.33,30.0,5.0,43.0,4.3,50,4.17,0.0,0.0,1.0,0.17,1.0,0.1,1,0.08,3.0,1.0,6.0,1.0,13.0,1.3,14,1.17
226,Leeds_Middlesbrough_2003,12,2004-01-31,2003,18,0,3,Lost,0,0,Draw,G Poll,8,15,4,6,14,6,7,6,1,1,1,0,27.0,9.0,57.0,9.5,102.0,10.2,110,9.17,15.0,5.0,34.0,5.67,53.0,5.3,56,4.67,49.0,16.33,90.0,15.0,152.0,15.2,171,14.25,17.0,5.67,31.0,5.17,52.0,5.2,56,4.67,3.0,1.0,5.0,0.83,7.0,0.7,9,0.75,1.0,0.33,2.0,0.33,4.0,0.4,5,0.42,2.0,0.67,7.0,1.17,20.0,2.0,24,2.0,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,3.0,1.0,10.0,1.67,14.0,1.4,16,1.33,0.0,0.0,5.0,0.83,5.0,0.5,6,0.5,38.0,12.67,80.0,13.33,136.0,13.6,155,12.92,19.0,6.33,43.0,7.17,73.0,7.3,83,6.92,37.0,12.33,70.0,11.67,123.0,12.3,139,11.58,15.0,5.0,28.0,4.67,46.0,4.6,54,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,6.0,1.0,13.0,1.3,15,1.25
227,Arsenal_Man City_2003,11,2004-02-01,2003,0,2,1,Winn,1,0,Winn,A Wiley,11,9,9,8,13,13,5,4,2,2,0,1,46.0,15.33,90.0,15.0,138.0,13.8,138,12.55,30.0,10.0,56.0,9.33,81.0,8.1,81,7.36,41.0,13.67,73.0,12.17,121.0,12.1,121,11.0,26.0,8.67,50.0,8.33,68.0,6.8,68,6.18,8.0,2.67,12.0,2.0,20.0,2.0,20,1.82,5.0,1.67,6.0,1.0,9.0,0.9,9,0.82,5.0,1.67,8.0,1.33,14.0,1.4,14,1.27,0.0,0.0,0.0,0.0,1.0,0.1,1,0.09,1.0,0.33,3.0,0.5,7.0,0.7,7,0.64,0.0,0.0,2.0,0.33,4.0,0.4,4,0.36,15.0,5.0,34.0,5.67,66.0,6.6,66,6.0,6.0,2.0,12.0,2.0,28.0,2.8,28,2.55,52.0,17.33,98.0,16.33,165.0,16.5,165,15.0,12.0,4.0,20.0,3.33,40.0,4.0,40,3.64,0.0,0.0,0.0,0.0,1.0,0.1,1,0.09,10.0,3.33,17.0,2.83,28.0,2.8,28,2.55
228,Blackburn_Chelsea_2003,11,2004-02-01,2003,3,2,3,Lost,1,2,Lost,D Gallagher,13,17,7,9,9,14,5,6,2,0,0,0,33.0,11.0,84.0,14.0,137.0,13.7,137,12.45,18.0,6.0,48.0,8.0,76.0,7.6,76,6.91,33.0,11.0,76.0,12.67,125.0,12.5,125,11.36,27.0,9.0,53.0,8.83,78.0,7.8,78,7.09,5.0,1.67,8.0,1.33,16.0,1.6,16,1.45,4.0,1.33,6.0,1.0,10.0,1.0,10,0.91,5.0,1.67,11.0,1.83,18.0,1.8,18,1.64,0.0,0.0,0.0,0.0,1.0,0.1,1,0.09,8.0,2.67,10.0,1.67,19.0,1.9,19,1.73,3.0,1.0,4.0,0.67,7.0,0.7,7,0.64,36.0,12.0,63.0,10.5,112.0,11.2,112,10.18,20.0,6.67,30.0,5.0,56.0,5.6,56,5.09,34.0,11.33,68.0,11.33,114.0,11.4,114,10.36,9.0,3.0,21.0,3.5,38.0,3.8,38,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,7.0,1.17,15.0,1.5,15,1.36
229,Wolves_Arsenal_2003,12,2004-02-07,2003,39,1,3,Lost,1,1,Draw,P Dowd,12,10,5,7,18,18,6,4,2,1,0,0,30.0,10.0,62.0,10.33,101.0,10.1,111,9.25,17.0,5.67,29.0,4.83,47.0,4.7,51,4.25,40.0,13.33,78.0,13.0,127.0,12.7,138,11.5,13.0,4.33,32.0,5.33,42.0,4.2,47,3.92,4.0,1.33,9.0,1.5,14.0,1.4,14,1.17,0.0,0.0,2.0,0.33,2.0,0.2,2,0.17,5.0,1.67,10.0,1.67,18.0,1.8,20,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,6.0,1.0,14.0,1.4,18,1.5,2.0,0.67,4.0,0.67,9.0,0.9,13,1.08,38.0,12.67,58.0,9.67,97.0,9.7,105,8.75,21.0,7.0,31.0,5.17,51.0,5.1,57,4.75,41.0,13.67,81.0,13.5,132.0,13.2,139,11.58,24.0,8.0,38.0,6.33,63.0,6.3,65,5.42,0.0,0.0,1.0,0.17,1.0,0.1,2,0.17,2.0,0.67,8.0,1.33,20.0,2.0,21,1.75
230,Southampton_Fulham_2003,13,2004-02-07,2003,30,0,0,Draw,0,0,Draw,A D'Urso,11,11,6,8,12,18,17,3,1,2,0,0,38.0,12.67,81.0,13.5,136.0,13.6,162,12.46,23.0,7.67,47.0,7.83,83.0,8.3,95,7.31,42.0,14.0,68.0,11.33,123.0,12.3,146,11.23,7.0,2.33,26.0,4.33,46.0,4.6,57,4.38,2.0,0.67,8.0,1.33,12.0,1.2,13,1.0,2.0,0.67,5.0,0.83,6.0,0.6,6,0.46,4.0,1.33,4.0,0.67,12.0,1.2,16,1.23,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,2.0,0.67,5.0,0.83,8.0,0.8,8,0.62,1.0,0.33,1.0,0.17,3.0,0.3,3,0.23,37.0,12.33,76.0,12.67,117.0,11.7,139,10.69,23.0,7.67,48.0,8.0,72.0,7.2,86,6.62,33.0,11.0,79.0,13.17,148.0,14.8,177,13.62,14.0,4.67,31.0,5.17,47.0,4.7,59,4.54,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,2.0,0.67,6.0,1.0,16.0,1.6,17,1.31
231,Newcastle_Leicester_2003,13,2004-02-07,2003,24,3,1,Winn,2,0,Winn,S Dunn,15,7,9,3,17,11,9,1,1,2,0,0,38.0,12.67,87.0,14.5,147.0,14.7,173,13.31,26.0,8.67,53.0,8.83,90.0,9.0,105,8.08,30.0,10.0,66.0,11.0,116.0,11.6,149,11.46,20.0,6.67,43.0,7.17,79.0,7.9,90,6.92,4.0,1.33,12.0,2.0,17.0,1.7,18,1.38,3.0,1.0,4.0,0.67,8.0,0.8,9,0.69,0.0,0.0,4.0,0.67,10.0,1.0,14,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.67,3.0,0.5,4.0,0.4,7,0.54,0.0,0.0,1.0,0.17,2.0,0.2,2,0.15,33.0,11.0,49.0,8.17,84.0,8.4,102,7.85,14.0,4.67,22.0,3.67,42.0,4.2,53,4.08,38.0,12.67,79.0,13.17,132.0,13.2,161,12.38,15.0,5.0,25.0,4.17,43.0,4.3,53,4.08,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,3.0,1.0,11.0,1.83,18.0,1.8,21,1.62
232,Bolton_Liverpool_2003,12,2004-02-07,2003,5,2,2,Draw,1,0,Winn,A Wiley,12,11,6,6,15,15,3,5,3,2,0,0,43.0,14.33,93.0,15.5,157.0,15.7,173,14.42,19.0,6.33,49.0,8.17,87.0,8.7,97,8.08,29.0,9.67,61.0,10.17,126.0,12.6,137,11.42,15.0,5.0,38.0,6.33,79.0,7.9,88,7.33,4.0,1.33,7.0,1.17,10.0,1.0,12,1.0,1.0,0.33,2.0,0.33,3.0,0.3,5,0.42,4.0,1.33,8.0,1.33,18.0,1.8,20,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.33,5.0,0.83,7.0,0.7,9,0.75,3.0,1.0,3.0,0.5,5.0,0.5,5,0.42,26.0,8.67,50.0,8.33,79.0,7.9,89,7.42,16.0,5.33,28.0,4.67,42.0,4.2,47,3.92,38.0,12.67,83.0,13.83,133.0,13.3,148,12.33,15.0,5.0,29.0,4.83,39.0,3.9,41,3.42,1.0,0.33,2.0,0.33,2.0,0.2,3,0.25,3.0,1.0,8.0,1.33,15.0,1.5,19,1.58
233,Middlesbrough_Blackburn_2003,13,2004-02-07,2003,23,0,1,Lost,0,1,Lost,R Styles,15,6,7,2,6,12,8,3,0,1,0,0,34.0,11.33,59.0,9.83,108.0,10.8,145,11.15,14.0,4.67,26.0,4.33,54.0,5.4,74,5.69,40.0,13.33,86.0,14.33,137.0,13.7,165,12.69,19.0,6.33,31.0,5.17,52.0,5.2,61,4.69,5.0,1.67,5.0,0.83,9.0,0.9,11,0.85,2.0,0.67,2.0,0.33,3.0,0.3,3,0.23,6.0,2.0,11.0,1.83,18.0,1.8,21,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,1.67,5.0,0.83,8.0,0.8,15,1.15,1.0,0.33,1.0,0.17,3.0,0.3,7,0.54,33.0,11.0,57.0,9.5,89.0,8.9,111,8.54,18.0,6.0,24.0,4.0,40.0,4.0,54,4.15,44.0,14.67,90.0,15.0,146.0,14.6,174,13.38,9.0,3.0,25.0,4.17,44.0,4.4,52,4.0,1.0,0.33,2.0,0.33,3.0,0.3,3,0.23,9.0,3.0,15.0,2.5,25.0,2.5,28,2.15
234,Aston Villa_Leeds_2003,12,2004-02-07,2003,1,2,0,Winn,1,0,Winn,U Rennie,15,7,7,4,15,16,3,10,2,2,0,0,42.0,14.0,87.0,14.5,142.0,14.2,156,13.0,26.0,8.67,50.0,8.33,78.0,7.8,87,7.25,51.0,17.0,95.0,15.83,151.0,15.1,167,13.92,20.0,6.67,38.0,6.33,77.0,7.7,85,7.08,5.0,1.67,9.0,1.5,15.0,1.5,15,1.25,2.0,0.67,5.0,0.83,9.0,0.9,9,0.75,4.0,1.33,8.0,1.33,13.0,1.3,13,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,7.0,1.17,10.0,1.0,10,0.83,1.0,0.33,3.0,0.5,3.0,0.3,3,0.25,33.0,11.0,56.0,9.33,92.0,9.2,107,8.92,16.0,5.33,27.0,4.5,41.0,4.1,50,4.17,42.0,14.0,85.0,14.17,143.0,14.3,150,12.5,11.0,3.67,23.0,3.83,34.0,3.4,43,3.58,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,1.0,0.33,8.0,1.33,18.0,1.8,19,1.58
235,Everton_Man United_2003,13,2004-02-07,2003,14,3,4,Lost,0,3,Lost,N Barry,12,19,8,9,11,14,7,7,1,0,0,0,41.0,13.67,88.0,14.67,142.0,14.2,163,12.54,17.0,5.67,42.0,7.0,68.0,6.8,81,6.23,26.0,8.67,57.0,9.5,104.0,10.4,141,10.85,20.0,6.67,42.0,7.0,70.0,7.0,83,6.38,2.0,0.67,7.0,1.17,13.0,1.3,16,1.23,0.0,0.0,3.0,0.5,6.0,0.6,9,0.69,4.0,1.33,9.0,1.5,15.0,1.5,20,1.54,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,2.0,0.67,4.0,0.67,7.0,0.7,11,0.85,2.0,0.67,3.0,0.5,3.0,0.3,4,0.31,21.0,7.0,50.0,8.33,96.0,9.6,137,10.54,11.0,3.67,26.0,4.33,44.0,4.4,70,5.38,43.0,14.33,97.0,16.17,150.0,15.0,181,13.92,11.0,3.67,26.0,4.33,40.0,4.0,55,4.23,0.0,0.0,0.0,0.0,1.0,0.1,1,0.08,5.0,1.67,11.0,1.83,20.0,2.0,27,2.08
236,Tottenham_Portsmouth_2003,13,2004-02-07,2003,34,4,3,Winn,2,1,Winn,P Walton,15,16,13,9,16,13,6,5,1,0,0,0,36.0,12.0,72.0,12.0,120.0,12.0,158,12.15,19.0,6.33,42.0,7.0,69.0,6.9,79,6.08,41.0,13.67,81.0,13.5,143.0,14.3,172,13.23,17.0,5.67,31.0,5.17,52.0,5.2,67,5.15,6.0,2.0,14.0,2.33,18.0,1.8,20,1.54,4.0,1.33,5.0,0.83,6.0,0.6,7,0.54,2.0,0.67,6.0,1.0,15.0,1.5,16,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,8.0,1.33,12.0,1.2,16,1.23,0.0,0.0,3.0,0.5,5.0,0.5,7,0.54,29.0,9.67,70.0,11.67,135.0,13.5,149,11.46,15.0,5.0,36.0,6.0,75.0,7.5,82,6.31,28.0,9.33,59.0,9.83,103.0,10.3,130,10.0,23.0,7.67,39.0,6.5,62.0,6.2,66,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.33,4.0,0.67,9.0,0.9,13,1.0
