,idGame,nWeek,Date,year,IdTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,nWeekAway,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
66,Tottenham_Aston Villa_2010,7,2010-10-02,2010,21,2,1,Lost,1,1,Draw,M Clattenburg,19,13,10,4,12,19,10,4,1,3,0,0,4,7.67,,,7.67,5.0,,,5.0,15.0,,,15.0,4.33,,,4.33,1.0,,,1.0,0.67,,,0.67,1.67,,,1.67,0.0,,,0.0,3.0,,,3.0,1.0,,,1.0,18.0,,,18.0,12.67,,,12.67,13.67,,,13.67,7.67,,,7.67,0.0,,,0.0,1.67,,,1.67
67,Chelsea_Arsenal_2010,7,2010-10-03,2010,31,2,0,Lost,1,0,Lost,M Dean,11,13,6,5,7,12,10,10,1,1,0,0,4,14.67,,,14.67,7.67,,,7.67,11.67,,,11.67,7.33,,,7.33,1.33,,,1.33,0.67,,,0.67,1.67,,,1.67,0.67,,,0.67,1.0,,,1.0,0.33,,,0.33,12.67,,,12.67,5.33,,,5.33,11.0,,,11.0,8.0,,,8.0,0.33,,,0.33,1.33,,,1.33
68,Man City_Newcastle_2010,7,2010-10-03,2010,9,2,1,Lost,1,1,Draw,M Atkinson,9,8,5,4,11,13,4,4,3,2,0,0,4,9.0,,,9.0,4.33,,,4.33,14.33,,,14.33,4.0,,,4.0,0.67,,,0.67,0.33,,,0.33,3.0,,,3.0,0.0,,,0.0,1.33,,,1.33,1.0,,,1.0,9.67,,,9.67,5.0,,,5.0,14.67,,,14.67,4.33,,,4.33,0.0,,,0.0,3.67,,,3.67
69,Liverpool_Blackpool_2010,7,2010-10-03,2010,35,1,2,Winn,0,2,Winn,M Jones,19,11,10,7,11,10,5,2,2,1,0,0,5,7.0,,,7.5,3.0,,,4.0,7.0,,,8.0,3.33,,,3.5,0.67,,,1.5,0.33,,,1.0,1.67,,,1.5,0.33,,,0.25,3.33,,,2.5,2.33,,,1.75,23.0,,,20.0,14.67,,,12.5,10.33,,,9.75,6.67,,,6.5,0.0,,,0.0,1.0,,,1.0
70,Bolton_Stoke_2010,8,2010-10-16,2010,22,2,1,Lost,1,0,Lost,P Walton,11,8,6,3,10,8,5,6,2,2,1,0,4,9.0,,,9.0,3.67,,,3.67,11.33,,,11.33,3.33,,,3.33,1.0,,,1.0,0.0,,,0.0,1.67,,,1.67,0.0,,,0.0,1.67,,,1.67,1.33,,,1.33,13.0,,,13.0,6.67,,,6.67,10.0,,,10.0,4.67,,,4.67,0.0,,,0.0,0.0,,,0.0
71,Aston Villa_Chelsea_2010,8,2010-10-16,2010,30,0,0,Draw,0,0,Draw,L Mason,11,13,5,6,11,11,9,5,4,3,0,0,4,14.0,,,14.0,7.0,,,7.0,9.67,,,9.67,3.0,,,3.0,3.0,,,3.0,1.0,,,1.0,2.33,,,2.33,0.0,,,0.0,0.67,,,0.67,0.0,,,0.0,12.67,,,12.67,8.33,,,8.33,11.67,,,11.67,1.33,,,1.33,0.0,,,0.0,1.67,,,1.67
72,Man United_West Brom_2010,8,2010-10-16,2010,7,2,2,Draw,2,0,Lost,M Jones,16,7,9,2,10,7,3,2,1,2,0,0,4,10.33,,,10.33,4.67,,,4.67,10.67,,,10.67,3.67,,,3.67,1.0,,,1.0,0.0,,,0.0,1.0,,,1.0,0.33,,,0.33,3.0,,,3.0,0.67,,,0.67,17.67,,,17.67,10.67,,,10.67,11.33,,,11.33,8.67,,,8.67,0.0,,,0.0,1.67,,,1.67
73,Wolves_West Ham_2010,8,2010-10-16,2010,5,1,1,Draw,1,0,Lost,M Clattenburg,9,9,5,7,10,8,8,3,0,1,0,0,4,10.67,,,10.67,3.33,,,3.33,11.33,,,11.33,4.33,,,4.33,0.33,,,0.33,0.33,,,0.33,2.0,,,2.0,0.0,,,0.0,2.33,,,2.33,1.0,,,1.0,16.67,,,16.67,8.33,,,8.33,11.67,,,11.67,10.33,,,10.33,0.0,,,0.0,1.67,,,1.67
74,Newcastle_Wigan_2010,8,2010-10-16,2010,20,2,2,Draw,0,2,Winn,M Halsey,9,8,4,4,13,14,6,3,2,1,0,0,3,,,,15.0,,,,7.5,,,,14.5,,,,7.0,,,,0.5,,,,0.0,,,,2.5,,,,0.0,,,,0.0,,,,0.0,,,,11.0,,,,5.5,,,,11.0,,,,9.5,,,,0.5,,,,2.5
75,Arsenal_Birmingham_2010,8,2010-10-16,2010,19,2,1,Lost,1,1,Draw,M Atkinson,18,6,13,4,16,9,7,3,2,2,1,0,4,9.33,,,9.33,5.0,,,5.0,11.67,,,11.67,2.33,,,2.33,1.67,,,1.67,0.67,,,0.67,2.33,,,2.33,0.0,,,0.0,2.33,,,2.33,0.33,,,0.33,11.0,,,11.0,6.67,,,6.67,14.33,,,14.33,4.67,,,4.67,0.67,,,0.67,2.0,,,2.0
76,Fulham_Tottenham_2010,8,2010-10-16,2010,6,1,2,Winn,1,1,Draw,M Dean,11,14,5,6,9,10,4,11,1,1,0,0,4,13.33,,,13.33,8.67,,,8.67,8.0,,,8.0,4.33,,,4.33,1.0,,,1.0,1.0,,,1.0,0.67,,,0.67,0.0,,,0.0,1.0,,,1.0,1.0,,,1.0,17.33,,,17.33,11.0,,,11.0,12.33,,,12.33,9.67,,,9.67,0.0,,,0.0,2.33,,,2.33
77,Everton_Liverpool_2010,8,2010-10-17,2010,10,2,0,Lost,1,0,Lost,H Webb,9,15,6,9,10,9,8,7,2,2,0,0,4,11.33,,,11.33,5.33,,,5.33,10.33,,,10.33,2.67,,,2.67,0.67,,,0.67,0.0,,,0.0,0.67,,,0.67,0.0,,,0.0,2.0,,,2.0,0.67,,,0.67,13.0,,,13.0,4.33,,,4.33,12.0,,,12.0,5.0,,,5.0,0.0,,,0.0,2.0,,,2.0
78,Blackpool_Man City_2010,8,2010-10-17,2010,3,2,3,Winn,0,0,Draw,P Dowd,16,13,5,8,9,9,3,9,0,2,0,0,4,10.33,,,10.33,6.33,,,6.33,13.0,,,13.0,3.67,,,3.67,0.67,,,0.67,0.33,,,0.33,2.33,,,2.33,0.0,,,0.0,0.33,,,0.33,0.0,,,0.0,14.33,,,14.33,8.33,,,8.33,9.33,,,9.33,5.33,,,5.33,0.0,,,0.0,0.33,,,0.33
79,Blackburn_Sunderland_2010,8,2010-10-18,2010,38,0,0,Draw,0,0,Draw,L Probert,9,16,3,7,12,11,5,3,2,1,1,0,4,8.0,,,8.0,2.33,,,2.33,10.0,,,10.0,3.33,,,3.33,1.0,,,1.0,0.33,,,0.33,1.67,,,1.67,0.33,,,0.33,1.33,,,1.33,0.33,,,0.33,13.67,,,13.67,4.67,,,4.67,16.67,,,16.67,4.0,,,4.0,0.0,,,0.0,3.0,,,3.0
80,Wigan_Bolton_2010,9,2010-10-23,2010,23,1,1,Draw,0,0,Draw,H Webb,15,9,9,2,8,14,5,0,0,2,0,0,5,10.0,,,10.5,6.0,,,6.5,9.67,,,11.75,4.67,,,4.75,1.0,,,1.5,0.67,,,0.5,2.0,,,2.5,0.33,,,0.25,2.0,,,1.75,0.67,,,0.5,17.67,,,17.5,9.67,,,9.75,11.33,,,11.25,8.0,,,8.0,0.0,,,0.0,2.0,,,2.0
81,West Brom_Fulham_2010,9,2010-10-23,2010,16,2,1,Lost,2,1,Lost,K Friend,14,9,7,3,3,8,7,5,0,0,0,0,5,12.67,,,12.5,5.33,,,5.75,11.33,,,11.75,3.67,,,4.75,1.33,,,1.0,0.67,,,0.5,0.67,,,1.25,0.0,,,0.0,1.33,,,1.0,0.33,,,0.25,11.67,,,12.0,5.0,,,6.0,14.33,,,13.75,3.0,,,3.25,0.0,,,0.0,1.33,,,1.25
82,Chelsea_Wolves_2010,9,2010-10-23,2010,4,2,0,Lost,1,0,Lost,L Probert,17,12,10,9,8,8,8,8,1,2,0,0,5,3.67,,,5.0,1.33,,,2.0,13.33,,,13.75,4.33,,,4.0,0.67,,,0.75,0.67,,,0.5,3.67,,,3.25,0.67,,,0.5,2.33,,,2.0,0.0,,,0.25,19.0,,,17.75,11.33,,,10.0,8.33,,,10.75,4.67,,,4.25,0.0,,,0.0,2.33,,,2.0
83,Birmingham_Blackpool_2010,9,2010-10-23,2010,35,2,0,Lost,1,0,Lost,A Taylor,17,14,8,6,8,16,9,10,1,1,0,0,6,9.67,,,8.2,5.0,,,4.6,9.33,,,8.4,3.33,,,3.2,1.33,,,1.6,1.0,,,1.2,2.0,,,1.4,0.0,,,0.2,1.67,,,2.2,1.33,,,1.4,20.67,,,19.8,12.67,,,12.0,11.0,,,10.0,5.67,,,6.2,0.0,,,0.0,1.67,,,1.2
84,Sunderland_Aston Villa_2010,9,2010-10-23,2010,21,1,0,Lost,1,0,Lost,M Halsey,13,11,6,7,11,13,4,11,1,2,0,0,5,11.0,,,9.0,6.0,,,4.75,17.33,,,16.0,5.0,,,4.25,1.33,,,1.0,1.0,,,0.75,2.33,,,2.0,0.0,,,0.0,1.67,,,2.75,0.33,,,1.0,17.67,,,18.25,11.33,,,12.0,12.67,,,13.25,7.67,,,8.25,0.0,,,0.0,1.0,,,1.5
85,West Ham_Newcastle_2010,9,2010-10-23,2010,9,1,2,Winn,1,1,Draw,C Foy,5,13,1,8,12,6,2,6,0,0,0,0,5,9.33,,,8.75,4.67,,,4.25,17.0,,,14.0,4.33,,,4.0,1.0,,,0.75,0.67,,,0.5,3.0,,,2.75,0.0,,,0.0,1.0,,,1.5,0.67,,,1.0,6.67,,,9.5,3.33,,,5.0,15.33,,,13.75,4.0,,,4.25,0.0,,,0.0,4.0,,,3.5
86,Tottenham_Everton_2010,9,2010-10-23,2010,8,1,1,Draw,1,1,Draw,M Jones,13,7,8,3,15,14,4,4,3,1,0,0,5,13.67,,,14.5,7.33,,,8.5,11.33,,,12.0,8.67,,,7.25,0.67,,,0.5,0.0,,,0.0,0.33,,,0.5,0.0,,,0.0,0.33,,,0.5,0.33,,,0.5,10.0,,,9.25,3.67,,,3.25,13.0,,,14.5,4.67,,,3.75,0.0,,,0.0,2.0,,,2.0
87,Man City_Arsenal_2010,9,2010-10-24,2010,31,0,3,Winn,0,1,Winn,M Clattenburg,9,12,6,8,11,10,6,7,2,4,1,0,5,14.33,,,14.25,7.0,,,7.0,10.67,,,11.75,7.0,,,8.0,1.0,,,1.0,0.67,,,0.5,1.0,,,1.5,0.33,,,0.5,1.33,,,1.25,0.67,,,0.5,14.0,,,12.25,6.0,,,5.5,9.0,,,10.0,8.33,,,8.5,0.0,,,0.25,1.33,,,1.25
88,Liverpool_Blackburn_2010,9,2010-10-24,2010,33,2,1,Lost,0,0,Draw,P Dowd,17,4,10,2,17,12,15,4,2,3,0,0,5,8.0,,,7.75,4.67,,,4.0,11.33,,,12.0,5.33,,,7.0,1.0,,,1.0,0.67,,,0.5,1.67,,,2.0,0.0,,,0.0,1.0,,,1.25,0.0,,,0.0,16.33,,,14.75,11.0,,,10.0,10.67,,,11.25,10.0,,,8.5,0.0,,,0.0,2.0,,,2.0
89,Stoke_Man United_2010,9,2010-10-24,2010,13,1,2,Winn,0,1,Winn,A Marriner,6,12,2,5,6,13,5,6,2,2,0,0,5,11.67,,,12.25,6.0,,,6.25,14.0,,,12.0,7.0,,,8.0,1.67,,,1.75,0.67,,,0.75,1.67,,,1.75,0.0,,,0.0,1.67,,,1.75,0.67,,,0.5,17.33,,,17.0,10.33,,,9.75,12.33,,,11.0,8.0,,,7.25,0.0,,,0.0,1.0,,,1.25
90,Wolves_Man City_2010,10,2010-10-30,2010,3,2,1,Lost,1,1,Draw,M Dean,10,17,6,9,5,14,5,7,1,2,0,0,5,11.0,,,11.0,6.67,,,6.75,10.67,,,12.0,5.67,,,5.0,1.67,,,1.25,0.33,,,0.25,2.33,,,2.25,0.0,,,0.0,1.0,,,0.75,0.0,,,0.0,12.33,,,14.75,4.0,,,7.5,8.0,,,9.25,3.0,,,4.75,0.0,,,0.0,0.33,,,0.25
91,Man United_Tottenham_2010,10,2010-10-30,2010,6,2,0,Lost,1,0,Lost,M Clattenburg,18,11,10,5,12,10,1,4,0,3,0,0,5,15.67,,,13.5,8.67,,,8.0,10.0,,,8.5,7.33,,,6.0,1.0,,,1.25,0.67,,,1.0,0.67,,,0.75,0.0,,,0.0,1.0,,,1.0,1.0,,,1.0,16.0,,,15.75,9.33,,,9.5,10.33,,,11.5,9.0,,,8.25,0.0,,,0.0,1.67,,,2.0
92,Arsenal_West Ham_2010,10,2010-10-30,2010,5,1,0,Lost,0,0,Draw,M Jones,20,6,13,3,14,18,7,4,2,2,0,0,5,9.67,,,10.25,5.0,,,4.25,9.0,,,10.5,3.0,,,4.0,0.67,,,0.5,0.33,,,0.25,1.67,,,1.75,0.0,,,0.0,1.67,,,2.0,0.67,,,1.0,12.0,,,14.75,6.33,,,7.5,10.0,,,11.25,7.67,,,9.75,0.0,,,0.0,1.33,,,1.25
93,Fulham_Wigan_2010,10,2010-10-30,2010,20,2,0,Lost,2,0,Lost,A Marriner,15,8,9,3,7,12,7,1,0,0,0,0,4,12.67,,,12.67,6.33,,,6.33,14.33,,,14.33,5.67,,,5.67,1.0,,,1.0,0.67,,,0.67,2.0,,,2.0,0.0,,,0.0,0.67,,,0.67,0.0,,,0.0,10.33,,,10.33,5.0,,,5.0,11.67,,,11.67,8.33,,,8.33,0.33,,,0.33,2.33,,,2.33
94,Everton_Stoke_2010,10,2010-10-30,2010,22,1,0,Lost,0,0,Draw,L Probert,18,9,10,1,16,14,6,2,1,1,0,0,5,8.33,,,8.75,2.67,,,3.5,9.67,,,10.5,3.67,,,4.0,1.0,,,1.0,0.0,,,0.0,1.67,,,1.75,0.0,,,0.0,1.67,,,1.75,1.0,,,1.25,12.33,,,12.5,6.33,,,6.5,7.67,,,10.0,4.67,,,4.75,0.33,,,0.25,0.67,,,0.5
95,Blackburn_Chelsea_2010,10,2010-10-30,2010,30,1,2,Winn,1,1,Draw,P Walton,13,16,6,9,12,14,4,5,2,2,0,0,5,15.0,,,13.75,6.33,,,6.75,11.0,,,10.0,4.67,,,3.5,1.0,,,2.25,0.67,,,0.75,2.67,,,2.5,0.0,,,0.0,0.67,,,0.5,0.0,,,0.0,10.67,,,12.25,6.0,,,7.5,11.33,,,11.5,4.33,,,3.25,0.0,,,0.0,2.67,,,2.25
96,Newcastle_Sunderland_2010,10,2010-10-31,2010,38,5,1,Lost,3,0,Lost,P Dowd,16,11,12,5,8,18,8,6,3,6,0,1,5,10.0,,,10.0,3.33,,,3.5,9.67,,,10.25,2.33,,,3.25,1.0,,,0.75,0.33,,,0.25,1.33,,,1.5,0.33,,,0.25,1.0,,,1.0,0.33,,,0.25,13.0,,,12.5,4.0,,,4.25,15.33,,,15.5,4.33,,,4.25,0.33,,,0.25,3.0,,,2.75
97,Bolton_Liverpool_2010,10,2010-10-31,2010,10,0,1,Winn,0,0,Draw,M Atkinson,14,10,10,4,15,13,1,4,2,2,0,0,5,12.0,,,12.25,6.0,,,6.25,9.33,,,10.0,3.67,,,3.75,0.67,,,0.5,0.0,,,0.0,1.0,,,1.0,0.0,,,0.0,1.67,,,2.0,0.67,,,0.75,13.33,,,12.0,5.33,,,4.75,11.0,,,11.5,6.0,,,5.75,0.0,,,0.0,2.33,,,2.0
98,Aston Villa_Birmingham_2010,10,2010-10-31,2010,19,0,0,Draw,0,0,Draw,H Webb,7,10,3,6,13,11,1,4,2,3,0,0,5,7.0,,,8.5,4.0,,,4.75,11.33,,,11.0,1.33,,,2.5,1.33,,,1.5,1.0,,,0.75,2.0,,,2.25,0.0,,,0.0,2.33,,,2.25,0.33,,,0.5,15.0,,,12.75,10.33,,,8.25,15.33,,,14.75,6.0,,,5.25,0.67,,,0.75,1.67,,,2.0
99,Blackpool_West Brom_2010,10,2010-11-01,2010,7,2,1,Lost,1,0,Lost,M Oliver,21,12,8,5,16,13,8,2,2,3,0,2,5,9.33,,,9.5,4.0,,,4.0,9.67,,,9.75,4.0,,,3.25,1.67,,,1.25,0.0,,,0.0,1.67,,,1.25,0.33,,,0.25,1.67,,,2.75,0.67,,,1.0,17.0,,,17.25,9.33,,,10.25,11.33,,,11.0,8.67,,,7.25,0.0,,,0.0,1.67,,,1.5
100,Blackburn_Wigan_2010,11,2010-11-06,2010,20,2,1,Lost,0,0,Draw,K Friend,10,16,3,10,16,15,3,6,0,2,0,0,5,11.0,,,11.5,5.67,,,5.5,14.67,,,13.75,3.67,,,4.5,0.67,,,0.75,0.67,,,0.5,1.33,,,1.5,0.0,,,0.0,1.33,,,1.0,0.67,,,0.5,11.33,,,11.5,5.67,,,6.0,10.67,,,10.5,5.33,,,8.0,0.33,,,0.25,1.33,,,1.75
101,Birmingham_West Ham_2010,11,2010-11-06,2010,5,2,2,Draw,0,0,Draw,M Oliver,8,16,5,8,12,14,3,4,0,1,0,0,6,9.33,,,9.4,5.33,,,4.0,11.33,,,12.0,3.33,,,4.0,0.67,,,0.4,0.33,,,0.2,1.67,,,1.8,0.0,,,0.0,1.0,,,1.8,0.33,,,0.8,12.67,,,15.8,7.0,,,8.6,12.67,,,11.8,7.0,,,9.2,0.0,,,0.0,1.67,,,1.4
102,Sunderland_Stoke_2010,11,2010-11-06,2010,22,2,0,Lost,1,0,Lost,M Atkinson,14,11,7,5,10,13,6,9,0,5,0,0,6,8.33,,,8.8,2.0,,,3.0,11.0,,,11.2,4.0,,,3.6,1.0,,,0.8,0.0,,,0.0,1.33,,,1.6,0.0,,,0.0,1.33,,,1.6,0.67,,,1.0,13.33,,,13.6,7.67,,,7.2,11.33,,,11.2,4.67,,,5.0,0.33,,,0.2,1.0,,,0.6
103,Bolton_Tottenham_2010,11,2010-11-06,2010,6,4,2,Lost,1,0,Lost,C Foy,18,11,8,6,13,9,7,6,1,0,0,0,6,14.0,,,13.0,7.33,,,7.4,10.33,,,8.8,7.33,,,5.6,0.67,,,1.0,0.33,,,0.8,1.33,,,1.2,0.0,,,0.0,1.33,,,1.2,1.0,,,1.0,17.0,,,16.2,10.0,,,9.6,10.33,,,11.6,6.33,,,6.8,0.0,,,0.0,1.0,,,1.6
104,Blackpool_Everton_2010,11,2010-11-06,2010,8,2,2,Draw,1,1,Draw,A Marriner,11,20,8,14,14,12,3,7,2,1,0,0,6,11.0,,,13.0,5.33,,,7.4,12.67,,,12.4,4.67,,,6.6,1.0,,,0.6,0.33,,,0.2,0.67,,,0.6,0.0,,,0.0,0.33,,,0.6,0.33,,,0.6,10.33,,,10.0,4.33,,,4.2,11.67,,,14.6,4.67,,,3.8,0.0,,,0.0,1.67,,,2.2
105,Fulham_Aston Villa_2010,11,2010-11-06,2010,21,1,1,Draw,0,1,Winn,P Walton,14,15,10,8,12,4,3,3,1,0,0,0,6,11.33,,,9.4,6.33,,,5.2,17.0,,,15.4,6.33,,,5.6,1.0,,,0.8,0.67,,,0.6,2.33,,,2.0,0.0,,,0.0,1.33,,,2.4,0.67,,,1.0,15.33,,,17.2,9.33,,,10.8,12.67,,,12.8,6.33,,,7.4,0.0,,,0.0,1.0,,,1.4
106,Man United_Wolves_2010,11,2010-11-06,2010,4,2,1,Lost,1,0,Lost,P Dowd,14,8,10,6,6,11,3,2,1,0,0,0,6,6.33,,,6.4,3.67,,,3.4,10.33,,,12.6,5.0,,,4.8,0.33,,,0.6,0.33,,,0.4,2.33,,,3.0,0.33,,,0.4,2.33,,,2.0,0.33,,,0.4,20.33,,,17.6,12.67,,,10.0,8.0,,,10.2,5.33,,,5.0,0.0,,,0.0,1.67,,,1.8
107,Arsenal_Newcastle_2010,11,2010-11-07,2010,9,0,1,Winn,0,1,Winn,M Dean,11,7,8,2,16,12,12,2,3,1,1,0,6,10.0,,,9.6,5.33,,,5.0,13.33,,,12.4,5.33,,,4.4,1.33,,,1.0,1.0,,,0.6,1.67,,,2.2,0.0,,,0.0,1.0,,,1.4,0.67,,,1.0,6.67,,,8.6,3.0,,,4.2,12.67,,,13.4,3.0,,,3.8,0.0,,,0.0,1.67,,,2.8
108,West Brom_Man City_2010,11,2010-11-07,2010,3,0,2,Winn,0,2,Winn,L Probert,13,9,7,5,15,16,6,1,3,4,1,1,6,13.67,,,12.2,7.33,,,7.2,12.33,,,12.4,5.67,,,5.4,2.0,,,1.2,0.67,,,0.4,2.0,,,2.2,0.0,,,0.0,1.33,,,1.0,0.33,,,0.2,11.67,,,13.8,4.67,,,7.2,8.0,,,8.4,3.67,,,4.8,0.0,,,0.0,0.67,,,0.4
109,Liverpool_Chelsea_2010,11,2010-11-07,2010,30,2,0,Lost,2,0,Lost,H Webb,9,11,7,7,15,17,2,5,0,2,0,0,6,14.67,,,14.2,6.33,,,7.2,12.33,,,10.8,4.67,,,3.8,0.67,,,2.2,0.33,,,0.8,2.67,,,2.4,0.0,,,0.0,0.67,,,0.6,0.33,,,0.2,10.67,,,12.4,5.67,,,7.2,11.0,,,11.6,5.33,,,3.4,0.0,,,0.0,2.67,,,2.2
110,Tottenham_Sunderland_2010,12,2010-11-09,2010,38,1,1,Draw,0,0,Draw,H Webb,20,8,12,4,6,15,17,3,2,1,0,0,6,12.33,,,10.2,4.33,,,3.8,12.0,,,11.8,4.0,,,3.8,1.0,,,0.8,0.33,,,0.2,2.67,,,2.4,0.33,,,0.4,2.33,,,1.8,1.33,,,0.8,12.67,,,13.2,6.67,,,5.8,11.67,,,14.0,5.33,,,5.0,0.33,,,0.2,2.67,,,2.8
111,Stoke_Birmingham_2010,12,2010-11-09,2010,19,3,2,Lost,1,0,Lost,M Clattenburg,19,14,12,10,6,8,10,4,0,0,0,0,6,7.33,,,8.8,4.33,,,5.0,9.33,,,11.0,2.33,,,2.8,0.67,,,1.2,0.67,,,0.6,2.0,,,2.4,0.0,,,0.0,1.67,,,1.8,0.33,,,0.4,13.67,,,11.6,8.67,,,7.2,13.33,,,14.4,4.33,,,4.4,0.33,,,0.6,1.67,,,2.0
112,West Ham_West Brom_2010,12,2010-11-10,2010,7,2,2,Draw,1,1,Draw,M Dean,8,14,5,6,13,5,6,7,3,0,0,0,6,8.67,,,10.0,4.0,,,4.2,11.33,,,10.4,2.67,,,3.0,2.0,,,1.2,0.0,,,0.0,2.67,,,1.6,0.67,,,0.6,2.0,,,2.6,1.0,,,1.0,20.33,,,18.0,9.67,,,9.8,13.67,,,12.0,9.0,,,7.4,0.0,,,0.0,2.33,,,1.6
113,Chelsea_Fulham_2010,12,2010-11-10,2010,16,1,0,Lost,1,0,Lost,M Atkinson,19,5,10,3,14,15,4,4,2,0,1,0,6,11.67,,,11.8,4.0,,,5.2,8.67,,,11.0,3.67,,,4.8,1.0,,,1.0,0.67,,,0.6,0.67,,,1.0,0.0,,,0.0,1.33,,,1.2,1.0,,,0.6,11.67,,,12.4,5.67,,,6.2,11.0,,,11.6,4.0,,,4.0,0.0,,,0.0,1.0,,,1.0
114,Man City_Man United_2010,12,2010-11-10,2010,13,0,0,Draw,0,0,Draw,C Foy,6,7,4,4,10,12,8,5,0,2,0,0,6,11.33,,,12.2,5.0,,,6.0,12.33,,,12.2,7.33,,,7.6,1.33,,,1.8,0.67,,,0.8,2.0,,,1.8,0.0,,,0.0,1.0,,,1.6,0.33,,,0.4,11.67,,,14.8,6.33,,,8.2,10.67,,,10.0,7.33,,,6.8,0.0,,,0.0,1.33,,,1.4
115,Wolves_Arsenal_2010,12,2010-11-10,2010,31,0,2,Winn,0,1,Winn,M Halsey,14,12,7,8,7,14,5,2,1,2,0,0,6,13.67,,,13.8,6.67,,,7.2,11.67,,,11.4,6.67,,,7.8,1.33,,,1.4,0.67,,,0.6,2.33,,,2.0,0.33,,,0.4,1.0,,,1.0,0.33,,,0.4,12.0,,,11.6,5.67,,,5.6,9.67,,,10.2,9.0,,,8.0,0.33,,,0.4,1.67,,,1.4
116,Newcastle_Blackburn_2010,12,2010-11-10,2010,33,1,2,Winn,0,1,Winn,M Jones,9,7,3,5,16,15,4,1,3,4,0,0,6,8.0,,,7.0,4.67,,,3.6,12.0,,,12.0,6.0,,,6.4,1.0,,,1.0,0.33,,,0.4,2.33,,,2.2,0.0,,,0.0,1.33,,,1.4,0.0,,,0.0,15.33,,,15.2,9.67,,,10.0,12.33,,,12.4,10.33,,,9.8,0.0,,,0.0,2.0,,,2.0
117,Everton_Bolton_2010,12,2010-11-10,2010,23,1,1,Draw,0,0,Draw,P Dowd,23,10,12,5,8,12,15,10,0,3,1,0,6,10.67,,,10.2,4.67,,,5.6,10.67,,,12.2,2.67,,,3.8,1.0,,,1.4,0.33,,,0.4,2.0,,,2.4,0.0,,,0.2,1.0,,,1.6,0.33,,,0.4,15.0,,,17.0,8.0,,,9.6,10.33,,,10.6,6.67,,,7.4,0.0,,,0.0,1.33,,,1.6
118,Aston Villa_Blackpool_2010,12,2010-11-10,2010,35,3,2,Lost,1,1,Draw,A Taylor,19,12,12,6,7,10,11,8,2,3,0,0,7,12.0,9.17,,9.17,5.67,4.83,,4.83,10.0,9.67,,9.67,6.0,4.33,,4.33,0.67,1.33,,1.33,0.67,1.0,,1.0,1.33,1.33,,1.33,0.0,0.17,,0.17,2.33,2.17,,2.17,1.67,1.33,,1.33,21.0,19.33,,19.33,11.0,11.33,,11.33,8.67,9.67,,9.67,7.67,6.67,,6.67,0.0,0.0,,0.0,1.33,1.17,,1.17
119,Wigan_Liverpool_2010,12,2010-11-10,2010,10,1,1,Draw,0,1,Winn,P Walton,10,8,8,3,7,10,5,4,0,2,0,0,6,10.67,,,11.8,4.67,,,5.8,10.67,,,10.6,4.0,,,3.8,1.0,,,0.6,0.0,,,0.0,1.67,,,1.2,0.0,,,0.0,1.67,,,1.6,0.67,,,0.6,13.0,,,12.4,7.67,,,5.8,13.33,,,12.2,5.0,,,4.8,0.0,,,0.0,2.67,,,2.0
