,idGame,nWeek,Date,year,IdTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,nWeekAway,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
66,Tottenham_Man City_2015,7,2015-09-26,2015,3,4,1,Lost,1,1,Draw,M Clattenburg,15,22,8,8,17,6,5,9,5,1,0,0,4,18.67,,,18.67,7.67,,,7.67,9.67,,,9.67,5.67,,,5.67,2.0,,,2.0,0.67,,,0.67,2.33,,,2.33,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,9.67,,,9.67,1.67,,,1.67,10.0,,,10.0,6.0,,,6.0,0.0,,,0.0,2.0,,,2.0
67,Leicester_Arsenal_2015,7,2015-09-26,2015,31,2,5,Winn,1,2,Winn,C Pawson,16,26,7,12,9,12,6,5,1,1,0,0,4,17.0,,,17.0,6.0,,,6.0,10.33,,,10.33,6.67,,,6.67,1.0,,,1.0,0.33,,,0.33,1.0,,,1.0,0.67,,,0.67,1.0,,,1.0,0.33,,,0.33,11.33,,,11.33,3.67,,,3.67,13.67,,,13.67,3.67,,,3.67,0.33,,,0.33,3.33,,,3.33
68,Watford_Crystal Palace_2015,7,2015-09-27,2015,24,0,1,Winn,0,0,Draw,A Taylor,15,16,2,3,17,22,6,4,4,4,0,0,4,12.0,,,12.0,5.67,,,5.67,15.33,,,15.33,5.33,,,5.33,1.67,,,1.67,0.33,,,0.33,1.0,,,1.0,0.0,,,0.0,1.0,,,1.0,0.0,,,0.0,21.67,,,21.67,7.0,,,7.0,10.67,,,10.67,4.67,,,4.67,0.0,,,0.0,1.0,,,1.0
69,West Brom_Everton_2015,7,2015-09-28,2015,8,2,3,Winn,1,0,Lost,R Madley,9,12,4,4,9,8,6,4,0,3,0,0,4,11.67,,,11.67,3.0,,,3.0,10.0,,,10.0,5.0,,,5.0,1.0,,,1.0,0.67,,,0.67,1.67,,,1.67,0.33,,,0.33,0.0,,,0.0,0.0,,,0.0,16.33,,,16.33,4.33,,,4.33,14.33,,,14.33,5.67,,,5.67,0.0,,,0.0,3.33,,,3.33
70,Norwich_Leicester_2015,8,2015-10-03,2015,27,1,2,Winn,0,1,Winn,M Clattenburg,17,16,2,5,4,4,16,8,0,1,0,0,4,9.0,,,9.0,4.33,,,4.33,14.33,,,14.33,4.0,,,4.0,1.67,,,1.67,0.67,,,0.67,3.67,,,3.67,0.0,,,0.0,1.33,,,1.33,1.0,,,1.0,8.67,,,8.67,3.0,,,3.0,9.0,,,9.0,5.0,,,5.0,0.33,,,0.33,1.33,,,1.33
71,Chelsea_Southampton_2015,8,2015-10-03,2015,12,1,3,Winn,1,1,Draw,R Madley,10,13,3,5,14,14,4,6,2,5,0,0,4,14.33,,,14.33,4.67,,,4.67,9.33,,,9.33,4.33,,,4.33,0.67,,,0.67,0.33,,,0.33,2.0,,,2.0,0.0,,,0.0,0.67,,,0.67,0.33,,,0.33,10.0,,,10.0,1.67,,,1.67,8.0,,,8.0,5.0,,,5.0,0.0,,,0.0,1.0,,,1.0
72,Bournemouth_Watford_2015,8,2015-10-03,2015,39,1,1,Draw,1,1,Draw,M Oliver,12,11,6,2,8,13,5,3,1,1,0,0,4,10.33,,,10.33,3.0,,,3.0,12.33,,,12.33,3.33,,,3.33,1.33,,,1.33,1.0,,,1.0,2.0,,,2.0,0.0,,,0.0,1.67,,,1.67,0.0,,,0.0,14.33,,,14.33,5.0,,,5.0,8.0,,,8.0,7.33,,,7.33,0.0,,,0.0,1.0,,,1.0
73,Aston Villa_Stoke_2015,8,2015-10-03,2015,22,0,1,Winn,0,0,Draw,M Jones,13,12,2,5,12,12,9,5,1,0,0,0,4,10.33,,,10.33,4.0,,,4.0,9.67,,,9.67,1.33,,,1.33,1.0,,,1.0,0.33,,,0.33,1.33,,,1.33,0.0,,,0.0,1.67,,,1.67,1.33,,,1.33,21.0,,,21.0,8.67,,,8.67,12.33,,,12.33,8.67,,,8.67,0.0,,,0.0,2.33,,,2.33
74,Sunderland_West Ham_2015,8,2015-10-03,2015,5,2,2,Draw,2,1,Lost,N Swarbrick,12,20,3,6,14,11,1,8,2,4,1,0,4,8.67,,,8.67,4.0,,,4.0,9.0,,,9.0,4.67,,,4.67,2.33,,,2.33,1.67,,,1.67,2.0,,,2.0,0.33,,,0.33,0.33,,,0.33,0.33,,,0.33,20.67,,,20.67,5.0,,,5.0,13.0,,,13.0,8.67,,,8.67,0.33,,,0.33,1.67,,,1.67
75,Man City_Newcastle_2015,8,2015-10-03,2015,9,6,1,Lost,1,1,Draw,K Friend,23,6,11,4,13,8,6,3,3,1,0,0,4,8.33,,,8.33,2.0,,,2.0,10.0,,,10.0,5.33,,,5.33,0.0,,,0.0,0.0,,,0.0,1.67,,,1.67,0.33,,,0.33,1.33,,,1.33,0.67,,,0.67,18.67,,,18.67,5.67,,,5.67,11.33,,,11.33,7.0,,,7.0,0.0,,,0.0,1.33,,,1.33
76,Crystal Palace_West Brom_2015,8,2015-10-03,2015,7,2,0,Lost,0,0,Draw,J Moss,21,7,8,2,14,13,8,3,3,3,0,0,4,10.67,,,10.67,3.67,,,3.67,10.0,,,10.0,5.33,,,5.33,0.67,,,0.67,0.67,,,0.67,3.0,,,3.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,14.0,,,14.0,4.33,,,4.33,9.0,,,9.0,3.33,,,3.33,0.67,,,0.67,1.33,,,1.33
77,Swansea_Tottenham_2015,8,2015-10-04,2015,6,2,2,Draw,2,1,Lost,M Dean,11,19,2,11,8,19,5,6,1,4,0,0,4,14.33,,,14.33,4.67,,,4.67,12.67,,,12.67,5.67,,,5.67,0.67,,,0.67,0.0,,,0.0,2.67,,,2.67,0.0,,,0.0,0.67,,,0.67,0.33,,,0.33,11.33,,,11.33,1.67,,,1.67,10.0,,,10.0,3.0,,,3.0,0.0,,,0.0,1.67,,,1.67
78,Everton_Liverpool_2015,8,2015-10-04,2015,10,1,1,Draw,1,1,Draw,M Atkinson,14,13,4,4,10,19,5,11,3,3,0,0,4,10.33,,,10.33,5.0,,,5.0,13.33,,,13.33,5.67,,,5.67,0.67,,,0.67,0.0,,,0.0,3.33,,,3.33,0.0,,,0.0,1.0,,,1.0,0.0,,,0.0,11.67,,,11.67,3.0,,,3.0,5.67,,,5.67,4.67,,,4.67,0.0,,,0.0,1.33,,,1.33
79,Arsenal_Man United_2015,8,2015-10-04,2015,13,3,0,Lost,3,0,Lost,A Taylor,12,9,5,5,8,17,3,6,1,3,0,0,4,10.0,,,10.0,3.0,,,3.0,12.67,,,12.67,3.67,,,3.67,1.67,,,1.67,0.67,,,0.67,1.33,,,1.33,0.0,,,0.0,1.33,,,1.33,0.33,,,0.33,9.67,,,9.67,4.33,,,4.33,8.67,,,8.67,2.67,,,2.67,0.0,,,0.0,2.0,,,2.0
80,Chelsea_Aston Villa_2015,9,2015-10-17,2015,21,2,0,Lost,1,0,Lost,R East,9,8,3,1,22,17,4,4,1,3,0,0,5,10.67,,,9.75,3.33,,,3.25,13.67,,,13.5,3.33,,,3.25,1.67,,,1.5,0.33,,,0.25,1.33,,,2.0,0.0,,,0.0,2.67,,,2.0,0.33,,,0.25,19.33,,,17.25,8.0,,,6.5,9.33,,,10.25,7.0,,,6.75,0.0,,,0.0,1.67,,,2.0
81,Everton_Man United_2015,9,2015-10-17,2015,13,0,3,Winn,0,2,Winn,J Moss,12,10,3,7,12,14,5,3,2,2,0,0,5,10.0,,,9.75,4.0,,,3.5,15.0,,,13.75,4.0,,,4.25,1.33,,,1.25,0.33,,,0.5,1.67,,,1.75,0.0,,,0.0,2.33,,,1.75,1.33,,,1.0,12.0,,,10.25,5.67,,,4.5,6.67,,,8.5,2.67,,,2.75,0.0,,,0.0,1.67,,,1.75
82,West Brom_Sunderland_2015,9,2015-10-17,2015,38,1,0,Lost,0,0,Draw,M Atkinson,8,9,1,2,12,13,1,5,2,2,0,0,5,8.33,,,8.75,3.0,,,3.5,15.33,,,15.75,3.0,,,3.0,0.67,,,1.0,0.33,,,0.25,2.67,,,3.0,0.33,,,0.25,2.33,,,2.75,1.67,,,2.0,16.0,,,16.75,6.0,,,6.5,12.0,,,12.25,5.67,,,5.75,0.0,,,0.0,1.33,,,1.5
83,Man City_Bournemouth_2015,9,2015-10-17,2015,17,5,1,Lost,4,1,Lost,M Dean,15,5,11,1,11,5,1,7,2,1,0,0,5,11.0,,,11.5,5.0,,,4.25,11.0,,,12.75,5.0,,,5.75,2.0,,,1.5,0.67,,,0.5,1.0,,,1.75,0.0,,,0.0,2.67,,,2.25,0.67,,,0.75,10.0,,,12.0,4.33,,,3.75,10.33,,,10.5,4.0,,,4.5,0.33,,,0.25,1.0,,,1.0
84,Crystal Palace_West Ham_2015,9,2015-10-17,2015,5,1,3,Winn,1,1,Draw,M Clattenburg,6,24,1,4,9,11,1,9,1,3,1,0,5,12.67,,,11.5,4.67,,,4.5,9.67,,,9.5,6.0,,,5.5,2.33,,,2.25,1.67,,,1.5,2.33,,,2.5,0.33,,,0.25,1.0,,,0.75,1.0,,,0.75,17.33,,,18.5,4.0,,,4.5,13.67,,,13.25,7.33,,,6.75,0.67,,,0.5,2.0,,,1.75
85,Watford_Arsenal_2015,9,2015-10-17,2015,31,0,3,Winn,0,0,Draw,M Jones,8,17,1,6,11,12,3,9,2,1,0,0,5,19.0,,,19.25,7.67,,,7.5,10.33,,,10.75,6.33,,,6.25,2.0,,,2.0,0.67,,,0.75,1.0,,,1.0,0.67,,,0.5,1.33,,,1.25,0.33,,,0.5,13.0,,,12.5,4.67,,,4.5,12.0,,,12.5,3.67,,,4.25,0.33,,,0.25,3.33,,,2.75
86,Southampton_Leicester_2015,9,2015-10-17,2015,27,2,2,Draw,2,0,Lost,P Tierney,14,26,6,7,16,10,6,7,2,0,0,0,5,10.67,,,10.75,4.0,,,4.5,11.67,,,11.75,5.33,,,5.0,1.67,,,1.75,0.33,,,0.75,3.0,,,3.0,0.0,,,0.0,1.33,,,1.25,1.0,,,0.75,11.0,,,10.75,2.67,,,2.75,6.67,,,7.75,7.67,,,7.75,0.0,,,0.25,1.0,,,1.0
87,Tottenham_Liverpool_2015,9,2015-10-17,2015,10,0,0,Draw,0,0,Draw,C Pawson,13,12,4,3,15,11,8,6,1,2,0,0,5,12.0,,,11.0,5.33,,,4.75,14.33,,,14.75,7.67,,,7.0,0.67,,,0.75,0.33,,,0.25,3.0,,,3.25,0.0,,,0.0,1.33,,,1.0,0.33,,,0.25,14.0,,,12.25,4.0,,,3.25,6.0,,,6.75,5.33,,,4.75,0.0,,,0.0,1.67,,,1.75
88,Newcastle_Norwich_2015,9,2015-10-18,2015,14,6,2,Lost,3,2,Lost,A Taylor,11,18,6,6,10,10,3,7,1,1,0,0,5,9.67,,,12.0,3.33,,,4.0,14.0,,,12.25,3.67,,,4.25,1.0,,,1.5,0.33,,,0.75,0.67,,,1.0,0.33,,,0.25,2.0,,,1.75,0.67,,,0.5,21.67,,,17.75,7.33,,,6.0,5.0,,,5.5,6.33,,,6.25,0.0,,,0.0,0.33,,,0.5
89,Swansea_Stoke_2015,9,2015-10-19,2015,22,0,1,Winn,0,1,Winn,R Madley,14,9,2,2,6,14,1,2,2,2,0,0,5,9.0,,,10.75,3.33,,,4.25,10.0,,,10.25,2.0,,,2.25,0.67,,,1.0,0.33,,,0.25,0.67,,,1.0,0.0,,,0.0,1.0,,,1.25,0.67,,,1.0,21.0,,,19.0,7.0,,,7.0,11.33,,,12.25,10.33,,,8.75,0.0,,,0.0,2.0,,,2.0
90,Arsenal_Everton_2015,10,2015-10-24,2015,8,2,1,Lost,2,1,Lost,L Mason,20,10,5,5,11,14,7,5,2,0,0,1,5,12.33,,,11.75,3.0,,,3.25,9.33,,,9.5,3.33,,,4.75,1.0,,,1.5,0.0,,,0.5,2.0,,,2.0,0.33,,,0.25,0.67,,,0.5,0.33,,,0.25,13.67,,,14.5,4.33,,,4.25,13.67,,,13.0,4.67,,,5.75,0.0,,,0.0,2.0,,,2.5
91,Leicester_Crystal Palace_2015,10,2015-10-24,2015,24,1,0,Lost,0,0,Draw,M Dean,12,9,3,4,7,11,3,2,3,1,0,0,5,13.67,,,13.0,4.33,,,5.0,16.0,,,17.0,5.33,,,5.0,1.0,,,1.5,0.0,,,0.25,2.33,,,1.75,0.0,,,0.0,0.67,,,0.75,0.0,,,0.0,21.0,,,20.0,5.67,,,5.75,11.67,,,12.25,6.33,,,5.0,0.0,,,0.0,2.0,,,1.75
92,West Ham_Chelsea_2015,10,2015-10-24,2015,30,2,1,Lost,1,0,Lost,J Moss,12,8,5,4,10,12,7,4,1,5,0,1,5,15.33,,,14.0,3.67,,,3.5,13.0,,,13.0,9.0,,,7.0,2.0,,,1.5,1.33,,,1.0,1.67,,,1.75,0.33,,,0.25,2.33,,,2.5,1.33,,,1.25,13.33,,,14.5,6.67,,,7.0,11.0,,,13.0,6.33,,,6.0,0.0,,,0.0,1.67,,,2.25
93,Stoke_Watford_2015,10,2015-10-24,2015,39,0,2,Winn,0,1,Winn,M Atkinson,12,13,1,3,10,18,11,5,3,1,0,0,5,10.33,,,10.5,2.0,,,2.75,12.33,,,12.5,3.67,,,3.25,1.0,,,1.25,1.0,,,1.0,1.67,,,1.75,0.0,,,0.0,1.33,,,1.5,0.33,,,0.25,15.0,,,13.75,5.33,,,5.25,8.33,,,8.0,6.33,,,6.75,0.0,,,0.0,1.0,,,1.0
94,Norwich_West Brom_2015,10,2015-10-24,2015,7,0,1,Winn,0,0,Draw,K Friend,16,7,3,4,11,6,13,3,1,2,0,0,5,11.0,,,9.75,4.33,,,3.25,11.0,,,10.75,5.0,,,4.75,0.67,,,0.5,0.67,,,0.5,3.33,,,3.0,0.0,,,0.0,0.67,,,0.5,0.0,,,0.0,15.67,,,15.75,5.33,,,5.25,9.33,,,10.25,5.33,,,4.5,0.67,,,0.5,2.0,,,1.75
95,Aston Villa_Swansea_2015,10,2015-10-24,2015,0,1,2,Winn,0,0,Draw,N Swarbrick,9,11,3,4,10,8,4,6,2,3,0,0,5,13.0,,,14.25,5.33,,,6.5,12.33,,,13.25,3.33,,,4.5,0.67,,,1.0,0.33,,,0.5,1.33,,,1.75,0.0,,,0.0,1.67,,,1.75,0.33,,,0.75,15.0,,,14.0,5.0,,,4.5,15.0,,,15.0,2.67,,,3.0,0.33,,,0.5,2.67,,,2.25
96,Sunderland_Newcastle_2015,10,2015-10-25,2015,9,3,0,Lost,1,0,Lost,R Madley,9,21,3,8,12,10,1,10,0,2,0,1,5,9.0,,,7.75,2.67,,,2.5,10.0,,,9.5,5.0,,,4.75,0.33,,,0.25,0.33,,,0.25,1.67,,,1.5,0.0,,,0.25,2.67,,,2.5,0.67,,,0.75,20.0,,,19.75,7.33,,,7.0,12.0,,,11.75,7.67,,,6.75,0.0,,,0.0,1.67,,,1.75
97,Bournemouth_Tottenham_2015,10,2015-10-25,2015,6,1,5,Winn,1,3,Winn,R East,11,14,3,9,8,15,4,5,0,1,0,0,5,17.67,,,15.5,7.0,,,6.25,15.0,,,14.25,7.0,,,5.75,1.33,,,1.0,0.33,,,0.25,3.0,,,3.0,0.0,,,0.0,1.0,,,1.0,0.67,,,0.75,12.0,,,11.25,2.0,,,1.75,8.67,,,9.5,4.33,,,3.5,0.0,,,0.0,1.33,,,1.5
98,Man United_Man City_2015,10,2015-10-25,2015,3,0,0,Draw,0,0,Draw,M Clattenburg,6,6,1,1,17,13,6,4,2,2,0,0,5,19.67,,,19.5,8.0,,,7.75,8.67,,,8.75,6.67,,,6.5,1.33,,,1.75,0.33,,,0.75,2.33,,,2.0,0.0,,,0.0,1.33,,,1.0,0.33,,,0.25,11.67,,,11.0,3.67,,,3.25,11.67,,,11.75,5.67,,,5.75,0.0,,,0.0,2.33,,,2.75
99,Liverpool_Southampton_2015,10,2015-10-25,2015,12,1,1,Draw,0,0,Draw,A Marriner,15,8,2,3,8,11,10,7,1,0,0,1,5,13.67,,,14.0,4.67,,,4.75,10.0,,,10.5,4.33,,,4.75,1.0,,,1.25,0.33,,,0.5,2.33,,,2.75,0.0,,,0.0,0.33,,,0.75,0.33,,,0.5,10.33,,,10.0,1.33,,,2.0,9.67,,,9.5,4.33,,,4.75,0.0,,,0.0,1.0,,,1.25
100,Chelsea_Liverpool_2015,11,2015-10-31,2015,10,1,3,Winn,1,1,Draw,M Clattenburg,8,16,2,7,9,21,1,7,1,4,0,0,6,11.0,,,11.2,3.67,,,4.4,13.67,,,14.0,7.0,,,6.8,0.67,,,0.6,0.33,,,0.2,2.33,,,3.0,0.0,,,0.0,1.33,,,0.8,0.33,,,0.2,12.0,,,12.4,3.67,,,3.4,10.33,,,8.4,5.67,,,5.4,0.0,,,0.0,1.67,,,1.6
101,Newcastle_Stoke_2015,11,2015-10-31,2015,22,0,0,Draw,0,0,Draw,R East,15,9,6,2,6,16,11,4,1,3,0,0,6,10.0,,,10.4,3.67,,,3.8,13.0,,,11.0,2.67,,,2.2,0.67,,,1.0,0.33,,,0.4,1.0,,,1.2,0.0,,,0.0,0.67,,,1.0,0.33,,,0.8,18.67,,,18.0,5.33,,,6.0,8.0,,,11.0,7.67,,,7.2,0.0,,,0.0,1.33,,,2.0
102,Swansea_Arsenal_2015,11,2015-10-31,2015,31,0,3,Winn,0,0,Draw,K Friend,8,15,3,5,12,7,4,4,2,0,0,0,6,17.33,,,18.8,6.67,,,7.2,11.67,,,11.0,6.33,,,6.8,2.67,,,2.2,0.67,,,0.6,1.0,,,1.0,0.67,,,0.4,1.33,,,1.0,0.33,,,0.4,15.33,,,11.6,5.0,,,3.8,10.67,,,12.2,4.67,,,4.0,0.0,,,0.2,2.0,,,2.6
103,Watford_West Ham_2015,11,2015-10-31,2015,5,2,0,Lost,1,0,Lost,K Stroud,20,8,5,3,16,12,7,2,3,0,0,1,6,16.67,,,14.0,4.33,,,4.4,9.67,,,9.8,6.67,,,6.2,2.33,,,2.4,1.33,,,1.4,3.0,,,2.6,0.0,,,0.2,1.33,,,0.8,1.33,,,0.8,15.0,,,16.0,4.0,,,3.8,11.0,,,12.4,6.0,,,5.6,0.67,,,0.6,1.33,,,1.6
104,Crystal Palace_Man United_2015,11,2015-10-31,2015,13,0,0,Draw,0,0,Draw,M Jones,10,5,5,1,12,15,7,3,3,3,0,0,6,9.67,,,9.8,5.0,,,4.2,14.67,,,13.8,4.67,,,4.0,2.0,,,1.6,1.0,,,0.8,1.67,,,1.8,0.0,,,0.0,1.67,,,1.4,1.33,,,0.8,13.0,,,10.6,5.33,,,4.2,8.67,,,9.2,4.33,,,3.2,0.0,,,0.0,1.67,,,1.8
105,West Brom_Leicester_2015,11,2015-10-31,2015,27,2,3,Winn,1,0,Lost,A Taylor,14,13,6,5,3,11,6,4,0,2,0,0,6,18.0,,,13.8,5.67,,,5.0,8.67,,,11.4,6.33,,,5.4,2.0,,,1.8,0.33,,,0.6,1.67,,,2.4,0.0,,,0.0,1.67,,,1.4,1.33,,,1.0,14.0,,,11.4,4.0,,,3.4,9.0,,,9.4,8.33,,,7.4,0.0,,,0.2,1.0,,,1.2
106,Man City_Norwich_2015,11,2015-10-31,2015,14,2,1,Lost,0,0,Draw,R Madley,21,5,5,3,4,13,12,4,2,2,0,1,6,13.67,,,13.2,5.0,,,4.4,13.33,,,11.8,4.67,,,4.8,1.67,,,1.6,1.0,,,1.0,1.0,,,1.0,0.0,,,0.2,3.0,,,2.6,1.33,,,1.0,17.67,,,16.4,6.67,,,6.0,7.0,,,6.4,5.33,,,5.6,0.0,,,0.0,0.67,,,0.6
107,Everton_Sunderland_2015,11,2015-11-01,2015,38,6,2,Lost,2,1,Lost,A Marriner,15,17,8,9,6,5,6,1,3,2,0,0,6,9.0,,,8.8,2.67,,,3.2,15.0,,,15.2,3.33,,,3.4,0.0,,,0.8,0.0,,,0.2,3.0,,,2.8,0.33,,,0.2,2.0,,,2.4,1.0,,,1.6,11.67,,,15.0,4.33,,,5.4,12.67,,,12.2,4.33,,,4.8,0.0,,,0.0,1.33,,,1.6
108,Southampton_Bournemouth_2015,11,2015-11-01,2015,17,2,0,Lost,2,0,Lost,C Pawson,11,16,2,2,5,5,4,6,0,2,1,0,6,7.67,,,10.2,3.0,,,3.6,9.0,,,11.2,6.0,,,6.0,1.0,,,1.4,0.33,,,0.6,1.33,,,1.6,0.0,,,0.0,3.33,,,2.8,2.0,,,1.4,11.67,,,12.6,6.67,,,5.2,11.33,,,10.6,2.67,,,3.8,0.0,,,0.2,1.67,,,1.2
109,Tottenham_Aston Villa_2015,11,2015-11-02,2015,21,3,1,Lost,2,0,Lost,M Dean,17,13,6,2,6,15,4,3,0,3,0,0,6,9.67,,,9.4,3.0,,,2.8,14.33,,,14.2,3.33,,,3.4,1.33,,,1.2,0.33,,,0.2,1.33,,,2.2,0.0,,,0.0,2.67,,,2.0,0.67,,,0.4,17.0,,,15.6,7.0,,,5.8,12.67,,,12.6,6.33,,,6.2,0.0,,,0.0,1.0,,,1.8
110,Stoke_Chelsea_2015,12,2015-11-07,2015,30,1,0,Lost,0,0,Draw,A Taylor,8,19,2,4,13,10,1,9,3,1,0,0,6,13.0,,,12.8,3.33,,,3.6,13.0,,,12.8,8.0,,,6.4,1.33,,,1.4,0.33,,,0.8,3.0,,,2.4,0.33,,,0.4,2.33,,,2.4,1.33,,,1.2,12.33,,,14.0,6.33,,,6.6,11.33,,,12.4,6.0,,,6.2,0.0,,,0.0,1.33,,,2.0
111,Leicester_Watford_2015,12,2015-11-07,2015,39,2,1,Lost,0,0,Draw,R East,12,8,6,4,10,10,4,2,0,1,0,0,6,12.33,,,11.0,3.0,,,2.8,14.33,,,13.6,4.33,,,3.6,1.67,,,1.4,1.33,,,1.0,1.33,,,1.6,0.0,,,0.0,0.67,,,1.2,0.33,,,0.2,13.0,,,13.4,4.0,,,4.4,8.67,,,8.4,7.0,,,7.6,0.0,,,0.0,1.67,,,1.4
112,West Ham_Everton_2015,12,2015-11-07,2015,8,1,1,Draw,1,1,Draw,P Tierney,16,13,5,4,11,12,3,5,1,2,0,0,6,13.0,,,11.4,3.67,,,3.6,11.0,,,10.4,4.33,,,4.8,1.33,,,1.4,0.33,,,0.6,1.67,,,1.6,0.67,,,0.4,1.33,,,0.8,1.0,,,0.6,13.67,,,15.6,4.0,,,4.4,10.67,,,12.6,5.0,,,6.0,0.0,,,0.0,1.33,,,2.4
113,Norwich_Swansea_2015,12,2015-11-07,2015,0,1,0,Lost,0,0,Draw,M Clattenburg,9,8,5,0,12,7,5,2,1,0,0,0,6,10.0,,,13.6,3.67,,,6.0,12.0,,,12.2,4.0,,,4.8,1.0,,,1.2,0.0,,,0.4,1.67,,,2.0,0.0,,,0.0,1.67,,,1.6,0.33,,,0.6,14.67,,,13.0,5.33,,,4.2,13.0,,,14.0,3.0,,,3.2,0.33,,,0.4,2.0,,,2.2
114,Sunderland_Southampton_2015,12,2015-11-07,2015,12,0,1,Winn,0,0,Draw,M Jones,9,11,3,4,3,7,10,11,1,3,0,0,6,11.67,,,12.8,4.0,,,4.4,10.0,,,10.6,6.0,,,5.2,1.33,,,1.2,0.33,,,0.4,1.67,,,2.2,0.33,,,0.2,0.67,,,0.8,0.33,,,0.4,11.0,,,11.0,2.0,,,2.0,9.0,,,9.2,6.0,,,5.8,0.0,,,0.0,1.33,,,1.2
115,Bournemouth_Newcastle_2015,12,2015-11-07,2015,9,0,1,Winn,0,1,Winn,L Mason,20,2,5,1,9,11,16,0,2,2,0,0,6,13.67,,,10.4,5.33,,,3.6,9.67,,,9.6,6.67,,,5.8,0.33,,,0.2,0.33,,,0.2,1.67,,,1.6,0.33,,,0.4,3.67,,,2.6,1.0,,,0.8,16.33,,,17.6,5.67,,,6.2,11.0,,,11.8,4.33,,,5.6,0.0,,,0.0,1.0,,,1.4
116,Man United_West Brom_2015,12,2015-11-07,2015,7,2,0,Lost,0,0,Draw,M Dean,13,4,3,0,11,10,5,1,1,3,0,1,6,8.33,,,9.2,4.0,,,3.4,10.0,,,9.8,4.33,,,4.4,0.67,,,0.6,0.33,,,0.4,2.67,,,2.8,0.0,,,0.0,0.67,,,0.4,0.0,,,0.0,16.67,,,15.8,4.67,,,4.8,11.67,,,10.4,7.67,,,6.2,0.0,,,0.4,2.0,,,1.6
117,Aston Villa_Man City_2015,12,2015-11-08,2015,3,0,0,Draw,0,0,Draw,C Pawson,3,13,0,3,7,7,3,8,1,1,0,0,6,16.33,,,16.8,5.33,,,6.4,10.67,,,9.6,5.67,,,6.0,0.67,,,1.4,0.33,,,0.6,2.0,,,2.0,0.0,,,0.0,1.33,,,0.8,0.33,,,0.2,10.33,,,10.0,3.67,,,2.8,15.67,,,12.8,5.0,,,5.8,0.0,,,0.0,3.0,,,2.6
118,Liverpool_Crystal Palace_2015,12,2015-11-08,2015,24,1,2,Winn,1,1,Draw,N Swarbrick,22,9,4,4,7,6,14,6,1,2,0,0,6,12.33,,,12.2,3.67,,,4.8,14.67,,,15.8,3.67,,,4.4,0.33,,,1.2,0.0,,,0.2,2.33,,,1.6,0.0,,,0.0,0.67,,,0.8,0.0,,,0.0,16.33,,,18.4,3.67,,,5.2,11.0,,,11.2,5.0,,,4.6,0.0,,,0.0,2.67,,,2.0
119,Arsenal_Tottenham_2015,12,2015-11-08,2015,6,1,1,Draw,0,1,Winn,M Atkinson,10,14,4,4,12,17,7,6,0,1,0,0,6,16.0,,,15.2,8.0,,,6.8,15.33,,,14.4,6.33,,,5.6,2.67,,,1.8,1.33,,,0.8,2.0,,,2.6,0.0,,,0.0,1.0,,,1.0,1.0,,,0.8,11.33,,,11.2,2.33,,,2.0,9.0,,,9.2,5.0,,,3.6,0.0,,,0.0,1.0,,,1.2
