,idGame,nWeekHome,Date,year,IdHomeTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,Shoot_asH_last_3,Shoot_asH_last_6,Shoot_asH_last_10,Shoot_asH_last_infinity,ShootTarget_asH_last_3,ShootTarget_asH_last_6,ShootTarget_asH_last_10,ShootTarget_asH_last_infinity,Fouls_asH_last_3,Fouls_asH_last_6,Fouls_asH_last_10,Fouls_asH_last_infinity,Corner_asH_last_3,Corner_asH_last_6,Corner_asH_last_10,Corner_asH_last_infinity,FTG_asH_last_3,FTG_asH_last_6,FTG_asH_last_10,FTG_asH_last_infinity,HTG_asH_last_3,HTG_asH_last_6,HTG_asH_last_10,HTG_asH_last_infinity,YellowC_asH_last_3,YellowC_asH_last_6,YellowC_asH_last_10,YellowC_asH_last_infinity,RedC_asH_last_3,RedC_asH_last_6,RedC_asH_last_10,RedC_asH_last_infinity,FT_against_H_last_3,FT_against_H_last_6,FT_against_H_last_10,FT_against_H_last_infinity,HT_against_H_last_3,HT_against_H_last_6,HT_against_H_last_10,HT_against_H_last_infinity,Shoot_against_H_last_3,Shoot_against_H_last_6,Shoot_against_H_last_10,Shoot_against_H_last_infinity,ShootTarget_against_H_last_3,ShootTarget_against_H_last_6,ShootTarget_against_H_last_10,ShootTarget_against_H_last_infinity,Fouls_against_H_last_3,Fouls_against_H_last_6,Fouls_against_H_last_10,Fouls_against_H_last_infinity,Corner_against_H_last_3,Corner_against_H_last_6,Corner_against_H_last_10,Corner_against_H_last_infinity,RedC_againts_H_last_3,RedC_againts_H_last_6,RedC_againts_H_last_10,RedC_againts_H_last_infinity,YellowC_against_H_last_3,YellowC_against_H_last_6,YellowC_against_H_last_10,YellowC_against_H_last_infinity
61,Arsenal_Watford_2018,4,2018-09-29,2018,0,2,0,Winn,0,0,Draw,A Taylor,9,13,2,4,11,17,6,6,2,2,0,0,35.0,,,35,18.0,,,18,44.0,,,44,17.0,,,17,5.0,,,5,1.0,,,1,5.0,,,5,0.0,,,0,3.0,,,3,2.0,,,2,39.0,,,39,19.0,,,19,39.0,,,39,20.0,,,20,0.0,,,0,6.0,,,6
62,Man City_Brighton_2018,4,2018-09-29,2018,21,2,0,Winn,1,0,Winn,L Mason,28,4,8,1,4,10,10,3,0,3,0,0,84.0,,,84,31.0,,,31,21.0,,,21,24.0,,,24,11.0,,,11,6.0,,,6,0.0,,,0,0.0,,,0,2.0,,,2,2.0,,,2,17.0,,,17,6.0,,,6,24.0,,,24,7.0,,,7,0.0,,,0,2.0,,,2
63,Chelsea_Liverpool_2018,4,2018-09-29,2018,11,1,1,Draw,1,0,Winn,A Marriner,10,13,4,6,7,9,4,4,0,2,0,0,66.0,,,66,24.0,,,24,30.0,,,30,17.0,,,17,9.0,,,9,4.0,,,4,2.0,,,2,0.0,,,0,3.0,,,3,3.0,,,3,29.0,,,29,9.0,,,9,26.0,,,26,11.0,,,11,0.0,,,0,4.0,,,4
64,Huddersfield_Tottenham_2018,4,2018-09-29,2018,16,0,2,Lost,0,2,Lost,C Pawson,9,10,5,6,17,16,3,0,2,2,0,0,26.0,,,26,4.0,,,4,28.0,,,28,14.0,,,14,0.0,,,0,0.0,,,0,3.0,,,3,1.0,,,1,4.0,,,4,3.0,,,3,34.0,,,34,10.0,,,10,35.0,,,35,15.0,,,15,0.0,,,0,4.0,,,4
65,Everton_Fulham_2018,4,2018-09-29,2018,14,3,0,Winn,0,0,Draw,R East,19,6,6,0,13,13,12,1,0,3,0,0,40.0,,,40,12.0,,,12,36.0,,,36,10.0,,,10,4.0,,,4,4.0,,,4,5.0,,,5,0.0,,,0,5.0,,,5,3.0,,,3,33.0,,,33,14.0,,,14,46.0,,,46,10.0,,,10,0.0,,,0,13.0,,,13
66,Wolves_Southampton_2018,4,2018-09-29,2018,39,2,0,Winn,0,0,Draw,S Attwell,14,17,6,6,11,7,8,6,3,1,0,0,52.0,,,52,13.0,,,13,31.0,,,31,16.0,,,16,4.0,,,4,1.0,,,1,3.0,,,3,0.0,,,0,3.0,,,3,1.0,,,1,31.0,,,31,13.0,,,13,24.0,,,24,17.0,,,17,1.0,,,1,7.0,,,7
67,Newcastle_Leicester_2018,4,2018-09-29,2018,24,0,2,Lost,0,1,Lost,S Hooper,6,12,1,5,11,5,5,9,0,0,0,0,25.0,,,25,6.0,,,6,40.0,,,40,17.0,,,17,3.0,,,3,1.0,,,1,5.0,,,5,0.0,,,0,6.0,,,6,2.0,,,2,42.0,,,42,10.0,,,10,31.0,,,31,14.0,,,14,0.0,,,0,3.0,,,3
68,Cardiff_Burnley_2018,4,2018-09-30,2018,9,1,2,Lost,0,0,Draw,M Atkinson,19,3,5,2,11,15,10,2,1,3,0,0,28.0,,,28,6.0,,,6,32.0,,,32,9.0,,,9,2.0,,,2,1.0,,,1,6.0,,,6,0.0,,,0,8.0,,,8,4.0,,,4,50.0,,,50,27.0,,,27,34.0,,,34,23.0,,,23,1.0,,,1,7.0,,,7
69,Bournemouth_Crystal Palace_2018,4,2018-10-01,2018,6,2,1,Winn,1,0,Winn,M Dean,11,10,5,2,9,12,3,3,3,4,0,0,39.0,,,39,14.0,,,14,36.0,,,36,17.0,,,17,8.0,,,8,4.0,,,4,4.0,,,4,1.0,,,1,4.0,,,4,0.0,,,0,35.0,,,35,12.0,,,12,34.0,,,34,12.0,,,12,2.0,,,2,6.0,,,6
70,Brighton_West Ham_2018,4,2018-10-05,2018,7,1,0,Winn,1,0,Winn,K Friend,9,17,4,4,12,8,2,9,3,2,0,0,29.0,,,29,12.0,,,12,43.0,,,43,15.0,,,15,6.0,,,6,3.0,,,3,6.0,,,6,0.0,,,0,6.0,,,6,3.0,,,3,35.0,,,35,15.0,,,15,36.0,,,36,13.0,,,13,0.0,,,0,5.0,,,5
71,Man United_Newcastle_2018,4,2018-10-06,2018,22,3,2,Winn,0,2,Lost,A Taylor,18,13,10,8,16,8,10,6,2,2,0,0,46.0,,,46,17.0,,,17,27.0,,,27,12.0,,,12,3.0,,,3,2.0,,,2,5.0,,,5,0.0,,,0,5.0,,,5,0.0,,,0,33.0,,,33,17.0,,,17,41.0,,,41,11.0,,,11,0.0,,,0,6.0,,,6
72,Tottenham_Cardiff_2018,3,2018-10-06,2018,34,1,0,Winn,1,0,Winn,M Dean,19,8,7,6,7,11,6,2,2,1,0,1,,,,36,,,,14,,,,26,,,,10,,,,4,,,,1,,,,0,,,,0,,,,3,,,,1,,,,27,,,,13,,,,21,,,,6,,,,0,,,,0
