,idGame,nWeek,Date,year,IdTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,nWeekHome,Shoot_asH_last_3,Shoot_asH_last_6,Shoot_asH_last_10,Shoot_asH_last_infinity,ShootTarget_asH_last_3,ShootTarget_asH_last_6,ShootTarget_asH_last_10,ShootTarget_asH_last_infinity,Fouls_asH_last_3,Fouls_asH_last_6,Fouls_asH_last_10,Fouls_asH_last_infinity,Corner_asH_last_3,Corner_asH_last_6,Corner_asH_last_10,Corner_asH_last_infinity,FTG_asH_last_3,FTG_asH_last_6,FTG_asH_last_10,FTG_asH_last_infinity,HTG_asH_last_3,HTG_asH_last_6,HTG_asH_last_10,HTG_asH_last_infinity,YellowC_asH_last_3,YellowC_asH_last_6,YellowC_asH_last_10,YellowC_asH_last_infinity,RedC_asH_last_3,RedC_asH_last_6,RedC_asH_last_10,RedC_asH_last_infinity,FT_against_H_last_3,FT_against_H_last_6,FT_against_H_last_10,FT_against_H_last_infinity,HT_against_H_last_3,HT_against_H_last_6,HT_against_H_last_10,HT_against_H_last_infinity,Shoot_against_H_last_3,Shoot_against_H_last_6,Shoot_against_H_last_10,Shoot_against_H_last_infinity,ShootTarget_against_H_last_3,ShootTarget_against_H_last_6,ShootTarget_against_H_last_10,ShootTarget_against_H_last_infinity,Fouls_against_H_last_3,Fouls_against_H_last_6,Fouls_against_H_last_10,Fouls_against_H_last_infinity,Corner_against_H_last_3,Corner_against_H_last_6,Corner_against_H_last_10,Corner_against_H_last_infinity,RedC_againts_H_last_3,RedC_againts_H_last_6,RedC_againts_H_last_10,RedC_againts_H_last_infinity,YellowC_against_H_last_3,YellowC_against_H_last_6,YellowC_against_H_last_10,YellowC_against_H_last_infinity
66,Sunderland_West Ham_2005,8,2005-10-01,2005,38,1,1,Draw,1,0,Winn,M Atkinson,16,6,8,3,12,15,5,3,1,5,0,0,4,12.67,,,12.67,8.0,,,8.0,14.67,,,14.67,3.67,,,3.67,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,0.0,,,0.0,2.0,,,2.0,1.0,,,1.0,13.0,,,13.0,5.67,,,5.67,12.67,,,12.67,5.67,,,5.67,0.33,,,0.33,1.67,,,1.67
67,Fulham_Man United_2005,8,2005-10-01,2005,16,2,3,Lost,2,3,Lost,H Webb,11,11,6,7,20,11,3,9,2,1,0,0,4,11.0,,,11.0,5.67,,,5.67,14.0,,,14.0,5.33,,,5.33,0.67,,,0.67,0.0,,,0.0,1.33,,,1.33,0.0,,,0.0,0.67,,,0.67,0.0,,,0.0,7.67,,,7.67,3.0,,,3.0,17.33,,,17.33,4.67,,,4.67,0.33,,,0.33,1.67,,,1.67
68,Portsmouth_Newcastle_2005,8,2005-10-01,2005,28,0,0,Draw,0,0,Draw,S Bennett,10,6,6,3,12,12,4,4,1,2,0,0,4,15.0,,,15.0,9.0,,,9.0,13.67,,,13.67,9.0,,,9.0,0.67,,,0.67,0.67,,,0.67,1.67,,,1.67,0.0,,,0.0,1.33,,,1.33,1.0,,,1.0,7.0,,,7.0,3.67,,,3.67,15.67,,,15.67,3.0,,,3.0,0.67,,,0.67,1.0,,,1.0
69,Charlton_Tottenham_2005,7,2005-10-01,2005,29,2,3,Lost,1,0,Winn,P Dowd,9,13,4,7,15,17,1,6,3,2,0,0,3,,,,16.0,,,,7.0,,,,10.5,,,,3.0,,,,0.5,,,,0.5,,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,10.0,,,,5.5,,,,10.5,,,,5.5,,,,0.0,,,,1.5
70,Blackburn_West Brom_2005,8,2005-10-01,2005,33,2,0,Winn,0,0,Draw,U Rennie,20,6,11,3,15,17,11,1,2,0,0,0,4,14.67,,,14.67,8.67,,,8.67,18.33,,,18.33,7.33,,,7.33,0.67,,,0.67,0.33,,,0.33,1.67,,,1.67,0.33,,,0.33,1.33,,,1.33,0.0,,,0.0,4.33,,,4.33,2.67,,,2.67,15.0,,,15.0,1.0,,,1.0,0.33,,,0.33,3.0,,,3.0
71,Arsenal_Birmingham_2005,7,2005-10-02,2005,31,1,0,Winn,0,0,Draw,C Foy,16,2,13,2,13,17,11,4,0,1,0,1,4,15.33,,,15.33,10.0,,,10.0,14.67,,,14.67,6.0,,,6.0,2.67,,,2.67,1.0,,,1.0,2.33,,,2.33,0.0,,,0.0,0.33,,,0.33,0.33,,,0.33,4.67,,,4.67,2.0,,,2.0,15.67,,,15.67,3.33,,,3.33,0.33,,,0.33,2.0,,,2.0
72,Wigan_Bolton_2005,7,2005-10-02,2005,20,2,1,Winn,0,0,Draw,A Wiley,16,13,9,4,11,14,4,8,0,2,0,0,4,11.33,,,11.33,4.67,,,4.67,12.0,,,12.0,2.0,,,2.0,0.67,,,0.67,0.33,,,0.33,1.33,,,1.33,0.0,,,0.0,0.67,,,0.67,0.33,,,0.33,13.0,,,13.0,6.33,,,6.33,12.0,,,12.0,5.67,,,5.67,0.0,,,0.0,1.33,,,1.33
73,Aston Villa_Middlesbrough_2005,8,2005-10-02,2005,21,2,3,Lost,0,1,Lost,M Dean,13,13,6,10,17,10,6,5,4,1,0,0,4,8.67,,,8.67,3.67,,,3.67,13.67,,,13.67,5.0,,,5.0,1.33,,,1.33,1.33,,,1.33,1.0,,,1.0,0.0,,,0.0,1.0,,,1.0,0.67,,,0.67,11.67,,,11.67,5.0,,,5.0,15.33,,,15.33,7.33,,,7.33,0.0,,,0.0,2.0,,,2.0
74,Liverpool_Chelsea_2005,6,2005-10-02,2005,10,1,4,Lost,1,2,Lost,G Poll,11,7,5,5,15,17,4,2,1,3,0,0,3,,,,12.0,,,,4.5,,,,16.0,,,,4.5,,,,0.5,,,,0.5,,,,2.0,,,,0.0,,,,0.0,,,,0.0,,,,3.0,,,,0.5,,,,17.5,,,,3.5,,,,0.5,,,,2.5
75,Man City_Everton_2005,8,2005-10-02,2005,3,2,0,Winn,0,0,Draw,M Halsey,14,5,5,4,16,10,4,2,1,0,0,0,4,16.0,,,16.0,8.33,,,8.33,13.33,,,13.33,7.33,,,7.33,0.67,,,0.67,0.0,,,0.0,1.33,,,1.33,0.0,,,0.0,0.67,,,0.67,0.0,,,0.0,8.33,,,8.33,2.0,,,2.0,14.67,,,14.67,4.67,,,4.67,0.0,,,0.0,2.0,,,2.0
76,Wigan_Newcastle_2005,8,2005-10-15,2005,20,1,0,Winn,1,0,Winn,P Dowd,12,11,6,7,15,20,6,5,2,3,1,0,5,12.67,,,12.5,6.0,,,5.75,11.0,,,11.75,2.67,,,2.5,1.33,,,1.0,0.33,,,0.25,1.0,,,1.0,0.0,,,0.0,0.67,,,0.75,0.33,,,0.25,10.67,,,13.0,4.67,,,5.75,14.33,,,12.5,6.33,,,6.25,0.0,,,0.0,2.0,,,1.5
77,Sunderland_Man United_2005,9,2005-10-15,2005,38,1,3,Lost,0,1,Lost,S Bennett,11,15,6,9,12,10,4,5,3,1,0,0,5,14.0,,,13.5,8.0,,,8.0,13.67,,,14.0,3.67,,,4.0,1.0,,,1.0,1.0,,,1.0,0.67,,,1.0,0.0,,,0.0,1.33,,,1.75,0.67,,,0.75,10.33,,,11.25,5.33,,,5.0,12.0,,,13.25,5.0,,,5.0,0.0,,,0.25,3.33,,,2.5
78,Chelsea_Bolton_2005,9,2005-10-15,2005,30,5,1,Winn,0,1,Lost,R Styles,17,4,8,2,10,17,5,3,2,2,0,1,5,12.67,,,11.75,6.67,,,6.5,10.67,,,12.25,7.33,,,6.25,2.67,,,2.25,1.0,,,0.75,0.67,,,1.0,0.0,,,0.0,0.33,,,0.25,0.33,,,0.25,1.67,,,3.5,1.33,,,1.75,11.33,,,13.75,1.33,,,2.75,0.0,,,0.0,0.67,,,1.25
79,Tottenham_Everton_2005,9,2005-10-15,2005,6,2,0,Winn,0,0,Draw,D Gallagher,7,8,5,4,13,9,5,8,0,2,0,0,5,10.0,,,12.0,5.67,,,6.25,14.0,,,14.5,4.0,,,4.25,0.33,,,0.75,0.33,,,0.25,1.33,,,1.75,0.33,,,0.25,0.67,,,0.5,0.33,,,0.25,10.67,,,11.0,6.0,,,5.25,11.33,,,11.0,5.0,,,5.25,0.0,,,0.0,2.0,,,1.75
80,Liverpool_Blackburn_2005,7,2005-10-15,2005,10,1,0,Winn,0,0,Draw,M Halsey,19,4,5,1,8,22,9,2,0,3,0,1,4,11.67,,,11.67,4.67,,,4.67,15.67,,,15.67,4.33,,,4.33,0.67,,,0.67,0.67,,,0.67,1.67,,,1.67,0.0,,,0.0,1.33,,,1.33,0.67,,,0.67,4.33,,,4.33,2.0,,,2.0,17.33,,,17.33,3.0,,,3.0,0.33,,,0.33,2.67,,,2.67
81,West Brom_Arsenal_2005,9,2005-10-15,2005,7,2,1,Winn,1,1,Draw,B Knight,5,14,4,10,23,10,3,6,1,2,0,0,5,14.33,,,12.25,7.67,,,6.25,13.33,,,15.25,4.67,,,4.25,1.33,,,1.5,0.67,,,0.75,1.33,,,2.0,0.0,,,0.0,2.33,,,2.0,2.0,,,1.5,8.33,,,8.75,5.0,,,4.25,17.0,,,17.5,1.67,,,2.0,0.0,,,0.0,1.67,,,2.0
82,Middlesbrough_Portsmouth_2005,9,2005-10-15,2005,25,1,1,Draw,0,0,Draw,C Foy,14,9,7,4,12,12,6,3,2,3,0,0,5,12.0,,,10.0,7.33,,,6.0,16.0,,,16.25,6.67,,,6.25,0.67,,,0.5,0.33,,,0.25,2.67,,,2.5,0.0,,,0.25,2.0,,,1.5,0.67,,,0.5,9.67,,,11.25,6.0,,,6.25,17.33,,,15.75,3.33,,,2.5,0.0,,,0.0,2.33,,,2.5
83,Man City_West Ham_2005,9,2005-10-16,2005,3,2,1,Winn,1,0,Winn,M Clattenburg,22,6,17,3,11,13,9,3,2,0,0,0,5,15.67,,,15.5,7.33,,,7.5,14.33,,,14.0,7.67,,,6.5,1.33,,,1.0,0.0,,,0.0,1.0,,,1.25,0.0,,,0.0,0.67,,,0.5,0.0,,,0.0,5.67,,,7.5,2.33,,,2.5,14.33,,,13.5,3.33,,,4.0,0.0,,,0.0,1.0,,,1.5
84,Birmingham_Aston Villa_2005,9,2005-10-16,2005,19,0,1,Lost,0,1,Lost,G Poll,8,4,5,1,13,19,11,5,2,2,0,0,5,12.0,,,11.25,5.67,,,4.75,12.33,,,11.0,6.0,,,6.75,0.67,,,0.75,0.0,,,0.25,0.67,,,1.25,0.33,,,0.25,2.0,,,2.0,1.0,,,1.0,10.0,,,9.75,4.33,,,4.75,13.0,,,12.75,4.33,,,4.25,0.0,,,0.0,2.0,,,1.75
85,Charlton_Fulham_2005,8,2005-10-17,2005,29,1,1,Draw,0,1,Lost,M Riley,14,13,3,1,19,19,6,1,2,3,0,0,4,13.67,,,13.67,6.0,,,6.0,12.0,,,12.0,2.33,,,2.33,1.0,,,1.0,0.67,,,0.67,1.0,,,1.0,0.0,,,0.0,1.67,,,1.67,0.0,,,0.0,11.0,,,11.0,6.0,,,6.0,12.67,,,12.67,5.67,,,5.67,0.0,,,0.0,1.67,,,1.67
86,Blackburn_Birmingham_2005,10,2005-10-22,2005,33,2,0,Winn,0,0,Draw,B Knight,11,3,5,2,22,17,3,9,0,3,0,0,5,16.0,,,16.0,9.33,,,9.25,14.67,,,17.5,8.33,,,8.25,0.67,,,1.0,0.0,,,0.25,1.67,,,1.75,0.33,,,0.25,1.0,,,1.0,0.0,,,0.0,3.67,,,4.75,2.33,,,2.75,16.0,,,15.5,1.0,,,1.0,0.33,,,0.25,2.33,,,2.25
87,Arsenal_Man City_2005,9,2005-10-22,2005,31,1,0,Winn,0,0,Draw,M Riley,4,7,2,4,24,17,4,3,3,5,0,0,5,15.67,,,15.5,10.33,,,10.75,14.0,,,14.25,7.0,,,7.25,2.33,,,2.25,1.0,,,0.75,2.33,,,1.75,0.0,,,0.0,0.33,,,0.25,0.33,,,0.25,4.67,,,4.0,2.33,,,2.0,15.67,,,16.0,3.67,,,3.5,0.33,,,0.5,2.0,,,1.75
88,Fulham_Liverpool_2005,10,2005-10-22,2005,16,2,0,Winn,1,0,Winn,M Atkinson,6,14,3,6,9,14,3,8,0,2,0,0,5,9.67,,,11.0,5.33,,,5.75,16.67,,,15.5,4.33,,,4.75,1.33,,,1.0,0.67,,,0.5,1.67,,,1.5,0.0,,,0.0,1.67,,,1.25,1.0,,,0.75,9.0,,,8.5,4.0,,,4.0,16.67,,,15.75,5.67,,,5.75,0.33,,,0.25,1.33,,,1.5
89,Man United_Tottenham_2005,9,2005-10-22,2005,13,1,1,Draw,1,0,Winn,U Rennie,13,9,9,7,15,12,7,8,2,3,0,0,4,17.33,,,17.33,7.33,,,7.33,12.67,,,12.67,7.0,,,7.0,1.0,,,1.0,0.33,,,0.33,1.33,,,1.33,0.0,,,0.0,1.0,,,1.0,0.33,,,0.33,6.0,,,6.0,5.33,,,5.33,18.0,,,18.0,4.33,,,4.33,0.0,,,0.0,2.67,,,2.67
90,Portsmouth_Charlton_2005,10,2005-10-22,2005,28,1,2,Lost,1,0,Winn,H Webb,15,11,6,7,10,15,6,5,2,3,0,0,5,14.67,,,13.75,8.67,,,8.25,13.33,,,13.25,8.0,,,7.75,0.67,,,0.5,0.67,,,0.5,2.0,,,1.5,0.0,,,0.0,0.67,,,1.0,0.67,,,0.75,5.33,,,6.75,2.67,,,3.5,12.0,,,14.75,3.67,,,3.25,0.67,,,0.5,1.0,,,1.25
91,Aston Villa_Wigan_2005,10,2005-10-22,2005,21,0,2,Lost,0,1,Lost,R Beeby,16,6,5,6,12,13,9,5,0,0,0,0,5,12.0,,,9.75,5.0,,,4.25,14.67,,,14.5,4.67,,,5.25,1.33,,,1.5,0.67,,,1.0,2.33,,,1.75,0.0,,,0.0,1.33,,,1.5,0.33,,,0.75,11.67,,,12.0,6.33,,,6.25,13.33,,,14.0,6.33,,,6.75,0.0,,,0.0,1.67,,,1.75
92,West Ham_Middlesbrough_2005,9,2005-10-23,2005,5,2,1,Winn,0,0,Draw,S Bennett,15,19,8,9,11,9,4,7,1,2,0,0,5,11.0,,,11.5,5.0,,,5.0,13.0,,,12.5,5.0,,,4.25,1.67,,,2.0,0.67,,,0.5,1.0,,,0.75,0.0,,,0.0,0.67,,,0.75,0.0,,,0.25,10.67,,,10.75,5.33,,,5.25,11.67,,,12.25,7.0,,,6.75,0.0,,,0.25,1.67,,,1.5
93,Newcastle_Sunderland_2005,10,2005-10-23,2005,9,3,2,Winn,2,2,Draw,R Styles,12,10,9,5,12,13,5,3,2,2,0,0,5,10.67,,,11.5,6.67,,,6.5,19.67,,,17.0,6.0,,,7.0,0.67,,,0.5,0.33,,,0.25,1.67,,,1.5,0.33,,,0.25,1.0,,,0.75,0.33,,,0.25,10.67,,,9.5,5.67,,,4.5,15.33,,,14.25,5.67,,,4.75,0.0,,,0.25,1.67,,,1.5
94,Everton_Chelsea_2005,9,2005-10-23,2005,8,1,1,Draw,1,0,Winn,M Clattenburg,4,24,4,12,14,14,3,11,2,2,0,0,4,11.67,,,11.67,6.0,,,6.0,14.0,,,14.0,10.0,,,10.0,0.0,,,0.0,0.0,,,0.0,2.33,,,2.33,0.0,,,0.0,1.33,,,1.33,0.33,,,0.33,11.67,,,11.67,5.33,,,5.33,15.67,,,15.67,5.0,,,5.0,0.0,,,0.0,1.0,,,1.0
95,Bolton_West Brom_2005,10,2005-10-23,2005,23,2,0,Winn,0,0,Draw,M Dean,19,2,12,1,13,16,10,1,2,2,0,0,5,12.33,,,13.25,4.67,,,5.0,13.0,,,12.25,5.0,,,5.75,1.0,,,0.75,0.67,,,0.5,1.0,,,0.75,0.0,,,0.0,0.0,,,0.25,0.0,,,0.0,6.67,,,5.75,3.67,,,3.0,13.33,,,13.25,3.33,,,3.25,0.0,,,0.0,1.67,,,1.5
96,Birmingham_Everton_2005,11,2005-10-29,2005,19,0,1,Lost,0,1,Lost,R Styles,18,11,8,6,11,15,8,6,0,1,0,0,6,10.0,,,10.6,4.67,,,4.8,12.0,,,11.4,9.0,,,7.6,0.67,,,0.6,0.0,,,0.2,1.33,,,1.4,0.33,,,0.2,1.33,,,1.8,0.67,,,1.0,8.67,,,8.6,3.67,,,4.0,14.33,,,14.0,5.33,,,4.4,0.0,,,0.0,2.33,,,1.8
97,Charlton_Bolton_2005,10,2005-10-29,2005,29,0,1,Lost,0,0,Draw,M Clattenburg,7,11,4,7,11,13,4,2,1,0,0,0,5,11.33,,,13.75,3.67,,,5.25,15.0,,,13.75,3.0,,,3.25,1.0,,,1.0,0.33,,,0.5,1.67,,,1.25,0.0,,,0.0,2.0,,,1.5,0.33,,,0.25,14.0,,,11.5,6.33,,,4.75,15.33,,,14.25,4.67,,,4.5,0.0,,,0.0,2.33,,,2.0
98,Wigan_Fulham_2005,10,2005-10-29,2005,20,1,0,Winn,0,0,Draw,A Marriner,12,7,6,1,11,7,6,3,1,1,0,0,6,13.0,,,12.4,6.33,,,5.8,12.33,,,12.4,4.67,,,3.2,1.33,,,1.0,0.33,,,0.4,0.67,,,1.2,0.33,,,0.2,0.67,,,0.6,0.33,,,0.2,11.33,,,12.6,4.67,,,6.0,16.67,,,14.0,6.0,,,6.0,0.0,,,0.0,2.0,,,1.8
99,Liverpool_West Ham_2005,9,2005-10-29,2005,10,2,0,Winn,1,0,Winn,U Rennie,17,4,9,2,15,13,10,5,2,0,0,0,5,13.0,,,13.5,4.33,,,4.75,15.67,,,13.75,5.67,,,5.5,0.67,,,0.75,0.33,,,0.5,1.0,,,1.25,0.0,,,0.0,1.33,,,1.0,0.67,,,0.5,5.0,,,4.25,2.33,,,1.75,18.0,,,18.5,2.0,,,2.75,0.33,,,0.5,2.67,,,2.75
100,Middlesbrough_Man United_2005,11,2005-10-29,2005,25,4,1,Winn,3,0,Winn,A Wiley,7,13,4,8,14,22,2,6,1,4,0,0,6,13.33,,,10.8,7.67,,,6.2,14.0,,,15.4,6.67,,,6.2,1.0,,,0.6,0.33,,,0.2,2.67,,,2.4,0.0,,,0.2,1.33,,,1.4,0.33,,,0.4,8.67,,,10.8,4.67,,,5.8,16.33,,,15.0,4.0,,,2.6,0.0,,,0.0,3.0,,,2.6
101,Tottenham_Arsenal_2005,11,2005-10-29,2005,6,1,1,Draw,1,0,Winn,S Bennett,11,10,3,7,18,13,6,1,4,2,0,0,6,8.67,,,11.0,5.33,,,6.0,13.0,,,14.2,5.0,,,4.4,1.0,,,1.0,0.33,,,0.2,0.33,,,1.4,0.0,,,0.2,0.0,,,0.4,0.0,,,0.2,9.0,,,10.4,5.0,,,5.0,10.33,,,10.6,6.0,,,5.8,0.0,,,0.0,2.0,,,1.8
102,Chelsea_Blackburn_2005,11,2005-10-29,2005,30,4,2,Winn,2,2,Draw,M Riley,19,6,10,4,12,19,5,2,1,5,0,0,6,14.67,,,12.8,6.67,,,6.8,10.67,,,11.8,6.0,,,6.0,3.0,,,2.8,0.33,,,0.6,1.33,,,1.2,0.0,,,0.0,0.67,,,0.4,0.67,,,0.4,3.0,,,3.6,2.0,,,1.8,14.67,,,14.4,2.0,,,2.8,0.33,,,0.2,1.0,,,1.4
103,Sunderland_Portsmouth_2005,11,2005-10-29,2005,38,1,4,Lost,1,0,Winn,M Halsey,5,5,2,5,11,9,11,2,0,1,0,0,6,12.67,,,13.0,6.67,,,7.6,14.33,,,13.6,3.33,,,4.0,1.0,,,1.0,0.67,,,0.8,1.33,,,1.4,0.0,,,0.0,1.67,,,2.0,0.33,,,0.8,11.33,,,12.0,6.0,,,5.8,12.0,,,12.6,5.67,,,5.0,0.0,,,0.2,3.0,,,2.2
104,West Brom_Newcastle_2005,11,2005-10-30,2005,7,0,3,Lost,0,0,Draw,H Webb,8,11,4,8,9,14,9,4,0,1,0,0,6,11.0,,,10.8,6.33,,,5.8,17.33,,,16.8,4.67,,,4.0,1.33,,,1.6,0.67,,,0.8,1.33,,,1.8,0.0,,,0.0,1.67,,,1.8,1.33,,,1.4,10.33,,,9.8,6.0,,,5.4,12.33,,,16.0,3.0,,,2.8,0.0,,,0.0,1.33,,,2.0
105,Man City_Aston Villa_2005,11,2005-10-31,2005,3,3,1,Winn,2,0,Winn,D Gallagher,13,11,5,5,17,10,2,6,1,1,0,0,6,17.67,,,16.8,10.0,,,9.4,13.67,,,13.4,6.67,,,7.0,1.33,,,1.2,0.33,,,0.2,1.33,,,1.4,0.0,,,0.0,0.67,,,0.6,0.0,,,0.0,5.33,,,7.2,2.67,,,2.6,13.0,,,13.4,3.33,,,3.8,0.0,,,0.0,0.33,,,1.2
106,Newcastle_Birmingham_2005,12,2005-11-05,2005,9,1,0,Winn,0,0,Draw,M Dean,10,9,5,3,20,18,3,2,3,2,0,0,6,11.67,,,11.6,8.33,,,7.0,15.0,,,16.0,6.0,,,6.6,1.67,,,1.0,1.0,,,0.6,2.0,,,1.6,0.33,,,0.2,1.0,,,1.0,1.0,,,0.6,10.33,,,9.6,5.67,,,4.6,14.33,,,14.0,5.67,,,4.4,0.0,,,0.2,1.67,,,1.6
107,Arsenal_Sunderland_2005,11,2005-11-05,2005,31,3,1,Winn,2,0,Winn,A Wiley,12,1,9,1,11,13,4,6,0,1,0,0,6,10.33,,,13.2,6.33,,,9.0,16.67,,,16.2,6.33,,,6.6,1.33,,,2.0,0.67,,,0.6,1.67,,,2.0,0.0,,,0.0,0.0,,,0.2,0.0,,,0.2,4.33,,,4.6,2.67,,,2.4,17.67,,,16.2,2.33,,,3.4,0.33,,,0.4,3.0,,,2.4
108,Aston Villa_Liverpool_2005,12,2005-11-05,2005,21,0,2,Lost,0,0,Draw,S Bennett,6,10,2,6,16,11,3,5,2,2,0,0,6,14.0,,,11.0,5.67,,,4.4,14.33,,,14.0,6.33,,,6.0,1.0,,,1.2,0.33,,,0.8,1.67,,,1.4,0.0,,,0.0,2.0,,,1.6,0.67,,,0.8,10.67,,,10.8,7.67,,,6.2,12.33,,,13.8,4.33,,,6.4,0.0,,,0.0,1.0,,,1.4
109,Fulham_Man City_2005,12,2005-11-05,2005,16,2,1,Winn,2,1,Winn,R Styles,9,4,5,2,10,16,4,2,1,3,0,0,6,8.67,,,10.0,5.0,,,5.2,13.33,,,14.2,3.33,,,4.4,1.67,,,1.2,1.0,,,0.6,1.33,,,1.2,0.0,,,0.0,1.67,,,1.0,1.0,,,0.6,11.67,,,9.6,5.33,,,4.4,13.0,,,15.4,7.67,,,6.2,0.0,,,0.2,1.33,,,1.6
110,West Ham_West Brom_2005,11,2005-11-05,2005,5,1,0,Winn,0,0,Draw,P Walton,10,10,6,6,15,12,8,5,2,0,0,0,6,11.67,,,12.2,5.67,,,5.6,12.33,,,12.2,4.0,,,4.2,2.0,,,2.0,0.67,,,0.4,1.0,,,0.8,0.0,,,0.0,0.33,,,0.8,0.0,,,0.2,13.67,,,12.4,6.33,,,6.0,9.33,,,11.6,7.0,,,6.8,0.0,,,0.2,1.0,,,1.6
111,Portsmouth_Wigan_2005,12,2005-11-05,2005,28,0,2,Lost,0,0,Draw,M Clattenburg,7,7,4,5,11,13,5,8,1,2,0,0,6,13.0,,,14.0,7.0,,,7.8,12.67,,,12.6,5.67,,,7.4,0.67,,,0.6,0.67,,,0.6,1.67,,,1.6,0.0,,,0.0,1.0,,,1.2,0.33,,,0.6,6.67,,,7.6,4.0,,,4.2,13.67,,,14.8,4.0,,,3.6,0.33,,,0.4,1.67,,,1.6
112,Blackburn_Charlton_2005,12,2005-11-05,2005,33,4,1,Winn,2,1,Winn,P Dowd,9,10,3,9,9,15,7,9,0,2,0,0,6,16.0,,,15.0,8.67,,,8.4,17.0,,,18.4,7.0,,,7.2,1.33,,,1.2,0.0,,,0.2,1.0,,,1.4,0.0,,,0.2,1.0,,,0.8,0.0,,,0.0,4.33,,,4.4,2.67,,,2.6,17.67,,,15.8,4.0,,,2.6,0.33,,,0.2,2.67,,,2.4
113,Man United_Chelsea_2005,11,2005-11-06,2005,13,1,0,Winn,1,0,Winn,G Poll,10,21,5,11,19,14,5,9,3,4,0,0,5,15.67,,,16.25,6.33,,,7.75,13.33,,,13.25,5.67,,,7.0,1.0,,,1.0,0.67,,,0.5,1.33,,,1.5,0.0,,,0.0,1.33,,,1.0,0.33,,,0.25,8.0,,,6.75,6.67,,,5.75,15.0,,,16.5,4.67,,,5.25,0.0,,,0.0,3.33,,,2.75
114,Everton_Middlesbrough_2005,11,2005-11-06,2005,8,1,0,Winn,1,0,Winn,M Riley,12,17,8,9,21,16,9,3,2,1,0,0,5,9.67,,,9.75,5.67,,,5.5,13.67,,,14.0,8.33,,,8.25,0.33,,,0.25,0.33,,,0.25,2.0,,,2.25,0.0,,,0.0,1.0,,,1.25,0.0,,,0.25,15.67,,,14.75,7.67,,,7.0,15.67,,,15.25,6.67,,,6.5,0.0,,,0.0,1.33,,,1.25
115,Bolton_Tottenham_2005,12,2005-11-07,2005,23,1,0,Winn,1,0,Winn,H Webb,9,9,8,7,13,9,6,5,0,1,0,0,6,14.0,,,14.4,6.67,,,6.4,13.33,,,12.4,7.0,,,6.6,1.0,,,1.0,0.33,,,0.4,1.67,,,1.0,0.0,,,0.0,0.0,,,0.2,0.0,,,0.0,5.0,,,5.0,2.67,,,2.6,13.0,,,13.8,2.67,,,2.8,0.0,,,0.0,2.0,,,1.6
116,Liverpool_Portsmouth_2005,11,2005-11-19,2005,10,3,0,Winn,2,0,Winn,P Walton,15,7,11,5,7,8,7,6,1,1,0,0,6,15.67,,,14.2,6.33,,,5.6,12.67,,,14.0,7.67,,,6.4,1.33,,,1.0,0.67,,,0.6,1.0,,,1.4,0.0,,,0.0,1.33,,,0.8,0.67,,,0.4,5.0,,,4.2,2.67,,,1.8,17.33,,,17.4,3.0,,,3.2,0.33,,,0.4,2.0,,,2.2
117,Sunderland_Aston Villa_2005,13,2005-11-19,2005,38,1,3,Lost,0,0,Draw,C Foy,8,16,6,11,10,13,6,5,2,1,0,0,7,10.67,11.67,,11.67,5.33,6.67,,6.67,11.67,13.17,,13.17,6.67,5.17,,5.17,1.0,1.0,,1.0,0.67,0.83,,0.83,1.33,1.17,,1.17,0.0,0.0,,0.0,2.67,2.33,,2.33,0.33,0.67,,0.67,8.67,10.83,,10.83,5.67,5.67,,5.67,11.33,12.0,,12.0,3.33,4.5,,4.5,0.0,0.17,,0.17,2.33,2.0,,2.0
118,West Brom_Everton_2005,13,2005-11-19,2005,7,4,0,Winn,1,0,Winn,D Gallagher,11,11,8,6,11,9,4,8,0,0,0,0,7,10.33,10.33,,10.33,6.0,5.5,,5.5,14.0,15.5,,15.5,6.0,4.83,,4.83,1.0,1.33,,1.33,0.33,0.67,,0.67,0.33,1.5,,1.5,0.0,0.0,,0.0,2.0,2.0,,2.0,1.0,1.17,,1.17,11.0,10.0,,10.0,7.33,5.83,,5.83,12.0,15.67,,15.67,4.33,3.0,,3.0,0.0,0.0,,0.0,1.33,1.83,,1.83
119,Chelsea_Newcastle_2005,13,2005-11-19,2005,30,3,0,Winn,0,0,Draw,M Halsey,12,3,4,2,12,13,3,5,2,1,0,0,7,18.0,13.83,,13.83,8.0,7.33,,7.33,10.0,11.83,,11.83,6.33,5.83,,5.83,3.67,3.0,,3.0,1.0,0.83,,0.83,1.33,1.17,,1.17,0.0,0.0,,0.0,1.33,0.67,,0.67,1.33,0.67,,0.67,4.33,4.0,,4.0,2.67,2.17,,2.17,17.67,15.17,,15.17,2.0,2.67,,2.67,0.33,0.17,,0.17,2.67,2.0,,2.0
